date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-01-11,48.52103805541992,215.32557678222656,136.98794555664062,1.3506368398666382,0.0,0.0,0.0,0.0,402.18519723415375,215325576.78222656,23.77499332692888,0.0,0.25,-0.9999999975135831,3.3,8.36,13.27,5.3,0.075,0.005,2.33,508.9,48.1,0.009,-1.0
2021-01-12,57.274940490722656,238.01210021972656,195.5384979248047,2.361423969268799,0.0,0.0,0.0,0.0,493.1869626045227,238012100.21972656,26.183408472273086,0.0,0.25,-0.9999999979723714,3.5,8.3,13.16,5.91,0.128,0.018,2.15,475.5,77.2,0.005,845178.0
2021-01-13,72.0605697631836,262.4940185546875,216.5891571044922,3.37422776222229,0.0,0.0,0.0,0.0,554.5179731845856,262494018.5546875,28.791087865829468,0.0,0.375,-0.999999998196632,3.9,8.34,12.79,5.15,0.051,0.034,2.24,505.6,52.3,0.007,1896540.0
2021-01-14,68.624267578125,258.1302795410156,210.9757537841797,3.5721275806427,0.0,0.0,0.0,0.0,541.302428483963,258130279.5410156,28.284239106708103,0.0,0.375,-0.999999998152604,4.0,8.3,12.78,4.95,0.054,0.043,1.13,437.8,28.9,0.005,672276.0
2021-01-15,57.63294982910156,237.63357543945312,183.2900390625,3.078798294067383,0.0,0.0,0.0,0.0,481.63536262512207,237633575.43945312,26.061641905042865,0.0,0.25,-0.9999999979237404,5.1,8.32,12.93,4.56,0.064,0.046,1.36,454.8,26.6,0.004,897221.0
2021-01-16,38.1439323425293,165.4927215576172,113.726318359375,2.12637996673584,0.0,0.0,0.0,0.0,319.4893522262573,165492721.5576172,18.15181573232015,0.0,0.25,-0.9999999968700052,5.9,8.24,12.54,4.99,0.085,0.054,1.45,438.5,62.2,0.004,1129840.0
2021-01-17,54.88488006591797,229.50634765625,189.08221435546875,3.914543628692627,0.0,0.0,0.0,0.0,477.38798570632935,229506347.65625,25.06575600306193,0.0,0.25,-0.9999999979052678,5.8,8.26,12.29,5.32,0.068,0.053,1.54,454.4,-1.0,0.004,1351900.0
2021-01-18,83.80249786376953,277.5621643066406,234.0808563232422,6.866936683654785,0.0,0.0,0.0,0.0,602.3124551773071,277562164.3066406,30.077247513665093,0.0,0.375,-0.9999999983397322,5.8,8.25,12.12,5.23,0.278,0.05,2.46,464.0,48.1,0.003,825740.0
2021-01-19,66.06004333496094,253.08615112304688,202.0653533935547,5.15607500076294,0.0,0.0,0.0,0.0,526.3676228523254,253086151.12304688,27.54778623580933,0.0,0.375,-0.9999999981001872,6.0,8.26,12.09,4.92,0.306,0.045,2.14,437.3,31.5,0.002,407174.0
2021-01-20,83.16832733154297,277.23126220703125,213.31369018554688,6.112386703491211,0.0,0.0,0.0,0.0,579.8256664276123,277231262.20703125,30.124319500393337,0.0,0.375,-0.9999999982753436,6.6,8.21,11.94,5.54,0.301,0.099,2.27,438.7,73.1,0.002,1046580.0
2021-01-21,38.31861877441406,159.43222045898438,121.74526977539062,3.467653274536133,0.0,0.0,0.0,0.0,322.9637622833252,159432220.45898438,17.329396353827583,0.0,0.25,-0.9999999969036774,7.7,-1.0,11.98,5.03,0.115,0.053,1.9,458.9,36.9,0.004,805998.0
