ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,date
0.1254924088716507,0.3489208519458771,0.9899643063545227,-0.057591624557971954,0.16775250434875488,0.041227228939533234,1086.0,2250.0,777.0,1000.0,2525.0,1857.0,1106.0,2021-01-01
0.018836332485079765,0.22897638380527496,3.5918972492218018,-0.06628379970788956,0.10347479581832886,0.0028676772490143776,1224.0,1951.0,1172.0,1217.0,2228.0,1878.0,1192.0,2021-01-02
0.03691813722252846,0.11059801280498505,2.591991424560547,-0.030632808804512024,0.05529946833848953,-0.003105590119957924,1926.0,2405.0,1800.0,1938.0,2557.0,1774.0,1053.0,2021-01-03
0.00550038181245327,0.01705472357571125,-0.2624971568584442,0.01856527477502823,0.01759749837219715,0.0035581800621002913,6628.0,6858.0,6509.0,6581.0,6608.0,5747.0,3883.0,2021-01-04
0.017671916633844376,0.009357917122542858,-0.30385076999664307,-0.01864696852862835,-0.000896613288205117,0.0045095826499164104,5346.0,5447.0,5114.0,5298.0,5654.0,5669.0,4683.0,2021-01-05
-0.014896451495587826,0.005182625725865364,-0.033175356686115265,0.04422510042786598,0.018884019926190376,-0.004445542115718126,4031.0,4073.0,4190.0,4067.0,3728.0,2284.0,1259.0,2021-01-06
-0.02838267758488655,0.03759578615427017,-0.2553260624408722,0.01988937333226204,0.03115707077085972,0.006007509306073189,4019.0,4333.0,4203.0,3971.0,4164.0,3104.0,2005.0,2021-01-07
0.12165264040231705,0.20926718413829803,0.6467932462692261,-0.07261490821838379,0.09009657800197601,0.03425559774041176,1570.0,2401.0,1148.0,1466.0,2777.0,2410.0,1561.0,2021-01-10
0.011735253036022186,0.0867745503783226,-10.298013687133789,-0.029162513092160225,0.04201887175440788,0.00614817114546895,3273.0,3895.0,3158.0,3233.0,4129.0,2921.0,1758.0,2021-01-15
-0.028872065246105194,0.03855514153838158,-0.21533839404582977,0.008834142237901688,0.027666030451655388,-0.004113042261451483,3753.0,4054.0,4009.0,3784.0,3983.0,2810.0,1717.0,2021-01-16
0.006570941768586636,0.11028037220239639,6.075514793395996,-0.07267996668815613,0.036713410168886185,0.017577197402715683,2142.0,2673.0,2041.0,2068.0,3092.0,3080.0,2664.0,2021-01-20
0.028442438691854477,0.016629086807370186,0.889894425868988,0.02137901820242405,0.01833236962556839,0.010425716638565063,6978.0,7214.0,6456.0,6834.0,6912.0,4919.0,3009.0,2021-01-21
-0.00043582479702308774,-0.0003786034940276295,0.0042321644723415375,0.05647650733590126,0.019351549446582794,0.004016936291009188,9248.0,9241.0,9182.0,9174.0,8253.0,6475.0,4681.0,2021-01-22
-0.03957151994109154,-0.0028388460632413626,0.012293441221117973,0.035087719559669495,0.010477647185325623,-0.0017087276792153716,7595.0,7552.0,8249.0,7621.0,7040.0,6152.0,4561.0,2021-01-23
0.020041465759277344,0.049335379153490067,-5.761194229125977,0.008351756259799004,0.034216947853565216,0.003914158325642347,3719.0,4105.0,3545.0,3690.0,4037.0,3141.0,1957.0,2021-01-24
-0.003630123334005475,0.0013222265988588333,-0.012105071917176247,0.024693863466382027,0.009604375809431076,0.0003311038890387863,7553.0,7573.0,7603.0,7548.0,7208.0,6391.0,4815.0,2021-01-25
0.020931225270032883,0.010685935616493225,-1.0458167791366577,0.03141714632511139,0.018045537173748016,0.008350188843905926,9721.0,9931.0,9168.0,9560.0,9326.0,7755.0,5496.0,2021-01-26
0.0029211295768618584,0.012595662847161293,-0.15369649231433868,0.02717127650976181,0.017790107056498528,0.0010506748221814632,6193.0,6351.0,6144.0,6180.0,6015.0,5701.0,4185.0,2021-01-27
0.036539897322654724,0.11716027557849884,6.968912124633789,-0.024158265441656113,0.061853159219026566,-0.014105058275163174,2027.0,2565.0,1938.0,2085.0,2692.0,2333.0,1546.0,2021-01-28
0.015905002132058144,0.021022649481892586,-1.759364366531372,0.021230414509773254,0.021097365766763687,0.011207621544599533,7218.0,7528.0,6837.0,7058.0,7215.0,5976.0,3877.0,2021-01-31
-0.0030531713273376226,0.003843285609036684,-0.03767431527376175,0.07401497662067413,0.028000207617878914,0.001730503048747778,8683.0,8750.0,8706.0,8653.0,7544.0,3688.0,2035.0,2021-02-01
0.021937521174550056,0.024550456553697586,9.060606002807617,0.0012035625986754894,0.016029080376029015,0.00994644220918417,5940.0,6239.0,5573.0,5823.0,6224.0,6061.0,4677.0,2021-02-02
0.0038833473809063435,0.012637525796890259,-0.17712023854255676,0.01203566137701273,0.012420974671840668,0.0037028640508651733,6641.0,6811.0,6541.0,6592.0,6649.0,5856.0,3874.0,2021-02-05
0.006340645719319582,0.01377924531698227,-0.16916298866271973,0.05190259963274002,0.027168426662683487,-0.0023956443183124065,6871.0,7063.0,6817.0,6904.0,6366.0,3416.0,1871.0,2021-02-08
-0.007199696730822325,0.01791299320757389,-0.13844124972820282,0.040596842765808105,0.02595677226781845,-0.005661644972860813,5181.0,5370.0,5316.0,5240.0,4951.0,2511.0,1278.0,2021-02-10
0.008886156603693962,0.0029267214704304934,-0.04073789343237877,0.05079842731356621,0.01963379979133606,0.00011077877570642158,9028.0,9081.0,8867.0,9026.0,8203.0,6034.0,4529.0,2021-02-11
-0.006950122769922018,0.025189680978655815,-0.20966655015945435,0.015430862084031105,0.021658260375261307,-0.004133939743041992,4818.0,5067.0,4926.0,4858.0,4913.0,3950.0,2163.0,2021-02-12
0.010818785056471825,0.06111543998122215,-13.260869979858398,-0.031989436596632004,0.025635553523898125,0.012728146277368069,4217.0,4766.0,4023.0,4111.0,5081.0,4955.0,4152.0,2021-02-14
