date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7
2021-01-28,0.036539897322654724,0.11716027557849884,6.968912124633789,-0.024158265441656113,0.061853159219026566,-0.014105058275163174,2027.0,2565.0,1938.0,2085.0,2692.0,2333.0,1546.0
2021-01-29,0.029661598925789196,0.08511440021296343,4.059486627578735,-0.009028705457846323,0.04826789473493894,-0.005667498335242271,3757.333333333333,4219.333333333333,3571.0,3742.666666666667,4199.666666666667,3547.333333333333,2323.0
2021-01-30,0.022783300528923668,0.05306852484742801,1.1500611305236816,0.0061008545259634665,0.03468263025085132,0.002770061604678631,5487.666666666666,5873.666666666666,5204.0,5400.333333333334,5707.333333333334,4761.666666666666,3100.0
2021-01-31,0.015905002132058144,0.021022649481892586,-1.759364366531372,0.021230414509773254,0.021097365766763687,0.011207621544599533,7218.0,7528.0,6837.0,7058.0,7215.0,5976.0,3877.0
2021-02-01,-0.0030531713273376226,0.003843285609036684,-0.03767431527376175,0.07401497662067413,0.028000207617878914,0.001730503048747778,8683.0,8750.0,8706.0,8653.0,7544.0,3688.0,2035.0
2021-02-02,0.021937521174550056,0.024550456553697586,9.060606002807617,0.0012035625986754894,0.016029080376029015,0.00994644220918417,5940.0,6239.0,5573.0,5823.0,6224.0,6061.0,4677.0
2021-02-03,0.015919463243335485,0.02057947963476181,5.981363922357559,0.004814262191454569,0.014826378474632898,0.007865249489744505,6173.666666666667,6429.666666666667,5895.666666666667,6079.333333333333,6365.666666666667,5992.666666666667,4409.333333333333
2021-02-04,0.009901405312120914,0.016608502715826035,2.902121841907501,0.008424961784233648,0.013623676573236784,0.005784056770304839,6407.333333333333,6620.333333333333,6218.333333333333,6335.666666666667,6507.333333333333,5924.333333333333,4141.666666666667
2021-02-05,0.0038833473809063435,0.012637525796890259,-0.17712023854255676,0.01203566137701273,0.012420974671840668,0.0037028640508651733,6641.0,6811.0,6541.0,6592.0,6649.0,5856.0,3874.0
2021-02-06,0.004702446827044089,0.013018098970254263,-0.17446782191594443,0.025324640795588493,0.01733679200212161,0.0016700279278059802,6717.666666666667,6895.0,6633.0,6696.0,6554.666666666667,5042.666666666667,3206.3333333333335
2021-02-07,0.005521546273181836,0.013398672143618265,-0.17181540528933206,0.03861362021416426,0.02225260933240255,-0.00036280819525321296,6794.333333333333,6979.0,6725.0,6800.0,6460.333333333333,4229.333333333333,2538.666666666667
2021-02-08,0.006340645719319582,0.01377924531698227,-0.16916298866271973,0.05190259963274002,0.027168426662683487,-0.0023956443183124065,6871.0,7063.0,6817.0,6904.0,6366.0,3416.0,1871.0
2021-02-09,-0.0004295255057513714,0.01584611926227808,-0.15380211919546127,0.04624972119927406,0.02656259946525097,-0.00402864464558661,6026.0,6216.5,6066.5,6072.0,5658.5,2963.5,1574.5
2021-02-10,-0.007199696730822325,0.01791299320757389,-0.13844124972820282,0.040596842765808105,0.02595677226781845,-0.005661644972860813,5181.0,5370.0,5316.0,5240.0,4951.0,2511.0,1278.0
2021-02-11,0.008886156603693962,0.0029267214704304934,-0.04073789343237877,0.05079842731356621,0.01963379979133606,0.00011077877570642158,9028.0,9081.0,8867.0,9026.0,8203.0,6034.0,4529.0
2021-02-12,-0.006950122769922018,0.025189680978655815,-0.20966655015945435,0.015430862084031105,0.021658260375261307,-0.004133939743041992,4818.0,5067.0,4926.0,4858.0,4913.0,3950.0,2163.0
2021-02-13,0.0019343311432749033,0.043152560479938984,-6.735268265008926,-0.00827928725630045,0.023646906949579716,0.004297103267163038,4517.5,4916.5,4474.5,4484.5,4997.0,4452.5,3157.5
2021-02-14,0.010818785056471825,0.06111543998122215,-13.260869979858398,-0.031989436596632004,0.025635553523898125,0.012728146277368069,4217.0,4766.0,4023.0,4111.0,5081.0,4955.0,4152.0
2021-02-15,0.006317309569567442,0.014305491000413895,-0.3301384449005127,0.04312748461961746,0.024486472830176353,0.010705624707043171,8544.0,8792.0,8258.0,8363.0,8065.0,7472.0,5686.0
2021-02-16,4.8428308218717575e-05,0.03456605412065983,-0.5255128443241119,0.018582951743155718,0.02830603253096342,0.007844092790037394,6289.0,6647.0,6151.0,6178.5,6310.5,5945.0,4700.0
2021-02-17,-0.006220452953130007,0.05482661724090576,-0.7208872437477112,-0.0059615811333060265,0.03212559223175049,0.004982560873031616,4034.0,4502.0,4044.0,3994.0,4556.0,4418.0,3714.0
2021-02-18,-0.007801823983235019,0.06062986063105719,-0.7351681164332798,-0.006635997045253005,0.03535804897546768,0.0034453008723046097,3851.0,4335.142857142857,3878.1428571428573,3821.285714285714,4391.714285714285,4254.142857142857,3559.714285714286
2021-02-19,-0.009383195013340031,0.06643310402120862,-0.7494489891188485,-0.007310412957199982,0.038590505719184875,0.0019080408715776037,3668.0,4168.285714285715,3712.285714285714,3648.5714285714284,4227.428571428572,4090.285714285714,3405.4285714285716
2021-02-20,-0.010964566043445041,0.07223634741136006,-0.7637298618044172,-0.00798482886914696,0.04182296246290207,0.0003707808708505976,3485.0,4001.4285714285716,3546.4285714285716,3475.857142857143,4063.1428571428573,3926.4285714285716,3251.1428571428573
2021-02-21,-0.012545937073550055,0.07803959080151149,-0.7780107344899859,-0.008659244781093938,0.04505541920661926,-0.0011664791298764089,3302.0,3834.5714285714284,3380.5714285714284,3303.142857142857,3898.857142857143,3762.5714285714284,3096.857142857143
2021-02-22,-0.014127308103655065,0.08384283419166293,-0.7922916071755546,-0.009333660693040917,0.048287875950336456,-0.0027037391306034154,3119.0,3667.714285714286,3214.714285714286,3130.4285714285716,3734.5714285714284,3598.714285714286,2942.5714285714284
2021-02-23,-0.015708679133760076,0.08964607758181437,-0.8065724798611232,-0.010008076604987894,0.05152033269405365,-0.004240999131330421,2936.0,3500.857142857143,3048.857142857143,2957.714285714286,3570.285714285714,3434.857142857143,2788.285714285714
2021-02-24,-0.01729005016386509,0.09544932097196579,-0.8208533525466919,-0.010682492516934872,0.054752789437770844,-0.005778259132057428,2753.0,3334.0,2883.0,2785.0,3406.0,3271.0,2634.0
2021-02-25,0.0017653289251029491,-0.002055317396298051,0.02229299396276474,0.10602017492055893,0.03429475799202919,0.001173433498479426,8532.0,8497.0,8482.0,8512.0,6868.0,3546.0,1793.0
2021-02-26,-0.010019565001130104,-0.007872108370065689,0.0564236119389534,0.16001132130622864,0.046606481075286865,-0.0016195789212360978,8322.0,8192.0,8518.0,8349.0,5932.0,2774.0,1651.0
2021-02-27,0.01737605594098568,0.025784922763705254,-0.9159482717514038,-0.028025293722748756,0.005758639425039291,0.003201874205842614,6423.0,6763.0,6164.0,6382.0,7153.0,5730.0,4007.0
2021-02-28,0.010224682278931141,0.015602481551468372,-0.35419631004333496,0.0363171361386776,0.022956743836402893,0.006341682281345129,7855.0,8104.0,7599.0,7756.0,7536.0,5889.0,3273.0
2021-03-01,0.006905000656843185,-0.0037933727726340294,0.042869750410318375,0.051150742918252945,0.015293940901756287,-0.002439294708892703,8997.0,8929.0,8917.0,9041.0,8060.0,6409.0,4565.0
2021-03-02,-0.012800987809896469,0.009905270766466856,-0.04590440355241299,0.034697518683969975,0.01848185434937477,0.0005979196866974235,7466.5,7576.0,7603.0,7467.0,7030.0,6218.0,4779.5
2021-03-03,-0.032506976276636124,0.02360391430556774,-0.13467855751514435,0.018244294449687004,0.021669767796993256,0.00363513408228755,5936.0,6223.0,6289.0,5893.0,6000.0,6027.0,4994.0
2021-03-04,-0.020202064886689186,0.010846876713912934,-0.05936602782458067,0.07339442428201437,0.03152789548039436,0.0026492063188925385,7033.0,7161.0,7260.5,6998.0,6127.0,4466.5,3316.0
2021-03-05,-0.007897153496742249,-0.0019101608777418733,0.01594650186598301,0.12854455411434174,0.04138602316379547,0.0016632785554975271,8130.0,8099.0,8232.0,8103.0,6254.0,2906.0,1638.0
2021-03-06,0.014478764496743679,0.016045846045017242,-0.7918552160263062,0.04355503246188164,0.02577129565179348,0.010416053235530853,8585.0,8865.0,8168.0,8408.0,8125.0,6799.0,4547.0
2021-03-07,-0.011653998866677284,0.014031261205673218,-0.10160033404827118,0.03671770542860031,0.022075513377785683,-0.003380364505574107,6781.0,6974.0,6988.0,6827.0,6480.0,5464.0,3684.0
2021-03-08,0.01807974837720394,0.04015880450606346,-17.891157150268555,-0.003437934210523963,0.024046190083026886,0.009637006558477879,6286.0,6812.0,5947.0,6166.0,6859.0,6343.0,4633.0
2021-03-09,0.006726590916514397,0.008629176765680313,-0.14843595027923584,0.04293670132756233,0.02070533111691475,0.006053482182323933,8559.0,8708.0,8343.0,8456.0,7991.0,6554.0,4636.0
2021-03-10,0.04563836008310318,0.22192151844501495,3.6716418266296387,-0.02676486410200596,0.11907485872507095,-0.02404526248574257,1725.0,2709.0,1652.0,1810.0,2858.0,2483.0,1607.0
2021-03-11,0.004546514246612787,0.009458297863602638,-0.12144854664802551,0.09304202347993851,0.038006700575351715,0.001332792453467846,8640.0,8805.0,8539.0,8617.0,7306.0,5162.0,3311.0
2021-03-12,-0.027250776067376137,0.10528063774108887,-0.557705819606781,0.02431517466902733,0.0747271180152893,-0.022850925102829933,2694.0,3328.0,2978.0,2820.0,3170.0,3165.0,2475.0
2021-03-13,0.08507223427295685,0.38649922609329224,1.8555923700332642,-0.06361322849988937,0.182125061750412,-0.018583625555038452,977.0,2208.0,855.0,1014.0,2508.0,2178.0,1279.0
2021-03-14,0.0529734930023551,0.20777489989995956,3.6846883893013,-0.0251096049323678,0.10274456907063723,-0.0036529735662043095,4165.0,5000.5,3875.0,4101.5,5047.5,4267.0,2713.5
