date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,density_mean,density_lower,density_upper,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-01-29,95.54408264160156,292.68072509765625,247.85885620117188,14.376524925231934,0.0,0.0,0.0,0.0,650.4601888656616,292680725.09765625,30.922688908047142,0.0,0.375,-0.9999999984626268,3358772.0,3073608.893072192,3643935.106927808,8.0,8.7,11.46,4.48,0.071,0.052,2.8,466.8,35.3,0.003,3213784.0
2021-01-30,78.8809585571289,271.91326904296875,228.81512451171875,12.089681625366213,0.0,0.0,0.0,0.0,591.6990337371826,271913269.04296875,28.869287490844727,0.0,0.375,-0.9999999983099516,4555126.166666667,3785579.558924644,5324672.77440869,7.6,8.84,11.76,4.86,0.129,0.057,-1.0,471.0,73.2,0.003,4163794.0
2021-01-31,6.559332370758057,25.19314193725586,30.92073631286621,1.4745533466339111,0.0,0.0,0.0,0.0,64.14776396751404,30920736.31286621,3.271798107359144,0.0,0.25,-0.9999999844109924,3794004.0,3060177.947564841,4527830.052435159,,,,,,,,,,,
2021-02-01,6.312892436981201,24.06658744812012,31.028343200683597,1.5531370639801023,0.0,0.0,0.0,0.0,62.960960149765015,31028343.200683597,3.275022904078165,0.0,0.25,-0.999999984117142,3410594.833333333,3265790.333985993,3555399.332680674,8.8,8.95,12.13,4.35,0.147,0.047,2.82,464.1,26.7,0.005,3624188.0
2021-02-02,57.2988395690918,217.8211669921875,130.32427978515625,6.909026622772217,0.0,0.0,0.0,0.0,412.35331296920776,217821166.9921875,23.434682263268364,0.0,0.375,-0.9999999975748952,2724104.5,2487437.7848465834,2960771.2151534166,8.4,8.66,11.28,4.24,0.165,0.04,2.79,465.1,17.3,0.003,3063267.0
2021-02-03,74.90922546386719,262.7196960449219,241.2270050048828,15.687582969665527,0.0,0.0,0.0,0.0,594.5435094833374,262719696.04492188,27.448012563917374,0.0,0.375,-0.9999999983180372,3762496.5,3086857.69591425,4438135.30408575,8.5,8.63,11.39,4.15,0.291,0.043,3.02,454.2,25.4,0.002,2651126.0
2021-02-04,79.4699478149414,272.0601806640625,226.50796508789065,13.930185317993164,0.0,0.0,0.0,0.0,591.9682788848877,272060180.6640625,28.681110594007706,0.0,0.375,-0.9999999983107204,3356359.6666666665,2951905.134678406,3760814.1986549264,9.25,8.706,12.053,4.603,0.183,0.0478,2.808,456.099,23.242,0.00482,3770767.0
2021-02-05,25.03622817993164,92.72025299072266,72.71543884277344,4.321736812591553,0.0,0.0,0.0,0.0,194.7936568260193,92720252.99072266,9.82205735312568,0.0,0.375,-0.9999999948663626,3780820.5,3225545.397128866,4336095.602871134,9.29,8.633,11.948,4.113,0.2427,0.0435,2.833,460.62,49.013,0.00261,3902542.0
2021-02-06,81.49824523925781,274.49224853515625,238.38204956054688,16.627418518066406,0.0,0.0,0.0,0.0,610.9999618530273,274492248.53515625,28.65164777967665,0.0,0.375,-0.9999999983633386,3406300.9166666665,3016679.649273538,3795922.184059795,9.26,8.646,11.614,4.14,0.2355,0.0455,2.919,453.788,22.4,0.00221,2926934.0
2021-02-07,94.06673431396484,292.71649169921875,152.393310546875,9.806259155273438,0.0,0.0,0.0,0.0,548.982795715332,292716491.69921875,31.43447028266059,0.0,0.375,-0.9999999981784492,4185504.8333333335,3645594.392225299,4725415.274441368,10.65,8.769,11.823,4.145,0.1535,0.0429,2.778,469.146,18.673,0.00284,3651879.0
2021-02-08,28.83342170715332,104.52581024169922,142.26402282714844,9.478032112121582,0.0,0.0,0.0,0.0,285.10128688812256,142264022.82714844,14.753998968336315,0.0,0.25,-0.9999999964924746,4619274.333333333,4263395.387765426,4975153.27890124,10.59,8.866,12.35,4.156,0.1037,0.0373,2.706,494.6,39.578,0.0054,5446494.0
2021-02-09,87.208251953125,282.4325866699219,246.5242156982422,19.296955108642575,0.0,0.0,0.0,0.0,635.4620094299316,282432586.6699219,29.2372923956977,0.0,0.375,-0.9999999984263418,4416549.916666667,4128907.1214748695,4704192.711858464,9.92,8.048,10.715,4.386,0.1676,0.0555,3.46,581.135,49.89,0.00333,4625881.0
2021-02-10,46.73123550415039,167.3077392578125,96.7145004272461,6.851865768432617,0.0,0.0,0.0,0.0,317.6053409576416,167307739.2578125,17.828430387708877,0.0,0.375,-0.9999999968514384,4426139.666666667,4116988.3093681335,4735291.0239652,9.7,8.054,10.811,4.806,0.1893,0.0688,3.672,563.871,66.229,0.00315,4733236.0
2021-02-11,17.678497314453125,62.57661437988281,36.77106094360352,2.6745493412017822,0.0,0.0,0.0,0.0,119.70072197914124,62576614.37988281,6.6557850042978925,0.0,0.375,-0.9999999916458316,3443684.333333333,3216250.57125136,3671118.095415307,9.83,8.029,10.544,4.567,0.4029,0.079,3.813,573.316,40.857,0.00292,3851644.0
2021-02-12,22.90115165710449,80.54267883300781,28.069467544555664,2.1090681552886963,0.0,0.0,0.0,0.0,133.6223661899567,80542678.83300781,8.71484563085768,0.0,0.375,-0.999999992516223,3528292.6,3236236.99167586,3820348.208324141,10.04,8.121,10.684,4.486,0.3519,0.0659,3.713,540.9,24.442,0.00381,3811062.0
2021-02-13,58.38448715209961,204.7575836181641,192.29722595214844,14.938282012939451,0.0,0.0,0.0,0.0,470.3775787353516,204757583.6181641,21.091033511691624,0.0,0.25,-0.9999999978740484,3574339.5,3212851.778790777,3935827.2212092234,,,,,,,,,,,
2021-02-14,78.14602661132812,260.8632507324219,233.09999084472656,19.047985076904297,0.0,0.0,0.0,0.0,591.1572532653809,260863250.73242188,26.868362850613064,0.0,0.375,-0.9999999983084028,3433741.333333333,3235998.2650721334,3631484.4015945336,11.21,8.205,10.64,4.116,0.1171,0.0406,3.146,559.387,12.778,0.00308,
2021-02-15,7.865155220031738,27.072649002075195,32.88027572631836,2.6860616207122803,0.0,0.0,0.0,0.0,70.50414156913757,32880275.72631836,3.3549126784006758,0.0,0.25,-0.9999999858164365,3583751.833333333,3251570.495604193,3915933.171062474,12.24,8.193,10.372,4.177,0.139,0.0395,3.163,557.362,12.684,0.00284,3354866.0
2021-02-16,89.5619888305664,284.2443542480469,230.4332733154297,19.62303352355957,0.0,0.0,0.0,0.0,623.8626499176025,284244354.2480469,29.40236896938748,0.0,0.375,-0.9999999983970832,3523454.1666666665,2971735.284755004,4075173.0485783294,11.42,8.112,9.91,4.004,0.1939,0.0439,3.382,544.731,24.871,0.00222,3325707.0
2021-02-17,43.02581405639648,146.82418823242188,176.57872009277344,15.209141731262209,0.0,0.0,0.0,0.0,381.637864112854,176578720.09277344,17.929953151279026,0.0,0.25,-0.9999999973797148,3261880.583333333,2977047.593006305,3546713.573660362,11.25,8.145,10.09,3.982,0.1492,0.0438,3.223,562.528,29.53,0.00271,3215979.0
2021-02-18,94.22305297851562,291.6056213378906,262.7445678710937,26.2431583404541,0.0,0.0,0.0,0.0,674.8164005279541,291605621.3378906,29.48471811082628,0.0,0.375,-0.9999999985181156,2692275.833333333,2575217.443447513,2809334.223219154,10.25,8.109,9.914,4.0,0.2483,0.0528,3.598,568.177,15.874,0.00165,2558524.0
2021-02-19,130.73223876953125,335.1607360839844,289.0784912109375,36.21696472167969,0.0,0.0,0.0,0.0,791.1884307861328,335160736.0839844,33.21597459581163,0.0,0.375,-0.9999999987360786,2975795.0,2535623.616700452,3415966.3832995486,10.09,8.123,10.198,3.966,0.1948,0.0476,3.07,581.102,11.606,0.00136,2087081.0
2021-02-20,103.95231628417967,306.1944580078125,265.4947509765625,27.58504295349121,0.0,0.0,0.0,0.0,703.2265682220459,306194458.0078125,30.95660167270237,0.0,0.375,-0.9999999985779832,4134275.5,3029430.2791820983,5239120.720817901,,,,,,,,,,,
2021-02-21,134.36227416992188,339.440185546875,293.5337829589844,38.60636901855469,0.0,0.0,0.0,0.0,805.9426116943359,339440185.546875,33.42597961425781,0.0,0.375,-0.9999999987592167,4154890.5,3545277.6982144592,4764503.301785541,11.71,8.223,10.589,2.219,0.2432,0.055,3.564,562.618,18.878,0.00357,3699834.0
2021-02-22,104.16421508789062,306.82354736328125,222.1312255859375,21.49392509460449,0.0,0.0,0.0,0.0,654.6129131317139,306823547.36328125,31.703291363186302,0.0,0.375,-0.9999999984723796,4277318.285714285,3663169.757216759,4876213.217142216,,,,,,,,,,,
2021-02-23,89.41088104248047,278.485107421875,238.5485076904297,23.746139526367188,0.0,0.0,0.0,0.0,630.1906356811523,278485107.421875,28.30432976616753,0.0,0.375,-0.9999999984131784,4399746.071428572,3781061.816219058,4987923.13249889,,,,,,,,,,,
2021-02-24,114.63664245605467,321.6262512207031,285.850830078125,34.581844329833984,0.0,0.0,0.0,0.0,756.6955680847168,321626251.2207031,31.893822987874348,0.0,0.375,-0.9999999986784646,4522173.857142857,3898953.8752213577,5099633.047855565,,,,,,,,,,,
2021-02-25,13.438031196594238,43.50280380249024,25.653270721435547,2.6321980953216557,0.0,0.0,0.0,0.0,85.22630381584167,43502803.80249024,4.54117841190762,0.0,0.375,-0.9999999882665336,4644601.642857143,4016845.934223657,5211342.9632122405,,,,,,,,,,,
2021-02-26,9.610033988952637,30.949031829833984,27.716306686401367,2.8989713191986084,0.0,0.0,0.0,0.0,71.1743438243866,30949031.829833984,3.116673390070597,0.0,0.375,-0.9999999859499936,4767029.428571428,4134737.993225956,5323052.878568916,,,,,,,,,,,
2021-02-27,81.17062377929688,259.1748352050781,28.03033447265625,2.9865729808807373,0.0,0.0,0.0,0.0,371.362366437912,259174835.20507807,28.465362469355263,0.0,0.25,-0.9999999973072125,4889457.214285715,4252630.052228256,5434762.79392559,,,,,,,,,,,
2021-02-28,28.698022842407227,91.25151824951172,26.61540031433105,2.8910226821899414,0.0,0.0,0.0,0.0,149.45596408843994,91251518.24951172,9.81783284081353,0.0,0.375,-0.999999993309066,5011885.0,4370522.111230555,5546472.709282265,,,,,,,,,,,
2021-03-01,18.14156913757324,57.17057800292969,26.2082462310791,2.8975133895874023,0.0,0.0,0.0,0.0,104.41790676116943,57170578.00292969,6.030340512593587,0.0,0.375,-0.9999999904230988,5117788.055555556,4488414.170232855,5658182.624638939,,,,,,,,,,,
2021-03-02,147.796875,357.0449523925781,311.96844482421875,48.54841613769531,0.0,0.0,0.0,0.0,865.3586883544922,357044952.3925781,34.2773929172092,0.0,0.375,-0.9999999988444098,5223691.111111111,4606306.229235154,5769892.539995614,,,,,,,,,,,
2021-03-03,57.667945861816406,179.5307159423828,69.01207733154297,7.886362552642822,0.0,0.0,0.0,0.0,314.097101688385,179530715.9423828,19.071594821082225,0.0,0.375,-0.9999999968162712,5329594.166666666,4724198.288237453,5881602.45535229,,,,,,,,,,,
2021-03-04,72.8423080444336,224.728271484375,268.9114990234375,32.2400016784668,0.0,0.0,0.0,0.0,598.7220802307129,268911499.0234375,26.29683303833008,0.0,0.25,-0.999999998329776,5435497.222222222,4842090.347239753,5993312.370708965,,,,,,,,,,,
2021-03-05,28.21573829650879,86.2204360961914,108.7165985107422,12.821874618530272,0.0,0.0,0.0,0.0,235.97464752197263,108716598.5107422,10.65496932135688,0.0,0.25,-0.9999999957622566,5541400.277777778,4959982.406242052,6105022.286065639,,,,,,,,,,,
2021-03-06,25.1568546295166,76.28028869628906,27.537567138671875,3.306311845779419,0.0,0.0,0.0,0.0,132.28102231025696,76280288.69628906,8.108219650056627,0.0,0.375,-0.9999999924403368,5647303.333333333,5077874.465244352,6216732.201422314,,,,,,,,,,,
2021-03-07,20.387081146240234,61.35494995117188,43.016632080078125,5.243622779846191,0.0,0.0,0.0,0.0,130.00228595733645,61354949.95117188,6.234591907925076,0.0,0.375,-0.9999999923078275,5584247.0,3483154.6105789137,7685339.389421087,10.85,8.113,11.012,4.355,0.0451,0.0887,3.349,546.374,70.128,0.0043,4975176.0
2021-03-08,69.5383071899414,208.3992156982422,89.86759185791016,11.10200023651123,0.0,0.0,0.0,0.0,378.907114982605,208399215.6982422,21.92191282908122,0.0,0.375,-0.9999999973608308,3179648.6666666665,2915178.598036579,3444118.735296754,,,,,,,,,,,
2021-03-09,27.950910568237305,82.8836669921875,72.76790618896484,9.12311840057373,0.0,0.0,0.0,0.0,192.72560214996335,82883666.9921875,8.195616510179308,0.0,0.375,-0.9999999948112758,3217282.6,2701399.0872029243,3733166.112797076,,,,,,,,,,,
2021-03-10,128.05726623535156,338.7115173339844,281.675048828125,37.94794464111328,0.0,0.0,0.0,0.0,786.3917770385742,338711517.3339844,33.418174743652344,0.0,0.375,-0.9999999987283692,3214446.0,2875228.9888755595,3553663.0111244405,11.13,8.113,10.69,3.188,0.0891,0.0446,2.954,531.272,15.335,0.00164,2965477.0
2021-03-11,14.232996940612791,41.52571487426758,29.29080390930176,3.811485528945923,0.0,0.0,0.0,0.0,88.86100125312805,41525714.87426758,4.190469927257961,0.0,0.375,-0.9999999887464696,4121634.125,3662399.8159830575,4580868.434016943,11.79,8.102,10.942,2.963,0.0937,0.0372,2.428,547.111,33.555,0.00197,3576704.0
2021-03-12,23.326568603515625,67.65509796142578,107.84635162353516,14.329764366149902,0.0,0.0,0.0,0.0,213.1577825546265,107846351.62353516,10.390731917487251,0.0,0.25,-0.9999999953086396,4105718.5,3959450.452225188,4251986.547774812,11.24,8.147,10.896,3.717,0.0421,0.0694,2.766,500.936,58.492,0.00309,4059680.0
2021-03-13,130.28797912597656,339.01336669921875,161.1807403564453,21.936044692993164,0.0,0.0,0.0,0.0,652.4181308746338,339013366.69921875,35.230813556247284,0.0,0.375,-0.9999999984672406,4061372.6,3184476.8626476964,4938268.337352304,11.96,8.156,10.446,3.33,0.0431,0.0519,2.794,494.969,26.749,0.00297,4230160.0
2021-03-14,150.4766845703125,362.0094299316406,317.4062805175781,54.28631591796875,0.0,0.0,0.0,0.0,884.1787109375,362009429.9316406,34.19145711263021,0.0,0.375,-0.9999999988690068,4397323.666666667,4296305.61797444,4498341.715358894,,,,,,,,,,,
2021-03-15,130.11624145507812,342.2523803710937,30.702022552490234,4.406135082244873,0.0,0.0,0.0,0.0,507.476779460907,342252380.3710937,37.538471698760986,0.0,0.25,-0.9999999980294664,5850609.75,4719204.371529466,6982015.128470534,,,,,,,,,,,
