ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,date
0.10252600163221359,-0.3308199942111969,-14.268292427062988,0.3693346083164215,-0.18002717196941376,-0.024861877784132957,1412.0,710.0,1208.0,1484.0,327.0,321.0,167.0,2021-01-02
0.11507520079612732,-0.28310105204582214,-9.312320709228516,0.45278021693229675,-0.1234007403254509,-0.03945223242044449,1473.0,823.0,1265.0,1594.0,310.0,324.0,208.0,2021-01-03
0.002077341079711914,-0.0053527201525866985,0.05857667326927185,0.016492487862706184,0.0023952480405569077,0.0016715752426534891,6292.0,6225.0,6245.0,6271.0,6023.0,5263.0,3532.0,2021-01-04
0.018246209248900414,-0.004197901114821434,0.14155712723731995,0.002187853679060936,-0.0019105682149529457,0.006385696120560169,6698.0,6642.0,6376.0,6613.0,6613.0,6690.0,5578.0,2021-01-05
-0.00417318707332015,-0.002540071727707982,0.02210702933371067,0.06689151376485825,0.021366383880376816,-0.00034934497671201825,5723.0,5694.0,5775.0,5727.0,4980.0,2178.0,976.0,2021-01-06
-0.02668929286301136,-0.008106589317321777,0.04171829670667648,0.046312760561704636,0.01080180425196886,-0.0023035984486341476,6280.0,6179.0,6655.0,6309.0,5632.0,3446.0,2137.0,2021-01-07
0.1392694115638733,-0.25531914830207825,-1.685196042060852,0.19064493477344513,-0.1393813192844391,-0.02780638448894024,1416.0,840.0,1131.0,1497.0,571.0,525.0,323.0,2021-01-10
0.06331309676170349,-0.24198895692825317,1.6359561681747437,0.06576903164386749,-0.15413887798786163,-0.04340425506234169,1686.0,1029.0,1620.0,1839.0,902.0,738.0,523.0,2021-01-11
0.14384989440441132,-0.24391186237335205,-1.1324479579925537,0.22864320874214172,-0.12252937257289886,-0.011367127299308777,1609.0,978.0,1232.0,1646.0,614.0,506.0,404.0,2021-01-12
0.1160520613193512,-0.2486225962638855,7.078431606292725,0.20154185593128204,-0.13160647451877594,-0.06329113990068436,1813.0,1091.0,1630.0,2058.0,725.0,604.0,286.0,2021-01-14
-0.005179896485060453,-0.06503067165613174,0.34822601079940796,0.0642458125948906,-0.022316431626677513,-0.011530249379575253,3472.0,3048.0,3590.0,3553.0,2680.0,1983.0,1243.0,2021-01-16
0.09655172377824783,-0.289000004529953,3.644388437271118,0.16366611421108246,-0.17334304749965668,-0.0522058829665184,1289.0,711.0,1179.0,1431.0,511.0,441.0,288.0,2021-01-17
0.14432989060878754,-0.3412182033061981,13.356481552124023,0.21218715608119965,-0.2117958962917328,-0.08029197156429291,1134.0,557.0,996.0,1332.0,362.0,306.0,176.0,2021-01-19
0.1314031183719635,-0.4380475580692291,-55.55555725097656,0.41640380024909973,-0.2823371887207031,-0.050020668655633926,1149.0,449.0,975.0,1270.0,185.0,170.0,93.0,2021-01-20
0.020230181515216827,0.0021316097117960453,-0.13513512909412384,0.004479977767914534,0.00297496747225523,0.008337965235114098,7256.0,7287.0,6853.0,7136.0,7222.0,6737.0,5389.0,2021-01-21
0.0020232675597071648,-0.000554910977371037,0.006006333976984024,0.09476708620786667,0.03175569325685501,0.000605387962423265,9917.0,9906.0,9865.0,9905.0,8191.0,5276.0,3240.0,2021-01-22
-0.04043276235461235,-0.0012519331648945808,0.004892086144536734,0.03550431504845619,0.011663595214486122,-0.008748906664550304,6798.0,6781.0,7501.0,6918.0,6316.0,5476.0,4084.0,2021-01-23
0.009410599246621132,0.0054440563544631,-0.08006691932678223,-0.006264053750783205,0.0012014368548989296,0.000490436505060643,6120.0,6187.0,6000.0,6114.0,6265.0,5739.0,4472.0,2021-01-24
-0.0008571428479626775,-0.0028027307707816362,0.02604166604578495,0.013734658248722553,0.0030826719012111425,-0.0012168062385171652,6977.0,6938.0,7006.0,6994.0,6750.0,6144.0,4543.0,2021-01-25
0.015014339238405228,0.009470934048295021,-0.23940561711788177,0.03963226452469826,0.02011522650718689,0.004082983825355768,9099.0,9273.0,8758.0,9025.0,8566.0,6933.0,4865.0,2021-01-26
0.025261545553803444,-0.22849462926387787,0.7699275612831116,0.21160949766635895,-0.11255526542663574,-0.047172270715236664,1828.0,1148.0,1910.0,2009.0,747.0,558.0,362.0,2021-01-27
0.008153916336596012,-0.004815117456018925,0.06831657886505127,0.008191440254449844,-0.00017595324607100338,0.0025380710139870644,5530.0,5477.0,5413.0,5502.0,5388.0,5133.0,4197.0,2021-01-28
0.08521369844675064,-0.23879173398017883,51.4383544921875,0.2954545319080353,-0.10622149705886841,-0.02404809556901455,1948.0,1197.0,1723.0,2044.0,651.0,523.0,398.0,2021-01-30
0.002279090927913785,0.0026974952779710293,-0.03424099087715149,0.04225916415452957,0.01657576858997345,0.004398447461426258,7764.0,7806.0,7661.0,7696.0,7173.0,4890.0,2705.0,2021-01-31
-0.004395604599267244,0.0015032377559691668,-0.0139769921079278,0.11352533102035522,0.03910065442323685,0.0016239415854215622,8635.0,8661.0,8683.0,8607.0,6895.0,2916.0,1327.0,2021-02-01
0.033808134496212006,-0.06841817498207092,0.9464916586875916,0.05889672413468361,-0.02631235681474209,-0.014141414314508438,2928.0,2553.0,2815.0,3012.0,2269.0,2147.0,1689.0,2021-02-02
0.08517578989267349,-0.30838465690612793,3.6328125,0.3117699921131134,-0.1666930466890335,-0.040305767208337784,1381.0,730.0,1262.0,1497.0,383.0,324.0,159.0,2021-02-03
0.11120957136154175,-0.3715680241584778,5.800000190734863,0.3021491765975952,-0.22788897156715393,-0.05466778948903084,1124.0,515.0,1003.0,1254.0,276.0,226.0,97.0,2021-02-04
