date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-11-08,80.52838134765625,271.68267822265625,224.1946563720703,11.961997032165527,0.0,0.0,0.0,0.0,588.3677129745483,271682678.22265625,28.85785346561008,0.0,0.375,-0.9999999983003828,16.33,8.07,8.727,6.206,0.025,0.0703,0.05,383.6,169.9,0.00653,5271520.0
2021-11-09,97.83302307128906,294.72607421875,249.65963745117188,15.435056686401367,0.0,0.0,0.0,0.0,657.6537914276123,294726074.21875,31.03233528137207,0.0,0.375,-0.9999999984794432,13.08,8.1,9.406,5.691,0.025,0.0667,0.05,387.5,147.2,0.00599,5565290.0
2021-11-10,75.13822174072266,263.66094970703125,218.38584899902344,10.392749786376951,0.0,0.0,0.0,0.0,567.5777702331543,263660949.70703125,28.14091110229492,0.0,0.375,-0.9999999982381268,12.07,8.06,9.749,5.607,0.025,0.0572,0.05,379.6,171.3,0.00849,7254000.0
2021-11-11,92.27776336669922,287.4246520996094,237.0285186767578,12.138854026794434,0.0,0.0,0.0,0.0,628.8697881698608,287424652.0996094,30.58731089697944,0.0,0.375,-0.9999999984098455,11.91,8.06,9.813,5.562,0.025,0.0523,1.722,379.8,161.3,0.00608,6686610.0
2021-11-12,76.46900939941406,266.497314453125,212.794677734375,9.010478019714355,0.0,0.0,0.0,0.0,564.7714796066284,266497314.453125,28.60964849260118,0.0,0.375,-0.9999999982293724,12.15,8.07,9.725,4.219,0.0581,0.0447,1.353,384.3,100.1,0.00618,5674230.0
2021-11-13,42.863468170166016,168.3645477294922,191.83663940429688,7.282890796661377,0.0,0.0,0.0,0.0,410.34754610061646,191836639.40429688,20.505972067515057,0.0,0.25,-0.9999999975630414,12.66,8.04,9.518,3.638,0.0756,0.0392,1.194,383.4,76.8,0.003,10500000.0
2021-11-14,77.571044921875,265.4040222167969,218.51145935058597,8.58250617980957,0.0,0.0,0.0,0.0,570.0690326690674,265404022.21679688,28.5357240041097,0.0,0.375,-0.9999999982458264,13.15,8.09,9.599,3.475,0.0549,0.0355,1.013,379.7,61.9,0.00606,4532720.0
2021-11-15,66.58905792236328,249.17308044433597,195.57180786132807,6.543344497680664,0.0,0.0,0.0,0.0,517.877290725708,249173080.44433597,26.958859549628365,0.0,0.375,-0.9999999980690406,13.69,8.12,9.469,3.366,0.0687,0.0352,0.974,383.8,53.3,0.00399,8139530.0
2021-11-16,35.572784423828125,142.75135803222656,143.7327880859375,4.488059520721436,0.0,0.0,0.0,0.0,326.5449900627136,143732788.0859375,15.47163650724623,0.0,0.25,-0.9999999969376347,14.36,8.16,9.532,3.276,0.046,0.0308,0.909,384.8,45.3,0.00296,2962070.0
2021-11-17,26.693944931030277,107.72755432128906,69.51786804199219,1.998750686645508,0.0,0.0,0.0,0.0,205.93811798095703,107727554.32128906,11.747644848293728,0.0,0.375,-0.9999999951441724,14.39,8.21,9.622,3.197,0.0262,0.0311,0.81,383.6,42.5,0.00213,2729340.0
2021-11-18,59.08602523803711,233.75894165039065,209.9550628662109,6.019705772399902,0.0,0.0,0.0,0.0,508.8197355270386,233758941.65039065,25.30435954199897,0.0,0.25,-0.9999999980346674,14.54,8.26,9.584,3.172,0.027,0.0292,0.837,385.0,39.1,0.004,10600000.0
2021-11-19,55.62492752075195,223.5780334472656,176.87142944335938,4.338624000549316,0.0,0.0,0.0,0.0,460.4130144119263,223578033.4472656,24.35993438296848,0.0,0.25,-0.9999999978280372,15.19,8.3,9.513,3.097,0.025,0.0292,0.858,386.1,38.7,0.00636,4785280.0
2021-11-20,70.1356201171875,257.8716125488281,208.8482208251953,4.970719337463379,0.0,0.0,0.0,0.0,541.8261728286743,257871612.54882807,28.100099245707195,0.0,0.375,-0.9999999981543896,15.68,8.38,9.365,3.349,0.025,0.03,0.853,388.1,37.2,0.00679,2242110.0
2021-11-21,22.920503616333008,95.37223815917967,17.607179641723633,0.3520318567752838,0.0,0.0,0.0,0.0,136.2519532740116,95372238.15917967,10.557800700267157,0.0,0.375,-0.9999999926606558,16.02,8.43,9.306,3.51,0.025,0.0334,0.909,387.5,46.1,0.00722,3520940.0
2021-11-22,50.103248596191406,209.5985565185547,183.83200073242188,3.342792272567749,0.0,0.0,0.0,0.0,446.8765981197357,209598556.5185547,22.917307138442997,0.0,0.25,-0.9999999977622458,15.58,8.35,8.993,3.433,0.025,0.0348,0.889,385.6,43.2,0.00687,3257580.0
2021-11-23,77.17587280273438,267.4540100097656,222.15545654296875,4.414498329162598,0.0,0.0,0.0,0.0,571.1998376846313,267454010.0097656,29.22661240895589,0.0,0.375,-0.9999999982492992,13.0,8.38,9.608,3.425,0.025,0.0356,0.957,386.7,42.7,0.00616,4538190.0
2021-11-24,62.47628784179688,243.9067230224609,207.6562347412109,3.243085622787476,0.0,0.0,0.0,0.0,517.2823312282562,243906723.0224609,26.740404155519272,0.0,0.25,-0.9999999980668196,11.71,8.29,9.745,3.425,0.025,0.0398,0.864,395.1,42.3,0.0063,4026520.0
2021-11-25,70.53193664550781,258.4628295898437,223.69351196289065,3.4153425693511963,0.0,0.0,0.0,0.0,556.1036207675934,258462829.58984372,28.33860966894362,0.0,0.375,-0.999999998201774,11.75,8.34,9.978,3.18,0.025,0.0281,0.755,386.3,37.1,0.00744,4432650.0
2021-11-26,53.72006988525391,226.4246368408203,171.81935119628906,1.7565090656280518,0.0,0.0,0.0,0.0,453.7205669879913,226424636.8408203,24.96312530835469,0.0,0.25,-0.9999999977960004,12.44,8.4,10.034,3.218,0.025,0.0292,0.752,388.6,33.9,0.00216,2479350.0
2021-11-27,69.83624267578125,256.8739929199219,209.7171630859375,2.022838592529297,0.0,0.0,0.0,0.0,538.4502372741699,256873992.91992188,28.31679492526584,0.0,0.375,-0.999999998142818,12.7,8.36,9.82,3.378,0.025,0.0317,0.771,389.8,35.0,0.00635,3371890.0
2021-11-28,44.837440490722656,197.6551055908203,74.51018524169922,0.4901430606842041,0.0,0.0,0.0,0.0,317.4928743839264,197655105.5908203,21.90721805890401,0.0,0.375,-0.999999996850323,12.86,8.46,10.073,3.425,0.025,0.0305,0.772,390.8,31.2,0.01198,5305120.0
2021-11-29,13.666048049926758,60.28533554077149,66.37532806396484,0.3189856708049774,0.0,0.0,0.0,0.0,140.64569732546806,66375328.06396485,7.3395935992399854,0.0,0.25,-0.9999999928899356,13.03,8.41,9.934,3.243,0.025,0.032,0.7,392.5,28.1,0.00601,3215250.0
2021-11-30,51.75133895874024,161.47406005859375,172.2793426513672,0.5449655055999756,0.0,0.0,0.0,0.0,386.0497071743012,172279342.6513672,19.0815974606408,0.0,0.375,-0.99999999740966,13.64,8.5,9.986,3.164,0.025,0.0438,0.722,392.5,26.9,0.00682,2805280.0
2021-12-01,61.47802734375,244.54286193847656,187.0753173828125,0.2814651131629944,0.0,0.0,0.0,0.0,493.37767177820206,244542861.93847656,27.14015520281262,0.0,0.25,-0.9999999979731552,11.53,8.29,10.006,3.693,0.025,0.0574,1.154,394.0,68.8,0.00643,3684530.0
2021-12-02,68.91901397705078,256.21148681640625,218.7620391845703,0.032567024230957,0.0,0.0,0.0,0.0,543.9251070022583,256211486.81640625,28.46432442135281,0.0,0.375,-0.9999999981615116,10.57,8.33,10.252,3.091,0.025,0.0496,0.89,395.0,44.1,0.00504,2780700.0
2021-12-03,52.206275939941406,226.5960693359375,185.03286743164065,0.0,0.0,0.0,0.0,0.0,463.83521270751953,226596069.3359375,25.17734103732639,0.0,0.25,-0.999999997844062,10.15,8.31,10.254,3.309,0.025,0.0519,0.993,396.5,51.2,0.00555,3257640.0
2021-12-04,51.986549377441406,226.6524810791016,189.6446075439453,0.0,0.0,0.0,0.0,0.0,468.2836380004883,226652481.0791016,25.183609008789062,0.0,0.25,-0.999999997864542,10.21,8.33,10.554,3.428,,0.0474,0.873,396.9,38.9,0.00504,3375660.0
2021-12-05,52.795684814453125,228.21420288085935,192.0584716796875,0.0,0.0,0.0,0.0,0.0,473.068359375,228214202.88085935,25.357133653428814,0.0,0.25,-0.9999999978861406,10.56,8.33,10.379,3.038,0.025,0.0456,0.775,399.2,31.0,0.00422,2641720.0
2021-12-06,62.66032791137695,247.4623565673828,207.94186401367188,0.0,0.0,0.0,0.0,0.0,518.0645484924316,247462356.5673828,27.49581739637587,0.0,0.25,-0.9999999980697386,,,,,,,,,,,
2021-12-07,46.26195907592773,212.99853515625,149.8324432373047,0.0,0.0,0.0,0.0,0.0,409.0929374694824,212998535.15625,23.66650390625,0.0,0.25,-0.9999999975555676,,,,,,,,,,,
2021-12-08,41.22548294067383,192.693359375,102.0640106201172,0.0,0.0,0.0,0.0,0.0,335.982852935791,192693359.375,21.41037326388889,0.0,0.25,-0.9999999970236576,,,,,,,,,,,
2021-12-09,4.280171871185303,19.950645446777344,89.17633056640625,0.0,0.0,0.0,0.0,0.0,113.4071478843689,89176330.56640625,9.90848117404514,0.0,0.25,-0.9999999911822136,12.21,8.63,10.905,3.054,0.025,0.0475,0.713,399.8,25.0,0.00568,2731410.0
2021-12-10,42.0413932800293,198.48651123046875,148.47482299804688,0.0,0.0,0.0,0.0,0.0,389.0027275085449,198486511.23046875,22.054056803385414,0.0,0.25,-0.999999997429324,12.31,8.57,10.632,2.979,0.025,0.0446,0.67,400.6,23.2,0.00198,1957920.0
2021-12-11,42.90545272827149,202.4964141845703,133.87258911132812,0.0,0.0,0.0,0.0,0.0,379.2744560241699,202496414.1845703,22.49960157606337,0.0,0.25,-0.999999997363387,12.49,8.54,10.446,3.091,0.025,0.0418,0.683,401.4,24.5,0.00529,2973870.0
2021-12-12,7.92763614654541,37.42854309082031,63.14721298217773,0.0,0.0,0.0,0.0,0.0,108.50339221954346,63147212.98217773,7.016356998019749,0.0,0.25,-0.9999999907836984,12.68,8.56,10.384,3.179,0.025,0.0433,0.698,401.3,23.9,0.00553,3490170.0
2021-12-13,67.04973602294922,253.5806579589844,205.815673828125,0.0,0.0,0.0,0.0,0.0,526.4460678100586,253580657.9589844,28.17562866210937,0.0,0.375,-0.9999999981004702,11.46,8.46,10.068,3.488,0.025,0.0465,0.886,401.8,30.8,0.0058,5318930.0
2021-12-14,44.04220581054688,209.20199584960935,145.2096405029297,0.0,0.0,0.0,0.0,0.0,398.45384216308594,209201995.84960935,23.244666205512157,0.0,0.25,-0.999999997490299,10.89,8.5,10.681,2.917,0.025,0.0423,0.689,402.9,26.5,0.00526,4297590.0
2021-12-15,51.97854995727539,231.0772399902344,127.22177124023438,0.0,0.0,0.0,0.0,0.0,410.27756118774414,231077239.9902344,25.675248887803814,0.0,0.375,-0.9999999975626256,10.62,8.4,10.662,3.026,0.025,0.0459,0.729,410.1,26.8,0.00758,5667350.0
2021-12-16,19.66153335571289,19.82371711730957,17.53350830078125,0.0,0.0,0.0,0.0,0.0,57.01875877380371,19823717.11730957,2.202635235256619,0.0,0.375,-0.9999999824619124,11.83,8.49,10.63,3.155,0.0302,0.0529,1.629,573.8,27.3,0.00877,6934310.0
2021-12-17,49.8623046875,224.7809600830078,173.69070434570312,0.0,0.0,0.0,0.0,0.0,448.3339691162109,224780960.0830078,24.975662231445312,0.0,0.25,-0.99999999776952,12.05,8.43,10.179,3.022,0.0276,0.0562,1.837,564.0,28.9,0.02593,7274370.0
2021-12-18,59.01332473754883,242.6182403564453,206.4619140625,0.0,0.0,0.0,0.0,0.0,508.0934791564941,242618240.3564453,26.957582261827252,0.0,0.25,-0.9999999980318582,9.67,8.45,10.944,3.308,0.0345,0.0507,0.971,499.3,36.0,0.01502,7087240.0
2021-12-19,49.7359504699707,225.2777862548828,180.48684692382807,0.0,0.0,0.0,0.0,0.0,455.5005836486816,225277786.2548828,25.030865139431423,0.0,0.25,-0.9999999978046132,8.58,8.49,11.235,3.101,0.025,0.0534,1.149,448.4,32.4,0.02406,9691210.0
2021-12-20,60.71358108520508,245.10873413085935,201.7441253662109,0.0,0.0,0.0,0.0,0.0,507.5664405822754,245108734.13085935,27.234303792317707,0.0,0.25,-0.9999999980298144,10.04,8.4,10.689,2.135,0.025,0.0698,1.673,406.4,33.1,0.03169,12900000.0
2021-12-21,49.24105072021485,224.34361267089844,175.25096130371094,0.0,0.0,0.0,0.0,0.0,448.8356246948242,224343612.67089844,24.92706807454427,0.0,0.25,-0.9999999977720128,10.53,8.41,10.621,2.079,0.025,0.07,1.677,401.6,32.1,0.06486,25100000.0
2021-12-22,37.830265045166016,181.458740234375,175.1793212890625,0.0,0.0,0.0,0.0,0.0,394.4683265686035,181458740.234375,20.16208224826389,0.0,0.25,-0.9999999974649424,11.56,8.14,10.773,2.079,0.025,0.0715,1.652,397.5,31.0,0.00184,2415750.0
2021-12-23,54.82472610473633,236.2229156494141,196.83248901367188,0.0,0.0,0.0,0.0,0.0,487.8801307678223,236222915.6494141,26.246990627712677,0.0,0.25,-0.9999999979503162,11.81,8.1,10.443,2.007,0.025,0.0677,1.67,400.4,30.5,0.00479,2165400.0
