date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-01-30,82.2542724609375,267.7089538574219,217.33848571777344,10.321820259094238,0.0,0.0,0.0,0.0,577.623532295227,267708953.85742188,28.598570399814182,0.0,0.375,-0.9999999982687686,8.3,7.58,11.02,3.42,0.025,0.022,0.44,389.0,29.0,0.002,2292970.0
2021-01-31,23.62648200988769,89.0459976196289,46.19742965698242,2.121747732162476,0.0,0.0,0.0,0.0,160.9916570186615,89045997.6196289,9.65824998749627,0.0,0.375,-0.999999993788498,9.0,7.56,10.88,3.3,0.025,0.019,0.39,387.1,30.3,0.002,2327860.0
2021-02-01,6.581810474395752,24.586021423339844,19.5629997253418,0.9370173215866088,0.0,0.0,0.0,0.0,51.667848944664,24586021.423339844,2.627667122417026,0.0,0.375,-0.9999999806456046,9.5,7.56,10.79,3.27,0.025,0.018,0.4,386.3,27.1,0.002,2095150.0
2021-02-02,64.80122375488281,238.05270385742188,80.27104187011719,4.063438892364502,0.0,0.0,0.0,0.0,387.1884083747864,238052703.85742188,25.998807218339707,0.0,0.375,-0.999999997417278,9.2,7.53,10.58,3.11,0.025,0.019,0.41,385.0,23.1,0.002,2084690.0
2021-02-03,94.08439636230467,291.7809143066406,240.50906372070312,14.95978546142578,0.0,0.0,0.0,0.0,641.3341598510742,291780914.3066406,30.757903205023872,0.0,0.375,-0.9999999984407504,9.4,7.58,10.81,3.27,0.025,0.018,0.44,386.6,19.0,0.002,1785830.0
2021-02-04,80.5327377319336,271.9520263671875,221.80435180664065,13.020340919494627,0.0,0.0,0.0,0.0,587.3094568252563,271952026.3671875,28.770187271965877,0.0,0.375,-0.99999999829732,10.31,7.601,10.715,3.495,0.025,0.0186,0.407,384.031,22.02,0.00199,2089650.0
2021-02-05,16.237276077270508,58.953590393066406,58.45962142944336,3.34155011177063,0.0,0.0,0.0,0.0,136.9920380115509,58953590.393066406,6.179115586810642,0.0,0.25,-0.9999999927003058,10.25,7.663,10.85,3.35,0.025,0.0214,0.436,386.264,20.669,0.00202,2027660.0
2021-02-06,85.20104217529297,278.7929077148437,236.4554901123047,15.906951904296877,0.0,0.0,0.0,0.0,616.3563919067383,278792907.7148437,29.20955064561632,0.0,0.375,-0.999999998377562,9.99,7.626,10.568,3.121,0.025,0.0187,0.457,385.475,18.195,0.00218,1697300.0
2021-02-07,91.4181137084961,286.7777099609375,177.84202575683594,11.060498237609863,0.0,0.0,0.0,0.0,567.0983476638794,286777709.9609375,30.635245747036404,0.0,0.375,-0.9999999982366374,12.29,7.695,10.59,3.349,0.025,0.0203,0.464,389.644,15.541,0.0025,1641190.0
2021-02-08,31.16639709472656,111.05130004882812,109.74945831298828,7.028567314147949,0.0,0.0,0.0,0.0,258.9957227706909,111051300.04882812,11.558081414964464,0.0,0.25,-0.9999999961389324,12.22,7.706,10.489,3.372,0.025,0.0221,0.434,397.506,34.29,0.00231,2163600.0
2021-02-09,88.78273010253906,281.6698303222656,238.957275390625,17.590543746948242,0.0,0.0,0.0,0.0,627.0003795623779,281669830.3222656,29.34214295281304,0.0,0.375,-0.9999999984051048,10.73,7.746,10.492,3.537,0.025,0.0205,0.461,408.667,20.333,0.00285,2138140.0
2021-02-10,37.51997375488281,131.85888671875,77.357177734375,5.271153450012207,0.0,0.0,0.0,0.0,252.00719165802,131858886.71875,14.06530369652642,0.0,0.375,-0.9999999960318592,10.58,7.764,10.717,3.447,0.025,0.0205,0.497,408.072,17.679,0.00277,2088640.0
2021-02-11,14.166007041931152,49.34939193725586,42.78940582275391,2.999443769454956,0.0,0.0,0.0,0.0,109.30424857139587,49349391.93725586,5.149994240866767,0.0,0.375,-0.9999999908512248,10.49,7.742,10.67,3.481,0.025,0.0201,0.477,401.775,18.358,0.00292,2000540.0
2021-02-12,7.870812892913818,27.21061515808105,31.37685775756836,2.2825613021850586,0.0,0.0,0.0,0.0,68.74084711074829,31376857.75756836,3.2326996061537,0.0,0.25,-0.9999999854526088,10.71,7.687,10.49,3.409,0.025,0.0224,0.61,402.966,17.658,0.0036,2595440.0
2021-02-13,45.40407943725586,156.5530548095703,149.41746520996094,11.309597969055176,0.0,0.0,0.0,0.0,362.6841974258423,156553054.8095703,16.13816187116835,0.0,0.375,-0.9999999972427804,11.26,7.719,10.506,3.574,0.025,0.0231,0.591,403.471,16.077,0.00311,2556920.0
2021-02-14,32.485382080078125,111.16131591796876,218.5813140869141,17.088163375854492,0.0,0.0,0.0,0.0,379.3161754608154,218581314.0869141,22.3881278567844,0.0,0.25,-0.999999997363677,12.31,7.786,10.603,3.603,0.025,0.0208,0.58,401.281,14.817,0.0032,2078460.0
2021-02-15,62.74701690673828,27.5314884185791,49.872894287109375,3.9745450019836426,0.0,0.0,0.0,0.0,144.1259446144104,62747016.90673828,6.530274656083849,0.0,0.375,-0.999999993061624,13.11,7.795,10.378,3.562,0.025,0.0211,0.669,401.872,15.272,0.00314,2164360.0
2021-02-16,81.216796875,266.580322265625,227.656005859375,18.85610008239746,0.0,0.0,0.0,0.0,594.3092250823975,266580322.265625,27.52491357591417,0.0,0.375,-0.9999999983173744,11.97,7.762,10.131,3.492,0.025,0.021,0.697,408.019,16.225,0.00226,1768420.0
2021-02-17,32.146484375,108.04052734375,186.23138427734372,15.645009994506836,0.0,0.0,0.0,0.0,342.0634059906006,186231384.27734372,18.95404158698188,0.0,0.25,-0.9999999970765654,11.64,7.829,10.509,3.446,0.025,0.0205,0.635,409.228,18.848,0.00167,1580860.0
2021-02-18,92.6224594116211,287.4733581542969,253.9140472412109,23.535125732421875,0.0,0.0,0.0,0.0,657.5449905395508,287473358.1542969,29.32647026909722,0.0,0.375,-0.9999999984791916,10.23,7.838,10.72,3.395,0.025,0.0161,0.575,412.009,12.239,0.0013,1191140.0
2021-02-19,132.2946014404297,336.1791076660156,286.3893127441406,34.1298942565918,0.0,0.0,0.0,0.0,788.9929161071777,336179107.6660156,33.5610237121582,0.0,0.375,-0.9999999987325616,9.99,7.82,10.848,3.366,0.025,0.0181,0.598,413.955,16.502,0.00115,1340440.0
2021-02-20,102.12327575683594,302.4916687011719,254.83541870117188,24.423553466796875,0.0,0.0,0.0,0.0,683.8739166259766,302491668.7011719,30.89645724826389,0.0,0.375,-0.999999998537742,10.86,7.779,11.144,3.383,0.025,0.0145,0.509,411.661,19.109,0.0016,1659530.0
2021-02-21,133.82461547851562,338.4574890136719,292.2525329589844,36.99191665649414,0.0,0.0,0.0,0.0,801.526554107666,338457489.0136719,33.49617470635308,0.0,0.375,-0.9999999987523808,12.33,7.78,10.955,3.265,0.025,0.0138,0.501,407.359,17.047,0.0015,1274720.0
2021-02-22,93.9473648071289,288.31866455078125,126.4013900756836,11.956628799438477,0.0,0.0,0.0,0.0,520.6240482330322,288318664.55078125,30.706892861260307,0.0,0.375,-0.9999999980792282,14.26,7.797,10.668,3.341,0.025,0.0143,0.523,405.922,21.93,0.00153,1697090.0
2021-02-23,96.67523956298828,294.1032409667969,247.6049041748047,24.303590774536133,0.0,0.0,0.0,0.0,662.686975479126,294103240.9667969,29.977738910251198,0.0,0.375,-0.999999998490992,13.64,7.852,10.362,4.533,0.025,0.0266,0.505,406.175,51.292,0.00189,1101660.0
2021-02-24,118.85316467285156,326.0002136230469,274.55743408203125,29.9715518951416,0.0,0.0,0.0,0.0,749.3823642730713,326000213.6230469,32.89207352532281,0.0,0.375,-0.9999999986655678,12.63,7.806,10.056,3.6,0.025,0.0196,0.451,403.758,41.959,0.00158,1968410.0
2021-02-25,11.173051834106444,35.76020431518555,25.699811935424805,2.5816822052001958,0.0,0.0,0.0,0.0,75.21475028991699,35760204.31518555,3.686502456665039,0.0,0.375,-0.9999999867047356,12.65,7.703,10.136,3.709,0.025,0.0218,0.52,409.634,32.73,0.00234,2484110.0
2021-02-26,10.175721168518066,32.3635139465332,26.810447692871094,2.74645733833313,0.0,0.0,0.0,0.0,72.0961401462555,32363513.946533203,3.290784067577786,0.0,0.375,-0.999999986129632,12.54,7.666,9.916,4.841,0.025,0.0251,0.614,411.428,44.588,0.00309,3460330.0
2021-02-27,19.52784919738769,61.6465950012207,47.68125915527344,4.981854438781738,0.0,0.0,0.0,0.0,133.83755779266355,61646595.0012207,6.296082284715441,0.0,0.375,-0.999999992528256,11.55,7.662,10.109,3.762,0.025,0.0198,0.543,414.263,30.206,0.00281,1616680.0
2021-02-28,25.46988677978516,79.7424545288086,58.42620468139648,6.225498199462891,0.0,0.0,0.0,0.0,169.86404418945312,79742454.5288086,8.168550703260633,0.0,0.375,-0.9999999941129388,12.2,7.677,10.123,3.312,0.025,0.0153,0.378,406.622,17.128,0.00168,586836.0
2021-03-01,21.21070671081543,65.86821746826172,26.19572639465332,2.840864419937134,0.0,0.0,0.0,0.0,116.1155149936676,65868217.46826172,7.0030392275916205,0.0,0.375,-0.9999999913878864,12.83,7.669,10.054,3.268,0.025,0.0155,0.418,407.081,17.239,0.00229,3025980.0
2021-03-02,132.07162475585938,340.24932861328125,294.84716796875,38.6801986694336,0.0,0.0,0.0,0.0,805.8483200073242,340249328.61328125,33.50768110487196,0.0,0.375,-0.9999999987590716,11.73,7.628,10.08,4.533,0.025,0.0255,0.574,412.466,59.858,0.00233,3340380.0
2021-03-03,113.74285125732422,51.5611686706543,75.3333511352539,8.453883171081543,0.0,0.0,0.0,0.0,249.091254234314,113742851.25732422,11.69877423180474,0.0,0.375,-0.999999995985407,11.57,7.635,10.269,3.625,0.025,0.0216,0.532,413.964,30.215,0.00195,2439740.0
2021-03-04,86.50252532958984,259.92633056640625,257.7713317871094,29.689062118530277,0.0,0.0,0.0,0.0,633.8892498016357,259926330.56640625,25.581918716430664,0.0,0.375,-0.9999999984224374,10.82,7.678,10.507,2.99,0.025,0.0203,0.613,418.226,25.273,0.00214,2786740.0
2021-03-05,11.283953666687012,33.987796783447266,76.60663604736328,8.885604858398438,0.0,0.0,0.0,0.0,130.763991355896,76606636.04736328,7.524559020996094,0.0,0.25,-0.9999999923526348,12.31,7.757,10.582,3.482,0.025,0.0209,0.621,416.827,24.858,0.00319,3093060.0
2021-03-06,18.40809440612793,55.07743453979492,67.38943481445312,7.942395210266113,0.0,0.0,0.0,0.0,148.8173589706421,67389434.81445312,6.605226622687446,0.0,0.25,-0.9999999932803538,11.95,7.75,10.396,3.316,0.025,0.0196,0.626,418.999,21.923,0.00279,3239930.0
2021-03-07,11.218366622924805,33.30155563354492,42.671817779541016,5.10968542098999,0.0,0.0,0.0,0.0,92.30142545700072,42671817.779541016,4.173570262061225,0.0,0.25,-0.9999999891659312,11.17,7.695,10.343,3.533,0.025,0.0222,0.435,412.77,32.396,0.00204,2653910.0
2021-03-08,66.99864959716797,198.16319274902344,97.3837661743164,11.813934326171877,0.0,0.0,0.0,0.0,374.3595428466797,198163192.74902344,20.70547315809462,0.0,0.375,-0.9999999973287712,10.4,7.657,10.369,3.038,0.035,0.0175,0.437,410.578,18.501,0.00172,2234800.0
2021-03-09,27.02927017211914,79.130126953125,43.85145950317383,5.404905796051025,0.0,0.0,0.0,0.0,155.415762424469,79130126.953125,8.191691239674887,0.0,0.375,-0.9999999935656464,10.75,7.713,10.556,2.941,0.0321,0.0161,0.415,412.312,16.262,0.00193,2866600.0
2021-03-10,122.0121078491211,328.8925476074219,216.64784240722656,26.90520668029785,0.0,0.0,0.0,0.0,694.4577045440674,328892547.6074219,33.55414899190267,0.0,0.375,-0.9999999985600276,,,,,,,,,,,
2021-03-11,19.190113067626957,55.338375091552734,28.24712371826172,3.583702802658081,0.0,0.0,0.0,0.0,106.35931468009947,55338375.091552734,5.750519143210517,0.0,0.375,-0.9999999905979088,,,,,,,,,,,
2021-03-12,24.860841751098636,71.2600326538086,90.31777954101562,11.692609786987305,0.0,0.0,0.0,0.0,198.13126373291016,90317779.54101562,8.736129972669813,0.0,0.375,-0.999999994952841,,,,,,,,,,,
2021-03-13,118.778564453125,322.106689453125,255.8727264404297,33.98322296142578,0.0,0.0,0.0,0.0,730.7412033081055,322106689.453125,32.01371849907769,0.0,0.375,-0.9999999986315264,12.47,7.754,9.83,3.112,0.025,0.0183,0.553,416.109,20.459,0.00319,3251490.0
2021-03-14,122.86664581298828,327.8666076660156,285.0599365234375,40.05227279663086,0.0,0.0,0.0,0.0,775.8454627990723,327866607.6660156,31.97937054104275,0.0,0.375,-0.9999999987110836,12.95,7.844,10.217,2.933,0.025,0.0149,0.592,413.832,14.754,0.00226,2581990.0
2021-03-15,126.84186553955078,335.8414611816406,29.869768142700195,4.179728031158447,0.0,0.0,0.0,0.0,496.7328228950501,335841461.1816406,36.85130368338691,0.0,0.25,-0.9999999979868454,13.82,7.903,10.203,3.154,0.025,0.0156,0.564,415.963,14.374,0.00184,1903930.0
2021-03-16,46.19960784912109,129.1276397705078,77.15325927734375,11.025938987731934,0.0,0.0,0.0,0.0,263.5064458847046,129127639.7705078,13.122411198086208,0.0,0.375,-0.9999999962050264,15.36,7.879,9.705,2.83,0.0277,0.0158,0.645,413.701,15.243,0.00195,875942.0
2021-03-17,57.25164794921875,159.1526641845703,107.22290802001952,15.625384330749512,0.0,0.0,0.0,0.0,339.2526044845581,159152664.1845703,15.947475539313425,0.0,0.375,-0.999999997052344,14.41,7.898,9.594,3.023,0.025,0.015,0.728,415.633,15.183,0.00184,856934.0
2021-03-18,59.39823532104492,164.14938354492188,137.65957641601562,20.47377014160156,0.0,0.0,0.0,0.0,381.680965423584,164149383.54492188,15.963957044813368,0.0,0.375,-0.9999999973800108,13.58,7.811,9.933,2.874,0.0252,0.0146,0.789,431.704,13.109,0.0023,2284850.0
2021-03-19,25.543231964111328,37.91053009033203,42.375732421875,6.454036712646484,0.0,0.0,0.0,0.0,112.28353118896484,42375732.421875,3.991299523247613,0.0,0.375,-0.9999999910939744,13.83,7.84,10.099,2.933,0.025,0.0157,0.785,432.424,14.735,0.00251,753065.0
2021-03-20,15.070343017578123,41.0701789855957,31.213672637939453,4.845798015594482,0.0,0.0,0.0,0.0,92.19999265670776,41070178.9855957,4.024931218889025,0.0,0.375,-0.9999999891540124,13.65,7.816,9.993,2.79,0.025,0.0149,0.773,430.216,13.961,0.00231,2423340.0
2021-03-21,40.42451858520508,109.79244995117188,200.86566162109372,31.537866592407227,0.0,0.0,0.0,0.0,382.62049674987793,200865661.62109372,18.81419944763184,0.0,0.25,-0.9999999973864444,12.82,7.756,10.039,3.566,0.025,0.0231,0.846,428.258,57.708,0.00285,3698980.0
2021-03-22,144.19285583496094,353.93316650390625,316.5793762207031,55.7449836730957,0.0,0.0,0.0,0.0,870.450382232666,353933166.50390625,33.13202031453451,0.0,0.375,-0.9999999988511694,12.73,7.755,10.17,3.353,0.025,0.0247,0.912,429.842,48.99,0.00274,3341830.0
2021-03-23,163.92642211914062,377.5506896972656,309.5116577148437,53.7505111694336,0.0,0.0,0.0,0.0,904.7392807006836,377550689.6972656,35.97779761420356,0.0,0.375,-0.9999999988947093,13.28,7.804,10.304,2.997,0.025,0.0193,0.939,432.263,27.44,0.00222,3000800.0
2021-03-24,149.73175048828125,361.8141479492188,285.5505065917969,48.357032775878906,0.0,0.0,0.0,0.0,845.4534378051758,361814147.9492188,34.828568352593315,0.0,0.375,-0.9999999988172028,14.04,7.964,10.288,2.972,0.025,0.0201,0.916,433.093,27.119,0.0026,2672900.0
2021-03-25,173.7203826904297,387.6613159179688,316.9361572265625,57.673858642578125,0.0,0.0,0.0,0.0,935.9917144775392,387661315.9179688,36.66527303059896,0.0,0.375,-0.9999999989316144,16.05,7.99,10.495,3.028,0.025,0.0214,1.038,431.653,22.599,0.004,3074100.0
2021-03-26,165.0841064453125,380.9142150878906,325.1221923828125,60.89900970458984,0.0,0.0,0.0,0.0,932.0195236206056,380914215.0878906,35.557245042588974,0.0,0.375,-0.9999999989270612,16.22,8.126,10.23,2.918,0.025,0.0173,0.903,432.354,16.093,0.00284,2495970.0
2021-03-27,45.593379974365234,120.08435821533205,45.15953063964844,7.888448238372803,0.0,0.0,0.0,0.0,218.7257170677185,120084358.21533205,12.466212219662136,0.0,0.375,-0.999999995428064,17.28,8.037,9.517,3.129,0.025,0.023,1.049,433.768,21.908,0.00306,1693790.0
2021-03-28,171.1267852783203,385.8651428222656,336.3858642578125,68.01884460449219,0.0,0.0,0.0,0.0,961.3966369628906,385865142.8222656,35.31625535753038,0.0,0.375,-0.9999999989598466,17.08,7.934,9.114,3.553,0.025,0.0261,1.025,433.441,34.247,0.00341,2423460.0
2021-03-29,147.34165954589844,360.9931335449219,323.4373779296875,61.79467391967773,0.0,0.0,0.0,0.0,893.5668449401855,360993133.5449219,33.244273291693794,0.0,0.375,-0.9999999988808896,19.54,8.051,9.154,3.02,0.025,0.0192,0.832,434.898,19.86,0.00323,1569690.0
2021-03-30,99.01292419433594,257.25640869140625,197.0371856689453,35.77834701538086,0.0,0.0,0.0,0.0,589.0848655700684,257256408.69140625,24.608673519558376,0.0,0.375,-0.9999999983024516,19.2,8.148,8.816,2.974,0.025,0.0201,0.922,435.994,24.8,0.00285,1338370.0
2021-03-31,35.358863830566406,91.44178771972656,106.2251205444336,19.61117935180664,0.0,0.0,0.0,0.0,252.6369514465332,106225120.5444336,9.623771243625216,0.0,0.375,-0.9999999960417508,18.37,8.132,8.742,2.912,0.025,0.0195,1.456,437.818,21.87,0.0034,1657680.0
2021-04-01,22.02670669555664,56.69876480102539,34.77259063720703,6.520976066589356,0.0,0.0,0.0,0.0,120.01903820037842,56698764.80102539,5.575309859381782,0.0,0.375,-0.9999999916679888,17.46,8.106,8.841,3.048,0.025,0.0211,1.133,435.683,21.164,0.00396,1952780.0
2021-04-02,82.72613525390625,212.8397521972656,161.31459045410156,30.530216217041016,0.0,0.0,0.0,0.0,487.41069412231445,212839752.1972656,20.256615108913845,0.0,0.375,-0.9999999979483422,17.41,8.044,8.63,3.074,0.025,0.0184,0.947,435.684,28.818,0.0038,1844320.0
2021-04-03,68.50126647949219,175.31471252441406,108.69960021972656,20.879859924316406,0.0,0.0,0.0,0.0,373.3954391479492,175314712.52441406,17.159428066677517,0.0,0.375,-0.999999997321874,17.94,8.117,8.888,3.123,0.025,0.0203,1.342,436.239,24.353,0.00224,1429710.0
2021-04-04,178.81582641601562,426.375732421875,348.0262451171875,78.02472686767578,0.0,0.0,0.0,0.0,1031.242530822754,426375732.421875,38.70566728379991,0.0,0.375,-0.999999999030296,16.71,8.009,8.846,3.545,0.025,0.0178,1.214,435.483,45.415,0.00206,2048800.0
2021-04-05,170.7592315673828,386.5875854492188,340.1942749023437,73.75562286376953,0.0,0.0,0.0,0.0,971.2967147827148,386587585.4492188,34.759106953938804,0.0,0.375,-0.9999999989704484,16.1,7.813,9.59,3.057,0.025,0.0226,1.294,425.887,47.578,0.0034,1910140.0
2021-04-06,191.0900115966797,406.2950744628906,358.15582275390625,85.1220932006836,0.0,0.0,0.0,0.0,1040.6630020141602,406295074.4628906,35.685886806911896,0.0,0.375,-0.999999999039074,16.73,7.944,10.117,2.931,0.025,0.0163,1.119,422.481,17.808,0.00261,1172640.0
