ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean,density_lower,density_upper,date
-0.0635549053549766,0.0179322566837072,-0.0573221370577812,0.0333358310163021,0.02341919819861721,-0.0064949607476592,6654.0,6897.0,7656.0,6741.0,6452.0,6168.0,4530.0,13566666.666666666,13179046.6924078,13954286.640925532,2022-11-23
0.0183870960026979,-0.0168361384421587,0.1605723351240158,-0.0257680863142013,-0.020067435967245355,-0.0172386020421981,3050.0,2949.0,3043.0,3157.0,3105.0,3046.0,2580.0,14450000.0,13385146.83328326,15514853.16671674,2022-11-24
-0.0113657191395759,0.0018878610571846,-0.0115008624270558,0.0098953377455472,0.00475319682555944,-0.0099250935018062,5287.0,5307.0,5517.0,5393.0,5203.0,5304.0,4526.0,18966666.666666668,15525515.903073508,22407817.430259828,2022-11-25
-0.0054940106347203,-0.0084049310535192,0.0540735386312007,0.0834693908691406,0.022788276669967068,-0.011172161437571,5399.0,5309.0,5582.0,5521.0,4491.0,1920.0,847.0,22400000.0,20641816.998527557,24158183.001472447,2022-11-27
0.0219586882740259,-0.0007547169807367,0.0494641400873661,0.0353861190378665,0.011949606764485822,0.007216103374958,7956.0,7944.0,7505.0,7842.0,7401.0,6204.0,4617.0,25233333.33333333,24748808.36550975,25717858.30115692,2022-11-28
0.0082116285338997,-0.0081623652949929,0.1013143509626388,0.0961175113916397,0.02697758697966003,-0.0003827855980489,9140.0,8992.0,8998.0,9147.0,7415.0,5285.0,3114.0,24966666.666666668,23365000.31217485,26568333.021158487,2022-11-29
-0.0375650152564048,0.0020715000573545,-0.0093469219282269,0.0667235702276229,0.024401965677226474,-0.0018046922050416,7467.0,7498.0,8079.0,7494.0,6560.0,5200.0,3603.0,18216666.666666668,15849245.922950463,20584087.41038287,2022-11-30
0.0193260312080383,0.0050802682526409,-0.1529363840818405,0.0344394855201244,0.01544583307789833,0.0026622978039085,7344.0,7419.0,7028.0,7305.0,6925.0,5071.0,3046.0,13983333.333333334,13425698.88517058,14540967.781496087,2022-12-01
0.0044619576074182,-0.0019433012930676,0.0273928456008434,0.0556160062551498,0.018021423551954508,0.0056218449026346,8765.0,8731.0,8590.0,8667.0,7811.0,6827.0,5032.0,11450000.0,11147414.254576769,11752585.745423231,2022-12-03
0.0017364028608426,-0.0002818330540321,0.0026452227029949,0.0571615919470787,0.019645302199631138,-0.0038731405511498,8873.0,8868.0,8911.0,8942.0,7909.0,6066.0,4129.0,12200000.0,11979409.277922517,12420590.722077483,2022-12-04
-0.0797158628702163,-0.030701084062457,0.0682559087872505,0.0930072367191314,0.01043086351729286,-0.0180442370474338,3374.0,3173.0,4104.0,3498.0,2633.0,2320.0,1533.0,11916666.666666666,11446221.298484083,12387112.034849249,2022-12-05
0.1638361662626266,-0.3896940350532532,1.6817234754562378,0.3182608783245086,-0.24359163575132664,-0.1489151865243911,863.0,379.0,837.0,1165.0,196.0,165.0,54.0,11616666.666666666,10463297.380136495,12770035.953196837,2022-12-06
