date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-02-07,85.0552749633789,281.72021484375,184.45144653320312,12.245163917541504,0.0,0.0,0.0,0.0,563.4721002578735,281720214.84375,29.94167232513428,0.0,0.375,-0.9999999982252892,10.37,8.387,12.007,3.992,0.025,0.0359,0.671,426.879,9.811,0.00059,5935550.0
2021-02-08,41.192909240722656,150.1538848876953,122.15927124023438,8.37341022491455,0.0,0.0,0.0,0.0,321.8794755935669,150153884.8876953,15.753386073642307,0.0,0.375,-0.9999999968932471,9.89,8.351,12.129,3.91,0.025,0.0374,1.114,426.331,15.622,0.00412,6009990.0
2021-02-09,87.68529510498047,284.7484436035156,253.0357208251953,20.970632553100582,0.0,0.0,0.0,0.0,646.440092086792,284748443.6035156,29.308645672268337,0.0,0.375,-0.9999999984530662,9.53,8.393,11.964,4.058,0.025,0.0431,1.162,426.915,15.769,0.00382,6051140.0
2021-02-10,42.31739044189453,151.9270477294922,85.37628173828125,6.202068328857422,0.0,0.0,0.0,0.0,285.8227882385254,151927047.7294922,16.19166437784831,0.0,0.375,-0.9999999965013286,9.69,8.441,12.009,4.288,0.025,0.0408,1.061,427.548,14.071,0.00455,6674990.0
2021-02-11,10.58480739593506,37.596805572509766,42.96076965332031,3.201573133468628,0.0,0.0,0.0,0.0,94.34395575523376,42960769.65332031,4.417688502205743,0.0,0.25,-0.999999989400487,10.42,8.462,11.474,4.17,0.025,0.0412,0.995,430.055,13.662,0.00448,7471810.0
2021-02-12,31.39818954467773,111.06379699707033,56.2880973815918,4.320806980133057,0.0,0.0,0.0,0.0,203.0708909034729,111063796.99707033,11.86033222410414,0.0,0.375,-0.9999999950756112,10.33,8.437,11.342,4.045,0.025,0.0433,0.849,428.239,12.914,0.00492,7887360.0
2021-02-13,51.150535583496094,180.05870056152344,246.09075927734372,20.80108070373535,0.0,0.0,0.0,0.0,498.1010761260986,246090759.27734372,25.03218650817871,0.0,0.25,-0.9999999979923754,10.46,8.463,11.731,4.145,0.025,0.0398,0.841,427.184,10.851,0.00511,7900560.0
2021-02-14,52.46777725219727,183.44297790527344,221.09515380859372,18.145109176635746,0.0,0.0,0.0,0.0,475.1510181427002,221095153.80859372,22.550004959106445,0.0,0.25,-0.999999997895406,11.86,8.578,12.366,4.361,0.025,0.0404,0.949,423.885,8.802,0.00476,8961180.0
2021-02-15,7.98392391204834,27.59591484069824,57.00718307495117,4.742741584777832,0.0,0.0,0.0,0.0,97.3297634124756,57007183.07495117,5.807160165574816,0.0,0.25,-0.9999999897256509,12.43,8.494,11.631,4.271,0.025,0.0399,0.868,426.713,9.526,0.00367,9592110.0
2021-02-16,81.1589126586914,269.0040283203125,243.5001373291016,21.664215087890625,0.0,0.0,0.0,0.0,615.3272933959961,269004028.3203125,27.482201470269096,0.0,0.375,-0.9999999983748488,11.2,8.432,11.366,4.129,0.025,0.0394,0.972,428.07,13.233,0.0045,7062220.0
2021-02-17,25.613449096679688,87.56704711914062,180.52008056640625,15.85208797454834,0.0,0.0,0.0,0.0,309.5526647567749,180520080.56640625,18.296443621317547,0.0,0.25,-0.999999996769532,11.2,8.506,11.572,4.372,0.025,0.043,0.942,426.396,14.442,0.00435,6871060.0
2021-02-18,99.5603256225586,301.0743103027344,269.474853515625,28.16073608398437,0.0,0.0,0.0,0.0,698.2702255249023,301074310.3027344,30.32373046875,0.0,0.375,-0.9999999985678896,10.98,8.461,11.141,4.468,0.025,0.0481,0.785,431.494,12.07,0.00545,9076210.0
2021-02-19,130.619384765625,336.2345886230469,290.0525817871094,36.67290115356445,0.0,0.0,0.0,0.0,793.5794563293457,336234588.6230469,33.284631941053604,0.0,0.375,-0.9999999987398868,10.82,8.584,11.667,4.248,0.025,0.0464,0.736,430.805,10.346,0.00324,7434370.0
2021-02-20,108.34774780273438,313.2863464355469,282.2005310058594,33.032676696777344,0.0,0.0,0.0,0.0,736.867301940918,313286346.4355469,31.13929663764106,0.0,0.375,-0.9999999986429036,11.5,8.557,11.775,4.229,0.025,0.0299,0.6,428.036,8.507,0.00217,6856180.0
2021-02-21,134.3515625,340.6014404296875,295.2715148925781,39.47321701049805,0.0,0.0,0.0,0.0,809.6977348327637,340601440.4296875,33.45869149102105,0.0,0.375,-0.9999999987649713,12.69,8.714,12.284,4.076,0.025,0.037,0.715,430.14,7.736,0.00294,5852430.0
2021-02-22,108.0907745361328,313.6205749511719,173.35498046875,16.98046875,0.0,0.0,0.0,0.0,612.0467987060547,313620574.9511719,32.96001180013021,0.0,0.375,-0.999999998366138,13.55,8.688,11.659,3.834,0.025,0.0365,0.738,429.334,8.232,0.00154,3927380.0
2021-02-23,91.08306121826172,286.735595703125,249.2698211669922,25.368968963623047,0.0,0.0,0.0,0.0,652.457447052002,286735595.703125,29.040736304389107,0.0,0.375,-0.999999998467333,12.13,8.483,10.609,4.355,0.025,0.0492,0.924,429.858,17.284,0.0027,5236930.0
2021-02-24,106.96617889404295,312.9853820800781,292.43377685546875,37.64128494262695,0.0,0.0,0.0,0.0,750.0266227722168,312985382.0800781,30.593788570827908,0.0,0.375,-0.999999998666714,12.32,8.455,10.408,4.112,0.025,0.0555,1.042,432.065,22.495,0.00237,5698520.0
2021-02-25,9.920079231262209,32.249664306640625,31.06890869140625,3.222567081451416,0.0,0.0,0.0,0.0,76.4612193107605,32249664.306640625,3.2252330250210237,0.0,0.375,-0.9999999869214748,12.46,8.436,10.409,4.112,0.025,0.0492,0.826,433.05,13.169,0.00295,4968840.0
2021-02-26,9.772162437438965,31.605186462402344,29.317785263061523,3.0997684001922607,0.0,0.0,0.0,0.0,73.79490256309509,31605186.462402344,3.167268673578898,0.0,0.375,-0.9999999864489288,12.25,8.286,9.795,3.848,0.025,0.0476,0.794,430.017,14.331,0.00242,5833210.0
2021-02-27,64.61662292480469,208.8010406494141,58.819705963134766,6.339629650115967,0.0,0.0,0.0,0.0,338.5769991874695,208801040.6494141,22.495712333255344,0.0,0.375,-0.999999997046462,11.63,8.225,9.913,3.703,0.025,0.0483,0.762,426.819,13.387,0.00242,6483270.0
2021-02-28,29.991167068481445,95.80577087402344,60.19559860229492,6.612020015716553,0.0,0.0,0.0,0.0,192.6045565605164,95805770.87402344,9.910416762034098,0.0,0.375,-0.9999999948080148,,,,,,,,,,,
2021-03-01,22.430814743041992,71.02428436279297,30.670654296875,3.420288324356079,0.0,0.0,0.0,0.0,127.54604172706604,71024284.36279297,7.511555115381877,0.0,0.375,-0.999999992159694,,,,,,,,,,,
2021-03-02,148.3611602783203,358.6319885253906,307.27349853515625,45.24378204345703,0.0,0.0,0.0,0.0,859.5104293823242,358631988.5253906,34.82091183132596,0.0,0.375,-0.999999998836547,,,,,,,,,,,
2021-03-03,35.01359176635742,109.26148986816406,74.59798431396484,8.604676246643066,0.0,0.0,0.0,0.0,227.4777421951294,109261489.86816406,11.184090402391222,0.0,0.375,-0.9999999956039656,11.38,8.314,10.916,3.923,0.025,0.0489,0.95,432.338,13.924,0.00226,7305960.0
2021-03-04,104.02999114990234,304.9721069335937,284.2288818359375,35.67220687866211,0.0,0.0,0.0,0.0,728.9031867980957,304972106.9335937,29.922211117214623,0.0,0.375,-0.9999999986280756,11.38,8.361,10.55,3.937,0.025,0.0472,0.898,432.042,12.059,0.00288,8600200.0
2021-03-05,11.105027198791504,34.05516052246094,49.11796188354492,5.85783052444458,0.0,0.0,0.0,0.0,100.13598012924194,49117961.88354492,4.80668126212226,0.0,0.25,-0.9999999900135796,12.09,8.478,11.087,3.926,0.025,0.045,0.776,432.393,9.505,0.00221,9554530.0
2021-03-06,24.608301162719727,74.96284484863281,28.273855209350582,3.424178123474121,0.0,0.0,0.0,0.0,131.26917934417725,74962844.84863281,7.948740747239855,0.0,0.375,-0.9999999923820656,11.59,8.386,11.067,3.939,0.025,0.0442,0.809,429.385,13.112,0.00219,5735790.0
2021-03-07,17.55413246154785,53.0636100769043,42.88759231567383,5.273409366607666,0.0,0.0,0.0,0.0,118.77874422073364,53063610.0769043,5.31002230114407,0.0,0.375,-0.9999999915809852,11.31,8.329,10.348,4.08,0.025,0.0538,0.94,436.063,18.348,0.00312,5921290.0
2021-03-08,84.89451599121094,254.98074340820312,84.18738555908203,10.496685981750488,0.0,0.0,0.0,0.0,434.5593309402466,254980743.40820312,27.16489526960585,0.0,0.375,-0.9999999976988184,10.84,8.241,9.641,10.246,0.0373,0.0466,0.858,438.931,13.054,0.00252,5194040.0
2021-03-09,16.521774291992188,49.18098449707031,55.48062896728516,7.020765781402588,0.0,0.0,0.0,0.0,128.20415353775024,55480628.96728516,5.384429242875841,0.0,0.375,-0.9999999921999408,10.75,8.276,10.49,9.349,0.025,0.0501,0.847,437.147,13.645,0.00167,5329720.0
2021-03-10,135.38685607910156,349.77178955078125,254.17095947265625,32.70463562011719,0.0,0.0,0.0,0.0,772.0342407226562,349771789.55078125,35.229683770073784,0.0,0.375,-0.9999999987047208,11.2,8.248,9.357,3.809,0.025,0.043,0.767,437.649,8.25,0.00266,9403590.0
2021-03-11,13.757628440856934,40.3221549987793,29.228290557861328,3.864551305770874,0.0,0.0,0.0,0.0,87.17262530326843,40322154.9987793,4.050844854778713,0.0,0.375,-0.999999988528509,11.54,8.433,11.247,4.285,0.025,0.0425,0.82,434.636,11.604,0.00205,4076160.0
2021-03-12,39.95564270019531,116.60462188720705,215.83026123046875,29.003028869628903,0.0,0.0,0.0,0.0,401.3935546875,215830261.23046875,20.75858137342665,0.0,0.25,-0.9999999975086796,,,,,,,,,,,
2021-03-13,128.66746520996094,339.3778381347656,178.05238342285156,24.5599308013916,0.0,0.0,0.0,0.0,670.6576175689697,339377838.1347656,34.979767481486,0.0,0.375,-0.9999999985089262,11.84,8.445,10.543,3.939,0.025,0.0429,0.76,436.429,9.697,0.00229,6551850.0
2021-03-14,125.02516174316406,333.9826354980469,297.002197265625,44.38561630249024,0.0,0.0,0.0,0.0,800.3956108093262,333982635.4980469,32.17744657728407,0.0,0.375,-0.9999999987506178,12.57,8.646,12.121,4.426,0.025,0.0456,0.761,437.354,9.381,0.00264,6695130.0
2021-03-15,126.45420837402344,338.5902709960937,30.66897964477539,4.459162712097168,0.0,0.0,0.0,0.0,500.17262172698975,338590270.9960937,37.12567869822184,0.0,0.25,-0.9999999980006904,13.22,8.769,12.846,4.63,0.025,0.0453,0.746,434.866,9.224,0.00322,7425780.0
2021-03-16,33.61710739135742,95.27851104736328,71.73082733154297,10.637462615966797,0.0,0.0,0.0,0.0,211.26390838623047,95278511.04736328,9.40456093682183,0.0,0.375,-0.999999995266584,14.24,8.659,11.526,4.317,0.025,0.0429,0.68,432.372,6.472,0.00226,7563420.0
2021-03-17,56.58803939819336,159.6592559814453,77.86920928955078,11.78972053527832,0.0,0.0,0.0,0.0,305.9062252044678,159659255.9814453,16.429948382907444,0.0,0.375,-0.9999999967310244,13.14,8.507,11.703,4.298,0.025,0.0474,0.76,437.414,16.626,0.00532,6794240.0
2021-03-18,58.98482131958008,165.41598510742188,132.94654846191406,20.48493766784668,0.0,0.0,0.0,0.0,377.8322925567627,165415985.10742188,16.103449715508354,0.0,0.375,-0.9999999973533232,12.82,8.414,11.045,4.25,0.025,0.0513,0.808,436.561,16.349,0.00484,6282440.0
2021-03-19,19.51786994934082,54.26266098022461,53.68722152709961,8.457656860351562,0.0,0.0,0.0,0.0,135.9254093170166,54262660.98022461,5.0894449022081165,0.0,0.375,-0.999999992643024,12.82,8.396,10.865,4.235,0.025,0.045,0.772,437.766,14.412,0.0042,5536590.0
2021-03-20,22.55785751342773,62.36384201049805,31.40548324584961,5.04027271270752,0.0,0.0,0.0,0.0,121.36745548248292,62363842.01049805,6.369285477532281,0.0,0.375,-0.999999991760559,13.07,8.287,9.971,3.97,0.025,0.0466,0.644,437.178,12.52,0.00303,7816360.0
2021-03-21,80.81483459472656,223.08001708984372,198.7107391357422,32.23797607421875,0.0,0.0,0.0,0.0,534.8435668945312,223080017.08984372,21.20467122395833,0.0,0.375,-0.9999999981302944,12.72,8.264,9.991,4.375,0.0355,0.0509,1.003,443.835,14.775,0.00397,8582500.0
2021-03-22,149.06021118164062,361.8194274902344,333.7046813964844,65.57466125488281,0.0,0.0,0.0,0.0,910.1589813232422,361819427.4902344,32.916085137261284,0.0,0.375,-0.9999999989012908,12.77,8.233,10.166,4.195,0.0369,0.0518,1.117,445.362,16.56,0.00354,6178130.0
2021-03-23,157.6387939453125,372.4010925292969,304.6885681152344,53.97918701171875,0.0,0.0,0.0,0.0,888.7076416015625,372401092.5292969,35.380211724175346,0.0,0.375,-0.9999999988747704,13.14,8.291,9.873,4.581,0.025,0.05,0.9,444.016,13.522,0.00255,7671930.0
2021-03-24,150.7063751220703,364.7203674316406,307.3923034667969,55.3783073425293,0.0,0.0,0.0,0.0,878.1973533630371,364720367.4316406,34.37134000990126,0.0,0.375,-0.9999999988613038,13.64,8.325,9.996,4.577,0.025,0.0515,0.928,445.422,13.209,0.00261,11100000.0
2021-03-25,168.78958129882812,384.24945068359375,317.8369445800781,59.61064910888672,0.0,0.0,0.0,0.0,930.4866256713868,384249450.68359375,36.07097795274522,0.0,0.375,-0.9999999989252936,14.87,8.396,10.255,5.017,0.025,0.0428,0.869,445.178,8.561,0.00178,13100000.0
2021-03-26,169.89852905273438,387.13916015625,345.2650756835937,72.98042297363281,0.0,0.0,0.0,0.0,975.2831878662108,387139160.15625,34.90652635362413,0.0,0.375,-0.9999999989746567,15.99,8.679,13.076,5.178,0.025,0.0433,0.773,435.982,10.912,0.00513,12600000.0
2021-03-27,53.52720642089844,142.8556671142578,90.72149658203124,16.281417846679688,0.0,0.0,0.0,0.0,303.3857879638672,142855667.1142578,14.063805474175346,0.0,0.375,-0.9999999967038667,16.28,8.505,11.311,4.667,0.025,0.0525,0.917,437.844,20.571,0.00426,4752060.0
2021-03-28,154.7922821044922,369.0600891113281,323.2226867675781,63.5606575012207,0.0,0.0,0.0,0.0,910.6357154846193,369060089.1113281,33.94438129001193,0.0,0.375,-0.999999998901866,16.28,8.345,9.999,4.536,0.025,0.0457,0.942,440.253,19.437,0.00425,5649880.0
2021-03-29,154.35630798339844,371.9002990722656,332.0408935546875,66.82698059082031,0.0,0.0,0.0,0.0,925.124481201172,371900299.0722656,33.897035386827255,0.0,0.375,-0.9999999989190644,17.66,7.892,6.825,4.227,0.025,0.0405,0.746,444.221,9.472,0.00128,3586530.0
2021-03-30,84.4432144165039,222.61016845703125,209.2387542724609,39.003177642822266,0.0,0.0,0.0,0.0,555.2953147888184,222610168.45703125,20.40077675713433,0.0,0.375,-0.9999999981991564,17.84,8.413,10.237,4.866,0.025,0.0454,0.962,439.969,17.873,0.0044,7054180.0
2021-03-31,55.36121368408203,145.07310485839844,105.66397857666016,20.024065017700195,0.0,0.0,0.0,0.0,326.1223621368408,145073104.85839844,13.894337760077583,0.0,0.375,-0.9999999969336664,17.84,8.262,9.14,4.536,0.025,0.0568,1.166,440.934,27.937,0.00428,6221330.0
2021-04-01,20.43096351623535,53.20818328857422,39.61827087402344,7.621133804321289,0.0,0.0,0.0,0.0,120.8785514831543,53208183.28857422,5.065227720472548,0.0,0.375,-0.999999991727234,17.07,8.12,8.491,4.237,0.025,0.0502,1.019,442.209,22.343,0.00426,6524970.0
2021-04-02,104.88541412353516,272.0224609375,89.23538208007812,17.36635398864746,0.0,0.0,0.0,0.0,483.5096111297608,272022460.9375,28.295122994316948,0.0,0.375,-0.9999999979317888,16.99,7.789,6.109,3.92,0.025,0.0443,0.918,445.153,12.208,0.00156,8718550.0
2021-04-03,56.54632568359375,146.3912811279297,88.72329711914062,17.480785369873047,0.0,0.0,0.0,0.0,309.1416893005371,146391281.1279297,14.32338841756185,0.0,0.375,-0.9999999967652372,17.17,7.911,7.717,4.039,0.0256,0.0468,1.019,443.352,20.511,0.00351,7636440.0
2021-04-04,203.78062438964844,419.1629028320313,348.18328857421875,79.75341033935547,0.0,0.0,0.0,0.0,1050.880226135254,419162902.8320313,37.71216583251953,0.0,0.375,-0.9999999990484166,16.34,8.045,8.654,3.64,0.0276,0.049,0.976,444.356,21.839,0.00887,5118350.0
2021-04-05,174.7274627685547,392.3741455078125,337.8748779296875,74.39230346679688,0.0,0.0,0.0,0.0,979.3687896728516,392374145.5078125,35.33131578233507,0.0,0.375,-0.9999999989789342,16.34,8.133,9.12,4.097,0.025,0.0494,1.071,447.059,16.2,0.0139,6375220.0
2021-04-06,108.50709533691406,276.6412353515625,276.1100769042969,56.34770584106445,0.0,0.0,0.0,0.0,717.6061134338379,276641235.3515625,24.477058834499783,0.0,0.375,-0.999999998606478,16.31,8.269,10.419,3.955,0.025,0.0445,1.012,444.231,23.04,0.01368,6252970.0
2021-04-07,83.07624053955078,211.168212890625,78.33113098144531,16.16279411315918,0.0,0.0,0.0,0.0,388.7383785247803,211168212.890625,21.66726875305176,0.0,0.375,-0.9999999974275758,16.74,8.407,10.827,4.23,0.025,0.0461,1.025,444.553,23.303,0.01452,7429960.0
