date,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,density_mean,density_lower,density_upper,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-10-10,141.21804809570312,352.57537841796875,309.66949462890625,47.01403045654297,0.0,0.0,0.0,0.0,850.4769515991211,352575378.41796875,33.95126088460287,0.0,0.375,-0.9999999988241892,16215864.0,8169723.796433384,24262004.20356661,,,,,,,,,,,
2021-10-11,11.582350730895996,36.65764617919922,26.80021095275879,3.0600030422210693,0.0,0.0,0.0,0.0,78.10021090507507,36657646.17919922,3.733071459664239,0.0,0.375,-0.9999999871959374,12716666.666666666,11660668.981484018,13772664.351849314,26.98,8.143,7.498,7.513,0.025,0.0746,0.617,291.547,110.39,0.00842,13000000.0
2021-10-12,47.78249740600586,152.98358154296875,66.40506744384766,7.453126430511475,0.0,0.0,0.0,0.0,274.62427282333374,152983581.54296875,16.170050568050808,0.0,0.375,-0.9999999963586612,10228771.666666666,8334610.021851443,12122933.31148189,23.41,7.573,7.581,5.585,0.025,0.0912,0.594,293.05,158.64,0.01219,14600000.0
2021-10-13,21.102375030517575,67.97701263427734,26.259986877441406,2.892249822616577,0.0,0.0,0.0,0.0,118.2316243648529,67977012.63427734,7.231640312406752,0.0,0.375,-0.999999991542026,8958244.166666666,8235449.522317653,9681038.81101568,22.16,7.574,7.946,5.053,0.025,0.0609,0.618,294.586,144.77,0.01822,8671870.0
2021-10-14,30.760501861572266,99.75935363769533,122.87004089355467,13.276008605957031,0.0,0.0,0.0,0.0,266.6659049987793,122870040.89355467,12.177114698621962,0.0,0.25,-0.9999999962499894,7807886.666666667,5686986.706343414,9928786.62698992,22.09,7.433,7.543,4.117,0.025,0.0675,0.759,291.514,81.81,0.00893,7439210.0
2021-10-15,9.688240051269531,31.535327911376957,51.16146469116211,5.422487735748291,0.0,0.0,0.0,0.0,97.80752038955688,51161464.69116211,5.082108550601536,0.0,0.25,-0.9999999897758376,6506441.666666667,3859340.1890584994,9153543.144274836,24.25,8.326,8.32,2.729,0.025,0.0452,0.719,291.557,28.2,0.00808,2787000.0
2021-10-16,30.3874454498291,99.62718963623048,25.93960189819336,2.7003417015075684,0.0,0.0,0.0,0.0,158.6545786857605,99627189.63623048,10.769649770524769,0.0,0.375,-0.9999999936969988,11452073.333333334,7481410.259553518,15422736.40711315,22.36,7.494,7.726,5.064,0.025,0.0924,0.819,287.058,71.26,0.00841,6282120.0
2021-10-17,92.08137512207033,288.701416015625,293.9390563964844,39.10329818725586,0.0,0.0,0.0,0.0,713.8251457214355,293939056.3964844,28.315084245469837,0.0,0.375,-0.9999999985990968,9341893.333333334,8410418.289519288,10273368.37714738,19.72,7.559,8.468,7.349,0.025,0.1412,0.79,295.383,240.42,0.01844,10800000.0
2021-10-18,52.91788482666016,175.9510498046875,219.9521331787109,22.243885040283203,0.0,0.0,0.0,0.0,471.0649528503418,219952133.1787109,21.96758312649197,0.0,0.25,-0.9999999978771504,9925203.333333334,8813469.982362371,11036936.684304295,18.56,7.603,8.804,4.271,0.025,0.1187,0.792,322.297,182.09,0.02094,9178310.0
2021-10-19,28.89691162109375,96.39469146728516,26.99901962280273,2.635460615158081,0.0,0.0,0.0,0.0,154.92608332633972,96394691.46728516,10.417692316903008,0.0,0.375,-0.999999993545309,5388278.333333333,4273056.782741845,6503499.883924821,18.25,7.564,8.63,3.894,0.025,0.0722,,320.857,130.49,0.02531,7673230.0
2021-10-20,25.609840393066406,85.88352966308594,34.67157745361328,3.313699960708618,0.0,0.0,0.0,0.0,149.47864747047424,85883529.66308594,9.174425522486368,0.0,0.375,-0.9999999933100814,5830640.0,5364620.779177934,6296659.220822066,17.61,7.573,8.915,3.944,0.025,0.0747,,316.554,132.43,0.0319,5577060.0
2021-10-21,108.8254623413086,312.94000244140625,228.30392456054688,21.67424774169922,0.0,0.0,0.0,0.0,671.7436370849609,312940002.44140625,32.36286163330078,0.0,0.375,-0.9999999985113368,4780670.0,4323759.791755132,5237580.208244868,16.56,7.509,9.085,4.012,0.025,0.0648,,318.486,138.05,0.03531,5096810.0
2021-10-22,56.75531005859375,193.70738220214844,113.03911590576172,10.390905380249023,0.0,0.0,0.0,0.0,373.8927135467529,193707382.20214844,20.36849742465549,0.0,0.375,-0.999999997325436,4083901.6666666665,3219573.5850720447,4948229.748261288,16.09,7.525,9.263,3.254,0.025,0.0471,0.801,317.66,96.17,0.00863,6175760.0
2021-10-23,102.64803314208984,305.6300964355469,268.9146728515625,28.314292907714844,0.0,0.0,0.0,0.0,705.5070953369141,305630096.4355469,30.812867058648003,0.0,0.375,-0.9999999985825798,3987468.3333333335,3303834.950054415,4671101.716612252,16.11,7.548,9.358,3.015,0.025,0.0418,0.784,311.709,72.47,0.00898,4242590.0
2021-10-24,113.97218322753906,319.6640319824219,273.6905822753906,29.607912063598636,0.0,0.0,0.0,0.0,736.9347095489502,319664031.9824219,32.22845776875814,0.0,0.375,-0.9999999986430276,5015503.333333333,3549661.5203903303,6481345.146276336,17.22,7.756,9.74,3.311,0.025,0.0424,0.849,306.743,70.01,0.00978,8673020.0
2021-10-25,85.15424346923828,279.2350158691406,258.8231506347656,25.5046329498291,0.0,0.0,0.0,0.0,648.7170429229736,279235015.8691406,28.192264768812397,0.0,0.375,-0.999999998458496,5480841.666666667,4143506.901320283,6818176.432013052,17.49,7.539,9.112,2.915,0.025,0.0439,0.945,307.049,56.51,0.00452,7033990.0
2021-10-26,58.53762435913086,204.3785400390625,224.11431884765625,18.97313117980957,0.0,0.0,0.0,0.0,506.0036144256592,224114318.84765625,22.79346529642741,0.0,0.25,-0.9999999980237296,4981141.666666667,3239715.268483634,6722568.0648497,18.45,7.834,9.43,2.991,0.025,0.0458,0.839,311.132,46.32,0.00702,4683180.0
2021-10-27,86.10122680664062,283.0655517578125,214.43624877929688,17.604297637939453,0.0,0.0,0.0,0.0,601.2073249816895,283065551.7578125,29.495694902208115,0.0,0.375,-0.9999999983366804,6438718.333333333,4610375.888578323,8267060.778088343,18.75,7.645,9.14,3.014,0.025,0.0368,1.116,307.425,26.29,0.01454,3937440.0
2021-10-28,100.63206481933594,303.4245300292969,228.37559509277344,18.51963996887207,0.0,0.0,0.0,0.0,650.9518299102783,303424530.0292969,31.65609889560276,0.0,0.375,-0.999999998463788,5014396.666666667,3115438.747029594,6913354.58630374,18.56,7.998,9.525,3.25,0.025,0.041,1.02,328.154,39.58,0.00874,8220990.0
2021-10-29,71.82017517089844,252.30072021484372,266.8527526855469,26.12592315673828,0.0,0.0,0.0,0.0,617.0995712280273,266852752.68554688,26.747425503200954,0.0,0.25,-0.999999998379516,6871715.0,3833736.6571804415,9909693.342819558,18.99,8.084,9.671,3.093,0.025,0.0389,0.9,327.907,36.6,,3586790.0
2021-10-30,86.90068817138672,284.0937194824219,210.616455078125,15.925429344177246,0.0,0.0,0.0,0.0,597.5362920761108,284093719.4824219,29.79647668202718,0.0,0.375,-0.9999999983264616,7865328.333333333,5245306.823789888,10485349.842876775,18.93,8.102,9.787,3.289,0.025,0.0379,0.956,334.042,34.97,0.00192,4743660.0
2021-10-31,99.17710876464844,301.8056335449219,270.96893310546875,27.002063751220703,0.0,0.0,0.0,0.0,698.9537391662598,301805633.5449219,30.533729977077908,0.0,0.375,-0.99999999856929,8975741.666666666,5988899.575068491,11962583.758264842,19.59,8.29,10.259,3.318,0.025,0.0343,1.217,333.403,17.17,0.00707,6034260.0
2021-11-01,84.03460693359375,280.91436767578125,243.38986206054688,19.08446502685547,0.0,0.0,0.0,0.0,627.4233016967773,280914367.67578125,29.0922114054362,0.0,0.375,-0.9999999984061796,6637571.666666667,5327259.627931939,7947883.705401394,20.11,8.678,11.33,3.337,0.025,0.0333,0.973,339.172,14.47,0.02692,6193730.0
2021-11-02,34.88455581665039,127.95079040527344,80.77177429199219,5.547447204589844,0.0,0.0,0.0,0.0,249.15456771850583,127950790.40527344,13.600371466742622,0.0,0.375,-0.9999999959864272,11670821.666666666,7101756.584703375,16239886.748629956,19.72,8.309,10.33,3.928,0.025,0.0426,1.408,351.553,20.85,0.00974,5856180.0
2021-11-03,76.0042953491211,266.9218139648437,235.10931396484372,16.605724334716797,0.0,0.0,0.0,0.0,594.6411476135254,266921813.96484372,27.812898847791885,0.0,0.375,-0.9999999983183137,12332078.333333334,2295999.247737441,22368157.418929227,19.43,8.326,9.775,3.1,0.025,0.0487,1.355,353.495,50.45,0.00727,9789650.0
2021-11-04,54.14615249633789,202.0755920410156,46.02479934692383,2.9510161876678467,0.0,0.0,0.0,0.0,305.1975600719452,202075592.0410156,22.1249528725942,0.0,0.375,-0.999999996723434,8359683.333333333,5946639.817156926,10772726.84950974,19.38,7.998,8.759,2.991,0.025,0.0242,1.073,328.826,35.91,0.0072,8240920.0
2021-11-05,54.47579193115234,203.34573364257807,142.8216552734375,8.947117805480957,0.0,0.0,0.0,0.0,409.5902986526489,203345733.64257807,21.599846204121903,0.0,0.375,-0.999999997558536,7671755.0,6848788.748303732,8494721.251696268,19.43,7.904,8.789,3.729,0.025,0.0443,1.454,339.254,70.45,0.00225,6558400.0
2021-11-06,11.048611640930176,41.676151275634766,21.037885665893555,1.2520804405212402,0.0,0.0,0.0,0.0,75.01472902297974,41676151.275634766,4.491563426123725,0.0,0.375,-0.9999999866692848,7295398.333333333,4390081.341745689,10200715.324920978,19.72,7.844,8.493,3.124,0.025,0.0355,1.143,327.413,54.04,0.00195,5161280.0
2021-11-07,6.74215030670166,25.60802459716797,21.394790649414062,1.2276843786239624,0.0,0.0,0.0,0.0,54.97264993190765,25608024.59716797,2.708926690949334,0.0,0.25,-0.9999999818091364,8836518.0,6378563.443229863,11294472.556770137,19.64,7.559,7.926,3.573,0.025,0.0316,1.585,348.755,68.92,0.00088,12400000.0
2021-11-08,73.39593505859375,262.982177734375,188.93862915039065,10.570777893066406,0.0,0.0,0.0,0.0,535.8875198364258,262982177.734375,28.045711093478733,0.0,0.375,-0.9999999981339368,19488562.0,-2538962.739966996,41516086.739967,17.15,7.659,8.822,6.944,0.025,0.1024,1.218,321.956,186.07,,7039430.0
2021-11-09,87.52921295166016,285.602294921875,218.9671630859375,12.47561740875244,0.0,0.0,0.0,0.0,604.5742883682251,285602294.921875,30.34740861256917,0.0,0.375,-0.9999999983459436,24420000.0,13359381.181868711,35480618.81813129,14.15,7.719,9.399,4.043,0.025,0.0377,0.825,294.846,105.62,0.00336,27500000.0
2021-11-10,72.476806640625,262.2852478027344,219.9280242919922,11.972758293151855,0.0,0.0,0.0,0.0,566.6628370285034,262285247.8027344,27.812498834398056,0.0,0.375,-0.9999999982352822,7026318.333333333,5341537.743198471,8711098.923468195,13.5,7.741,9.684,3.321,0.025,0.0362,0.817,301.537,73.12,0.00689,9729500.0
2021-11-11,82.87554931640625,279.2967834472656,117.79010772705078,5.821167945861816,0.0,0.0,0.0,0.0,485.7836084365845,279296783.4472656,30.38617950015598,0.0,0.375,-0.9999999979414704,6104475.0,5419047.939613081,6789902.060386919,13.0,7.56,9.711,3.472,0.025,0.0429,0.634,307.098,116.27,0.00385,5844370.0
2021-11-12,75.60482788085938,268.4483642578125,228.56488037109372,12.152507781982422,0.0,0.0,0.0,0.0,584.770580291748,268448364.2578125,28.477317386203342,0.0,0.375,-0.9999999982899276,6671026.666666667,4876887.655363885,8465165.677969448,13.13,7.721,10.013,2.757,0.025,0.0347,0.625,310.739,52.65,0.0043,5771890.0
2021-11-13,81.51702880859375,276.13409423828125,153.95877075195312,6.935642719268799,0.0,0.0,0.0,0.0,518.5455365180969,276134094.23828125,29.91093905766805,0.0,0.375,-0.9999999980715292,7221620.0,4194198.14226705,10249041.85773295,13.34,7.544,10.089,2.958,0.025,0.0243,0.766,315.884,35.3,0.0022,4764960.0
2021-11-14,79.04708862304688,273.6331481933594,243.3651428222656,13.46958351135254,0.0,0.0,0.0,0.0,609.5149631500244,273633148.1933594,28.90706274244521,0.0,0.375,-0.9999999983593512,7610133.333333333,5212390.878556532,10007875.788110131,13.43,7.563,9.828,2.396,0.025,0.026,0.612,316.877,51.89,0.00225,9002200.0
2021-11-15,67.02479553222656,253.8881378173828,218.9669342041016,9.681724548339844,0.0,0.0,0.0,0.0,549.5615921020508,253888137.8173828,27.13404591878255,0.0,0.25,-0.9999999981803678,11455088.333333334,8662070.52998606,14248106.136680609,13.69,8.262,11.366,2.949,0.025,0.0227,0.905,366.81,23.29,0.00129,5653350.0
2021-11-16,25.56888961791992,104.65365600585938,142.63995361328125,5.527732849121094,0.0,0.0,0.0,0.0,278.39023208618164,142639953.61328125,15.234691196017796,0.0,0.25,-0.99999999640792,8670416.666666666,3963872.849681466,13376960.483651863,14.06,8.237,11.527,2.848,0.025,0.0222,0.997,371.483,25.69,0.00499,3909070.0
2021-11-17,35.40791702270508,146.34085083007812,30.497169494628903,1.1004493236541748,0.0,0.0,0.0,0.0,213.34638667106628,146340850.83007812,16.13782238960266,0.0,0.375,-0.9999999953127868,10023661.666666666,5864200.62985297,14183122.703480365,14.38,7.982,10.968,2.972,0.025,0.026,1.361,421.257,41.27,0.00569,17600000.0
2021-11-18,59.40948867797852,235.2806854248047,219.0153045654297,8.535466194152832,0.0,0.0,0.0,0.0,522.2409448623657,235280685.4248047,25.193913247850205,0.0,0.25,-0.999999998085175,31136526.666666668,14429631.828086805,47843421.505246535,14.97,8.292,11.05,2.941,0.025,0.0277,1.213,403.131,12.87,0.00363,3119160.0
2021-11-19,50.01060485839844,210.2431488037109,206.1897125244141,6.967416763305664,0.0,0.0,0.0,0.0,473.4108829498291,210243148.8037109,22.58619244893392,0.0,0.25,-0.99999999788767,30982583.33333333,5250170.374213509,56714996.29245316,14.97,8.239,11.618,3.063,0.025,0.0253,1.197,410.368,187.04,0.00597,90500000.0
2021-11-20,43.46481704711914,182.29806518554688,193.7283935546875,5.942426681518555,0.0,0.0,0.0,0.0,425.43370246887207,193728393.5546875,20.865107430352104,0.0,0.25,-0.9999999976494576,7967855.0,5657268.905952907,10278441.094047092,15.47,8.485,12.125,2.919,0.025,0.0245,1.073,405.512,28.98,0.00354,11100000.0
2021-11-21,17.506549835205078,74.45729064941406,45.98801803588867,1.2938237190246582,0.0,0.0,0.0,0.0,139.24568223953247,74457290.64941406,8.1292741033766,0.0,0.375,-0.9999999928184488,16583527.5,3609143.0405212864,29557911.959478717,16.09,8.382,11.13,3.003,0.025,0.0248,1.071,418.771,40.22,0.00548,10300000.0
2021-11-22,48.147457122802734,207.7558135986328,145.0740509033203,3.843100309371948,0.0,0.0,0.0,0.0,404.8204219341278,207755813.5986328,22.65696814325121,0.0,0.25,-0.9999999975297688,11506507.5,5924049.848180393,17088965.15181961,15.73,8.014,9.624,3.151,0.025,0.0216,1.171,413.614,101.54,0.00767,15100000.0
2021-11-23,63.84660720825195,250.4144592285156,168.18482971191406,4.098470211029053,0.0,0.0,0.0,0.0,486.5443663597107,250414459.2285156,27.368443224165176,0.0,0.375,-0.999999997944689,13498060.0,10781979.69772018,16214140.30227982,13.43,7.865,9.754,4.867,0.025,0.0521,0.963,315.182,107.43,0.00418,17100000.0
2021-11-24,60.37662887573242,243.77561950683597,212.05099487304688,5.335259914398193,0.0,0.0,0.0,0.0,521.5385031700134,243775619.50683597,26.49337328804864,0.0,0.25,-0.999999998082596,7073445.0,5613543.744954524,8533346.255045477,12.14,8.012,10.251,2.569,0.025,0.028,0.63,332.419,57.57,0.00339,6896480.0
2021-11-25,66.29969787597656,254.83909606933597,221.4624938964844,5.518873691558838,0.0,0.0,0.0,0.0,548.1201615333557,254839096.06933597,27.70224693086412,0.0,0.25,-0.9999999981755824,5747893.333333333,4670448.729728003,6825337.936938663,12.32,7.783,9.915,2.585,0.025,0.0149,0.595,318.665,41.47,0.00261,5373560.0
2021-11-26,53.38880920410156,229.46145629882807,171.24339294433594,3.218507766723633,0.0,0.0,0.0,0.0,457.31216621398926,229461456.29882807,25.13810539245605,0.0,0.25,-0.9999999978133098,7775598.333333333,3123296.230032595,12427900.436634071,12.59,7.895,10.051,3.003,0.025,0.0119,1.205,404.387,24.63,0.00385,4076680.0
2021-11-27,64.4406967163086,252.62599182128903,180.53704833984372,3.145336151123047,0.0,0.0,0.0,0.0,500.74907302856445,252625991.82128903,27.72007285224067,0.0,0.375,-0.9999999980029918,28950000.0,15599848.31047477,42300151.68952523,12.64,8.637,13.379,3.217,0.025,0.013,1.096,404.56,41.89,0.00911,12600000.0
2021-11-28,42.589820861816406,192.19444274902344,138.96258544921875,2.150093078613281,0.0,0.0,0.0,0.0,375.8969421386719,192194442.74902344,21.1160388522678,0.0,0.25,-0.9999999973396964,27683333.33333333,16274694.668804694,39091971.99786197,12.84,8.098,11.448,3.355,0.025,0.0181,1.514,426.432,88.86,0.00486,32000000.0
2021-11-29,27.495609283447266,124.4160385131836,147.24171447753906,2.014320373535156,0.0,0.0,0.0,0.0,301.1676826477051,147241714.47753906,16.1363771226671,0.0,0.25,-0.9999999966795906,13815198.333333334,7496443.56031531,20133953.10635136,13.46,8.028,11.14,3.354,0.025,0.0099,1.294,425.781,34.97,0.00537,9622480.0
2021-11-30,33.59820556640625,153.80589294433594,176.449951171875,2.1320064067840576,0.0,0.0,0.0,0.0,365.9860560894013,176449951.171875,19.368660529454548,0.0,0.25,-0.9999999972676554,13036574.0,9497787.319681477,16575360.680318523,13.73,8.437,11.955,3.497,0.025,0.0127,1.121,418.525,47.5,0.00349,15200000.0
2021-12-01,53.52018356323242,232.3731231689453,160.6952667236328,1.676181435585022,0.0,0.0,0.0,0.0,448.2647548913956,232373123.1689453,25.63299352592892,0.0,0.25,-0.9999999977691756,10162352.0,9041408.282426052,11283295.717573948,,,,,,,,,,,
2021-12-02,64.86238861083984,253.53009033203125,217.37872314453125,2.380515813827514,0.0,0.0,0.0,0.0,538.1517179012299,253530090.33203125,27.90550827980041,0.0,0.25,-0.999999998141788,7365001.666666667,5009972.283763766,9720031.049569568,10.75,7.591,10.527,2.889,0.025,0.0179,0.715,329.28,85.45,0.00372,10100000.0
2021-12-03,52.0797233581543,230.16964721679688,196.26731872558597,1.5793800354003906,0.0,0.0,0.0,0.0,480.0960693359375,230169647.21679688,25.39891857571072,0.0,0.25,-0.9999999979170836,4433937.5,3987248.4325117418,4880626.567488259,10.55,7.551,10.408,4.385,0.025,0.0296,0.683,328.945,75.61,0.00326,5094190.0
2021-12-04,59.40262985229492,245.0615234375,210.06146240234372,1.508772850036621,0.0,0.0,0.0,0.0,516.0343885421753,245061523.4375,27.061416731940376,0.0,0.25,-0.9999999980621448,4500115.0,3025135.0939087337,5975094.906091266,10.64,7.624,10.449,1.991,0.025,0.0323,0.712,326.367,69.81,0.00428,3518900.0
2021-12-05,51.82830429077149,230.7620086669922,197.55406188964844,1.0366194248199463,0.0,0.0,0.0,0.0,481.18099427223206,230762008.6669922,25.52504324913025,0.0,0.25,-0.99999999792178,10676587.5,5172328.751518965,16180846.248481035,10.59,7.676,10.624,1.999,0.025,0.0318,0.775,334.528,44.04,0.00282,4891840.0
2021-12-06,61.457313537597656,247.84152221679688,188.06427001953125,0.6962065696716309,0.0,0.0,0.0,0.0,498.0593123435974,247841522.21679688,27.46059062745836,0.0,0.25,-0.999999997992207,7400032.0,4548764.26144719,10251299.738552809,,,,,,,,,,,
2021-12-07,45.288177490234375,214.12936401367188,160.64259338378906,0.380643367767334,0.0,0.0,0.0,0.0,420.44077825546265,214129364.01367188,23.74985784954495,0.0,0.25,-0.9999999976215438,13947004.0,10972901.152171252,16921106.847828746,,,,,,,,,,,
2021-12-08,40.09481430053711,192.6311492919922,131.61204528808594,0.1671630591154098,0.0,0.0,0.0,0.0,364.5051719397306,192631149.2919922,21.38488735920853,0.0,0.25,-0.9999999972565548,30075000.0,2185045.374723181,57964954.62527682,,,,,,,,,,,
2021-12-09,16.452604293823242,78.86534881591797,167.48141479492188,0.0534859150648117,0.0,0.0,0.0,0.0,262.8528538197279,167481414.79492188,18.60310320887301,0.0,0.25,-0.99999999619559,24050000.0,10860617.411468169,37239382.58853184,11.43,8.638,11.97,2.647,0.0272,0.0247,1.028,394.532,112.73,0.00321,38400000.0
2021-12-10,42.727657318115234,206.22189331054688,153.89987182617188,0.000403734302381,0.0,0.0,0.0,0.0,402.8498261891364,206221893.31054688,22.913498841804945,0.0,0.25,-0.9999999975176854,6809890.0,5098393.212000549,8521386.787999451,11.87,8.605,11.696,2.688,0.0379,0.0232,1.004,407.728,25.27,0.0066,10700000.0
2021-12-11,38.93101501464844,190.0244903564453,154.85145568847656,0.0,0.0,0.0,0.0,0.0,383.8069610595703,190024490.3564453,21.113832261827252,0.0,0.25,-0.9999999973945236,10168178.333333334,5880445.4738609735,14455911.192805694,11.89,8.758,12.804,3.431,0.0335,0.0245,1.083,428.901,42.26,0.00799,20500000.0
2021-12-12,7.703166484832764,37.31081771850586,24.499073028564453,0.0,0.0,0.0,0.0,0.0,69.51305723190308,37310817.71850586,4.145646413167317,0.0,0.25,-0.9999999856142138,7163845.0,6173053.152988798,8154636.847011202,12.32,8.416,11.313,5.796,0.0376,0.0593,1.785,442.086,32.66,0.00666,5993000.0
2021-12-13,68.30085754394531,258.102294921875,215.3546142578125,0.0,0.0,0.0,0.0,0.0,541.7577667236328,258102294.921875,28.67803276909722,0.0,0.375,-0.9999999981541566,10466230.0,7635609.689927199,13296850.310072802,11.41,8.324,10.958,6.519,0.025,0.0743,1.771,433.846,62.07,0.00681,11600000.0
2021-12-14,26.00105094909668,127.1880111694336,189.51759338378903,0.0,0.0,0.0,0.0,0.0,342.70665550231934,189517593.38378903,21.05751037597656,0.0,0.25,-0.9999999970820526,10106718.333333334,8462962.3337488,11750474.332917867,10.77,7.985,10.682,5.087,0.025,0.0538,1.757,400.471,34.24,0.00307,11500000.0
2021-12-15,27.94828224182129,137.03994750976562,44.11513519287109,0.0,0.0,0.0,0.0,0.0,209.103364944458,137039947.50976562,15.226660834418404,0.0,0.375,-0.9999999952176762,18733333.33333333,10615420.191535264,26851246.4751314,10.55,8.457,11.465,5.448,0.025,0.1121,2.345,442.86,45.94,0.00581,24500000.0
2021-12-16,4.176699161529541,20.42124557495117,20.182323455810547,0.0,0.0,0.0,0.0,0.0,44.78026819229126,20421245.57495117,2.2690272861056857,0.0,0.25,-0.9999999776687364,8074760.0,2428076.452445816,13721443.547554184,11.16,8.262,11.359,7.504,0.025,0.0409,1.444,455.631,14.85,0.00904,3681400.0
2021-12-17,53.43013381958008,236.52685546875,181.12908935546875,0.0,0.0,0.0,0.0,0.0,471.0860786437988,236526855.46875,26.28076171875,0.0,0.25,-0.9999999978772456,8391670.0,3782207.081956653,13001132.918043347,,,,,,,,,,,
2021-12-18,54.30968475341797,238.3100433349609,214.62969970703125,0.0,0.0,0.0,0.0,0.0,507.24942779541016,238310043.3349609,26.478893703884548,0.0,0.25,-0.9999999980285832,8708580.0,5136337.71146749,12280822.28853251,,,,,,,,,,,
2021-12-19,50.553253173828125,230.9803009033203,191.94021606445312,0.0,0.0,0.0,0.0,0.0,473.4737701416016,230980300.9033203,25.664477878146705,0.0,0.25,-0.9999999978879506,9025490.0,6490468.340978326,11560511.659021674,,,,,,,,,,,
2021-12-20,64.98338317871094,253.8402557373047,209.6195068359375,0.0,0.0,0.0,0.0,0.0,528.4431457519531,253840255.7373047,28.20447285970052,0.0,0.25,-0.9999999981076488,9342400.0,7844598.970489163,10840201.029510835,,,,,,,,,,,
2021-12-21,51.27995300292969,232.59341430664065,197.7968292236328,0.0,0.0,0.0,0.0,0.0,481.6701965332031,232593414.30664065,25.843712700737846,0.0,0.25,-0.9999999979238906,9659310.0,9198729.6,10119890.4,,,,,,,,,,,
2021-12-22,46.04713439941406,220.0665740966797,165.68809509277344,0.0,0.0,0.0,0.0,0.0,431.8018035888672,220066574.0966797,24.451841566297745,0.0,0.25,-0.9999999976841228,3895819.0,1376994.1588342623,6414643.841165738,9.98,8.261,11.685,8.159,0.025,0.0548,1.388,454.366,15.84,0.00553,9648420.0
2021-12-23,48.621124267578125,226.8618621826172,211.8679656982422,0.0,0.0,0.0,0.0,0.0,487.3509521484375,226861862.1826172,25.206873575846355,0.0,0.25,-0.9999999979480906,988742.25,-242898.73401449065,2220383.2340144906,10.35,8.246,11.943,3.869,0.025,0.0263,1.21,443.683,23.95,0.0076,531705.0
2021-12-24,17.619722366333008,86.59776306152344,15.742769241333008,0.0,0.0,0.0,0.0,0.0,119.96025466918944,86597763.06152344,9.621973673502604,0.0,0.375,-0.9999999916639056,2608699.333333333,968172.5145308694,4249226.152135798,10.66,7.848,11.276,4.873,0.0409,0.0321,1.606,471.705,10.0,0.00672,382482.0
2021-12-25,16.176607131958008,79.40210723876953,77.2726058959961,0.0,0.0,0.0,0.0,0.0,172.85132026672363,79402107.23876953,8.822456359863281,0.0,0.25,-0.9999999942146812,5913013.333333333,4456975.999822312,7369050.666844354,10.1,7.807,10.981,5.72,0.1023,0.1046,1.977,476.979,99.76,0.01064,2555590.0
2021-12-26,46.74508285522461,221.5747528076172,186.7533721923828,0.0,0.0,0.0,0.0,0.0,455.0732078552246,221574752.8076172,24.61941697862413,0.0,0.25,-0.9999999978025512,5960953.333333333,5525800.323927968,6396106.342738698,7.73,7.752,11.276,6.031,1.4509,0.1283,1.976,489.576,116.77,0.00492,6783110.0
2021-12-27,61.696170806884766,249.77371215820312,215.46926879882807,0.0,0.0,0.0,0.0,0.0,526.939151763916,249773712.15820312,27.752634684244796,0.0,0.25,-0.9999999981022476,5386011.666666667,4758451.687888556,6013571.645444778,5.75,7.715,11.806,6.444,1.1432,0.0897,2.055,469.872,89.03,0.00795,4545940.0
2021-12-28,15.560336112976074,75.82621765136719,115.38671875,0.0,0.0,0.0,0.0,0.0,206.7732725143433,115386718.75,12.82074652777778,0.0,0.25,-0.999999995163785,6059505.0,4969807.476876118,7149202.523123882,5.3,7.838,12.123,6.041,1.4448,0.0892,1.92,501.896,61.2,0.00834,6622290.0
2021-12-29,44.982696533203125,215.8193206787109,175.03363037109375,0.0,0.0,0.0,0.0,0.0,435.8356475830078,215819320.6787109,23.97992451985677,0.0,0.25,-0.9999999977055573,4870313.333333333,4287991.436262029,5452635.230404637,5.24,7.789,12.064,4.993,0.2117,0.0907,2.165,509.091,34.92,0.00599,4205730.0
2021-12-30,50.12078094482422,228.9064178466797,182.2063140869141,0.0,0.0,0.0,0.0,0.0,461.233512878418,228906417.8466797,25.434046427408852,0.0,0.25,-0.9999999978319009,4325901.666666667,3233858.62658939,5417944.706743944,5.4,7.836,12.326,5.292,0.1848,0.076,2.028,508.116,33.24,0.00577,6717180.0
2021-12-31,41.25666809082031,200.2531890869141,83.5022964477539,0.0,0.0,0.0,0.0,0.0,325.0121536254883,200253189.0869141,22.25035434299045,0.0,0.375,-0.999999996923192,2232461.833333333,1089766.539885994,3375157.126780673,5.87,7.857,12.314,4.516,0.0366,0.0509,1.818,487.944,24.14,0.00712,1486220.0
2022-01-01,4.194675922393799,20.10744285583496,41.279747009277344,0.0032430961728096,0.0,0.0,0.0,0.0,65.58510888367891,41279747.009277344,4.58627821256717,0.0,0.25,-0.9999999847526369,3996458.3333333335,2876256.181366526,5116660.48530014,5.99,7.929,12.629,3.939,0.0465,0.0547,1.874,501.444,35.06,0.00561,5002870.0
2022-01-02,44.06661605834961,210.65704345703125,155.0930938720703,0.1142188087105751,0.0,0.0,0.0,0.0,409.93097219616175,210657043.45703125,23.39364718314674,0.0,0.25,-0.9999999975605648,3635005.0,2150539.849906693,5119470.150093307,6.3,7.812,12.065,4.079,0.0923,0.0607,1.9,504.816,30.23,0.00751,4658560.0
