GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,date
94.3795394897461,291.9783630371094,236.77369689941406,12.598889350891113,0.0,0.0,0.0,0.0,635.7304887771606,291978363.0371094,31.04216374291314,0.0,0.375,-0.9999999984270064,2023-01-28
81.0496826171875,275.9393310546875,243.85256958007812,14.343074798583984,0.0,0.0,0.0,0.0,615.1846580505371,275939331.0546875,29.066250695122612,0.0,0.375,-0.9999999983744718,2023-01-29
81.2596664428711,276.0699462890625,220.91453552246094,11.469985961914062,0.0,0.0,0.0,0.0,589.7141342163086,276069946.2890625,29.39999559190538,0.0,0.375,-0.9999999983042631,2023-01-30
93.29857635498047,291.92352294921875,252.8053741455078,17.146183013916016,0.0,0.0,0.0,0.0,655.173656463623,291923522.94921875,30.53081554836697,0.0,0.375,-0.9999999984736871,2023-01-31
71.56757354736328,259.6846008300781,200.24392700195312,10.655174255371094,0.0,0.0,0.0,0.0,542.1512756347656,259684600.83007812,27.66993628607856,0.0,0.375,-0.9999999981554963,2023-02-01
25.379213333129883,96.59061431884766,31.97428321838379,1.7365401983261108,0.0,0.0,0.0,0.0,155.68065106868744,96590614.31884766,10.539341568946838,0.0,0.375,-0.9999999935765942,2023-02-02
70.8393783569336,256.69927978515625,172.74948120117188,9.909347534179688,0.0,0.0,0.0,0.0,510.1974868774414,256699279.78515625,27.42110358344184,0.0,0.375,-0.9999999980399746,2023-02-03
72.3910140991211,258.7618103027344,145.13729858398438,8.652127265930176,0.0,0.0,0.0,0.0,484.94225025177,258761810.30273438,27.789964781867134,0.0,0.375,-0.9999999979378988,2023-02-04
7.017635822296143,26.037403106689453,62.66189193725586,3.8300583362579346,0.0,0.0,0.0,0.0,99.54698920249939,62661891.93725586,6.536870400110881,0.0,0.25,-0.9999999899544929,2023-02-05
15.52682113647461,57.23619079589844,21.187015533447266,1.334269404411316,0.0,0.0,0.0,0.0,95.28429687023163,57236190.79589844,6.211324599054125,0.0,0.375,-0.9999999895050914,2023-02-06
18.800580978393555,68.7982406616211,82.92562103271484,5.448581695556641,0.0,0.0,0.0,0.0,175.97302436828613,82925621.03271484,8.608559926350912,0.0,0.25,-0.9999999943173109,2023-02-07
27.955968856811523,101.6506576538086,26.491552352905273,1.784473180770874,0.0,0.0,0.0,0.0,157.88265204429626,101650657.6538086,11.096242719226414,0.0,0.375,-0.999999993666182,2023-02-08
7.556979179382324,27.218219757080078,22.063928604125977,1.5268698930740356,0.0,0.0,0.0,0.0,58.365997433662415,27218219.757080078,2.854594429334005,0.0,0.375,-0.9999999828667371,2023-02-09
32.57216262817383,116.81871795654297,37.741458892822266,2.703701972961426,0.0,0.0,0.0,0.0,189.8360414505005,116818717.95654297,12.67944622039795,0.0,0.375,-0.9999999947322964,2023-02-10
14.201969146728516,50.44253158569336,22.586441040039062,1.663295865058899,0.0,0.0,0.0,0.0,88.89423763751984,50442531.58569336,5.419915080070496,0.0,0.375,-0.9999999887506771,2023-02-11
8.08940601348877,28.51235008239746,104.8521728515625,8.039034843444824,0.0,0.0,0.0,0.0,149.49296379089355,104852172.8515625,10.757015334235298,0.0,0.25,-0.999999993310722,2023-02-12
14.42153549194336,50.53765869140625,22.706947326660156,1.76992666721344,0.0,0.0,0.0,0.0,89.4360681772232,50537658.69140625,5.418636891576979,0.0,0.375,-0.9999999888188288,2023-02-13
121.34300231933594,325.6221008300781,186.18234252929688,15.110962867736816,0.0,0.0,0.0,0.0,648.2584085464478,325622100.8300781,34.501237551371254,0.0,0.375,-0.9999999984574053,2023-02-14
102.5999526977539,305.6917419433594,252.2177734375,22.815549850463867,0.0,0.0,0.0,0.0,683.3250179290771,305691741.9433594,31.430688010321724,0.0,0.375,-0.9999999985365675,2023-02-15
125.1722412109375,330.0115661621094,283.3196105957031,33.04648971557617,0.0,0.0,0.0,0.0,771.5499076843262,330011566.1621094,32.99611960517036,0.0,0.375,-0.9999999987039075,2023-02-16
45.8191032409668,156.8905029296875,216.69761657714844,19.04338836669922,0.0,0.0,0.0,0.0,438.45061111450195,216697616.57714844,21.961580912272137,0.0,0.25,-0.9999999977192414,2023-02-17
45.46210861206055,154.58018493652344,233.15235900878906,21.118656158447266,0.0,0.0,0.0,0.0,454.3133087158203,233152359.00878906,23.559300316704643,0.0,0.25,-0.9999999977988758,2023-02-18
64.48574829101562,218.53515625,227.41261291503906,20.970626831054688,0.0,0.0,0.0,0.0,531.4041442871094,227412612.91503906,22.937998453776043,0.0,0.25,-0.9999999981181931,2023-02-19
95.79988861083984,295.36328125,238.53143310546875,22.673419952392578,0.0,0.0,0.0,0.0,652.3680229187012,295363281.25,30.298873477511936,0.0,0.375,-0.999999998467123,2023-02-20
78.15338134765625,258.0239562988281,289.0220031738281,36.41341018676758,0.0,0.0,0.0,0.0,661.6127510070801,289022003.1738281,28.06762144300673,0.0,0.25,-0.9999999984885418,2023-02-21
62.62004852294922,208.31007385253906,25.307048797607422,2.4658143520355225,0.0,0.0,0.0,0.0,298.7029855251312,208310073.85253906,22.87158438894484,0.0,0.25,-0.9999999966521929,2023-02-22
27.24825096130371,89.74051666259766,87.77780151367188,8.757536888122559,0.0,0.0,0.0,0.0,213.5241060256958,89740516.66259766,8.998108863830566,0.0,0.375,-0.999999995316688,2023-02-23
40.7230110168457,133.71055603027344,224.89976501464844,22.932931900024414,0.0,0.0,0.0,0.0,422.266263961792,224899765.01464844,22.440759234958225,0.0,0.25,-0.999999997631826,2023-02-24
89.94339752197266,284.2467346191406,282.72540283203125,33.90424728393555,0.0,0.0,0.0,0.0,690.8197822570801,284246734.6191406,27.815831926133896,0.0,0.375,-0.9999999985524445,2023-02-25
144.40992736816406,352.6031494140625,302.9178771972656,43.318084716796875,0.0,0.0,0.0,0.0,843.2490386962891,352603149.4140625,34.36500718858507,0.0,0.375,-0.9999999988141107,2023-02-26
120.39596557617188,329.6495056152344,278.5644836425781,32.907264709472656,0.0,0.0,0.0,0.0,761.517219543457,329649505.6152344,32.97136010064019,0.0,0.375,-0.9999999986868321,2023-02-27
122.96747589111328,333.2054138183594,131.23141479492188,14.406658172607422,0.0,0.0,0.0,0.0,601.810962677002,333205413.8183594,35.42208396063911,0.0,0.375,-0.9999999983383486,2023-02-28
108.25502014160156,314.2790832519531,214.44505310058594,23.86058807373047,0.0,0.0,0.0,0.0,660.8397445678711,314279083.2519531,32.268721686469185,0.0,0.375,-0.9999999984867738,2023-03-01
115.72962188720703,323.9551086425781,295.851318359375,39.66655731201172,0.0,0.0,0.0,0.0,775.2026062011719,323955108.6425781,31.587616814507378,0.0,0.375,-0.9999999987100147,2023-03-02
90.0730972290039,277.57635498046875,231.00634765625,26.59039878845215,0.0,0.0,0.0,0.0,625.2461986541748,277576354.98046875,27.88732846577962,0.0,0.375,-0.99999999840063,2023-03-03
108.49687957763672,313.25653076171875,267.2227783203125,32.00407028198242,0.0,0.0,0.0,0.0,720.9802589416504,313256530.76171875,31.25027338663737,0.0,0.375,-0.9999999986129995,2023-03-04
105.01087951660156,307.96478271484375,257.7652587890625,30.886571884155273,0.0,0.0,0.0,0.0,701.6274929046631,307964782.71484375,30.786467870076496,0.0,0.375,-0.9999999985747423,2023-03-05
126.91228485107422,339.0277099609375,291.64666748046875,38.488582611083984,0.0,0.0,0.0,0.0,796.0752449035645,339027709.9609375,33.39323637220595,0.0,0.375,-0.9999999987438374,2023-03-06
160.52215576171875,372.61309814453125,319.7041015625,53.10895919799805,0.0,0.0,0.0,0.0,905.948314666748,372613098.14453125,35.500459882948135,0.0,0.375,-0.9999999988961843,2023-03-07
62.776241302490234,188.9368438720703,73.49932861328125,9.168914794921875,0.0,0.0,0.0,0.0,334.3813285827637,188936843.8720703,19.97421434190538,0.0,0.375,-0.9999999970094025,2023-03-08
125.87907409667969,337.2157897949219,324.4612121582031,55.35161590576172,0.0,0.0,0.0,0.0,842.9076919555664,337215789.7949219,31.318241543240017,0.0,0.375,-0.9999999988136304,2023-03-09
167.53611755371094,379.6715087890625,328.2693176269531,57.941917419433594,0.0,0.0,0.0,0.0,933.4188613891602,379671508.7890625,35.74773237440321,0.0,0.375,-0.9999999989286696,2023-03-10
109.40249633789062,311.6870422363281,285.5794982910156,38.85186767578125,0.0,0.0,0.0,0.0,745.5209045410156,311687042.2363281,30.315019395616318,0.0,0.375,-0.999999998658656,2023-03-11
82.90742492675781,239.87249755859375,221.5793914794922,29.791440963745117,0.0,0.0,0.0,0.0,574.1507549285889,239872497.55859375,23.34233962164985,0.0,0.375,-0.9999999982582972,2023-03-12
147.91539001464844,362.01031494140625,337.8201904296875,66.19142150878906,0.0,0.0,0.0,0.0,913.9373168945312,362010314.94140625,32.868765936957466,0.0,0.375,-0.999999998905833,2023-03-13
168.2718048095703,381.49835205078125,339.4654541015625,67.67198944091797,0.0,0.0,0.0,0.0,956.907600402832,381498352.05078125,34.86959584554037,0.0,0.375,-0.999999998954967,2023-03-14
142.6437225341797,356.680419921875,285.49737548828125,42.47402572631836,0.0,0.0,0.0,0.0,827.2955436706543,356680419.921875,34.91182157728407,0.0,0.375,-0.9999999987912421,2023-03-15
133.15292358398438,345.769775390625,318.9907531738281,53.40922164916992,0.0,0.0,0.0,0.0,851.3226737976074,345769775.390625,32.48450597127279,0.0,0.375,-0.9999999988253573,2023-03-16
13.010082244873047,36.61629104614258,30.588300704956055,4.634017467498779,0.0,0.0,0.0,0.0,84.84869146347046,36616291.04614258,3.5535859531826444,0.0,0.375,-0.9999999882143146,2023-03-17
119.68799591064453,323.46484375,299.0420227050781,48.350807189941406,0.0,0.0,0.0,0.0,790.5456695556641,323464843.75,30.568226284450954,0.0,0.375,-0.999999998735051,2023-03-18
102.60250854492188,282.9441833496094,82.49971008300781,12.978422164916992,0.0,0.0,0.0,0.0,481.02482414245605,282944183.3496094,29.99619568718804,0.0,0.375,-0.9999999979211052,2023-03-19
21.799345016479492,60.25393295288086,126.75118255615234,20.287717819213867,0.0,0.0,0.0,0.0,229.09217834472656,126751182.55615234,11.82927385965983,0.0,0.25,-0.9999999956349448,2023-03-20
27.542261123657227,75.70883178710938,112.28510284423828,18.307233810424805,0.0,0.0,0.0,0.0,233.8434295654297,112285102.84423828,10.441985448201498,0.0,0.25,-0.9999999957236344,2023-03-21
14.153731346130371,38.666015625,32.44643783569336,5.395750045776367,0.0,0.0,0.0,0.0,90.6619348526001,38666015.625,3.6966961754692926,0.0,0.375,-0.9999999889700127,2023-03-22
46.04441452026367,125.36783599853516,32.55217742919922,5.502330303192139,0.0,0.0,0.0,0.0,209.46675825119019,125367835.99853516,13.31838952170478,0.0,0.375,-0.9999999952259728,2023-03-23
14.173471450805664,38.32539367675781,33.812042236328125,5.80571985244751,0.0,0.0,0.0,0.0,92.11662721633911,38325393.67675781,3.6132970915900335,0.0,0.375,-0.9999999891441967,2023-03-24
67.57445526123047,182.49313354492188,98.26119232177734,17.0999813079834,0.0,0.0,0.0,0.0,365.4287624359131,182493133.54492188,18.377016915215385,0.0,0.375,-0.9999999972634885,2023-03-25
165.91612243652344,381.6651611328125,329.3196105957031,64.87149047851562,0.0,0.0,0.0,0.0,941.7723846435547,381665161.1328125,35.19929673936632,0.0,0.375,-0.9999999989381723,2023-03-26
134.5299835205078,342.37469482421875,274.8007507324219,49.35126495361328,0.0,0.0,0.0,0.0,801.0566940307617,342374694.82421875,32.55815887451172,0.0,0.375,-0.9999999987516489,2023-03-27
158.87135314941406,373.6405944824219,345.7936706542969,75.57154083251953,0.0,0.0,0.0,0.0,953.8771591186523,373640594.4824219,33.11878373887804,0.0,0.375,-0.9999999989516469,2023-03-28
86.65194702148438,229.42367553710938,68.3620376586914,12.618412017822266,0.0,0.0,0.0,0.0,397.0560722351074,229423675.53710938,24.089473724365234,0.0,0.375,-0.9999999974814641,2023-03-29
61.68350601196289,162.57960510253906,126.75524139404297,23.64971351623535,0.0,0.0,0.0,0.0,374.6680660247803,162579605.10253906,15.436654620700413,0.0,0.375,-0.9999999973309709,2023-03-30
31.62395477294922,82.78067016601562,46.340091705322266,8.787518501281738,0.0,0.0,0.0,0.0,169.53223514556885,82780670.16601562,8.221461296081543,0.0,0.375,-0.9999999941014168,2023-03-31
167.65176391601562,384.438720703125,363.3670654296875,88.7026138305664,0.0,0.0,0.0,0.0,1004.1601638793945,384438720.703125,32.85956743028429,0.0,0.375,-0.9999999990041429,2023-04-01
181.080810546875,398.0809326171875,374.63116455078125,99.83425903320312,0.0,0.0,0.0,0.0,1053.6271667480469,398080932.6171875,33.138519287109375,0.0,0.375,-0.9999999990508975,2023-04-02
16.151256561279297,41.71554946899414,65.50503540039062,12.91073226928711,0.0,0.0,0.0,0.0,136.28257369995117,65505035.400390625,5.843811459011501,0.0,0.25,-0.9999999926623048,2023-04-03
111.34696960449219,284.61883544921875,226.40951538085938,45.014732360839844,0.0,0.0,0.0,0.0,667.3900527954102,284618835.44921875,26.62267812093099,0.0,0.375,-0.9999999985016259,2023-04-04
38.42665481567383,98.37590789794922,37.674442291259766,7.606900215148926,0.0,0.0,0.0,0.0,182.08390522003174,98375907.89794922,10.08544529808892,0.0,0.375,-0.9999999945080265,2023-04-05
