date,temp,oxygen,NH3,TP,TN,algae
2021/6/2 8:00,26.15,6.67,0.025,0.0658,1.141,1.42E+07
2021/6/2 12:00,26.43,6.668,0.025,0.0609,0.967,1.06E+07
2021/6/2 16:00,26.1,6.78,0.025,0.0767,1.23,1.85E+07
2021/6/2 20:00,26.07,6.548,0.025,0.0697,0.955,1.43E+07
2021/6/3 0:00,25.78,6.343,0.025,0.073,1.144,1.57E+07
2021/6/3 4:00,25.7,6.163,0.025,0.0537,0.83,1.05E+07
2021/6/3 8:00,25.73,6.29,0.0255,0.0466,0.729,3774330
2021/6/3 12:00,26.82,8.186,0.0252,0.0438,0.629,4228220
2021/6/3 16:00,25.75,6.482,0.025,0.0817,1.029,1.76E+07
2021/6/3 20:00,25.51,6.387,0.025,0.0839,1.13,1.34E+07
2021/6/4 0:00,25.19,6.255,0.025,0.0852,0.997,2.12E+07
2021/6/4 4:00,25.07,5.934,0.025,0.0806,1.245,3.73E+07
2021/6/4 8:00,24.98,6.305,0.025,0.0636,0.771,1.45E+07
2021/6/4 12:00,26.98,9.968,0.025,0.0543,0.681,4.30E+07
2021/6/4 16:00,27.14,10.873,0.025,0.0496,0.747,2.75E+07
2021/6/4 20:00,26.01,8.343,0.025,0.0494,1.081,9490540
2021/6/5 4:00,25.72,7.538,0.025,0.049,0.829,1.05E+07
2021/6/5 8:00,25.57,7.583,0.025,0.0528,1.024,1.68E+07
2021/6/5 12:00,27.14,9.676,0.025,0.0514,0.754,4.35E+07
2021/6/5 16:00,28.32,11.198,0.025,0.0415,0.972,2.45E+07
2021/6/5 20:00,27.5,9.425,0.025,0.0441,0.95,1.02E+07
2021/6/6 0:00,26.59,8.005,0.025,0.0441,1.022,1.20E+07
2021/6/6 4:00,26.44,7.948,0.025,0.0533,0.892,1.48E+07
2021/6/6 8:00,26.69,8.702,0.025,0.0499,1.035,3.28E+07
2021/6/6 12:00,28.52,10.535,0.025,0.0376,0.884,1.73E+07
2021/6/6 16:00,31.82,11.215,0.025,0.0428,0.864,4068040
2021/6/6 20:00,29.48,10.681,0.025,0.0367,0.843,1.03E+07
2021/6/7 0:00,27.35,8.366,0.025,0.0367,0.843,9618320
2021/6/7 4:00,26.99,7.949,0.025,0.0425,0.838,8874180
2021/6/7 8:00,26.96,7.928,0.025,0.0342,0.819,8043700
2021/6/7 12:00,28.11,8.695,0.025,0.0304,0.706,9511890
2021/6/7 16:00,28.33,8.95,0.025,0.0355,0.724,5335960
2021/6/7 20:00,28.07,8.431,0.025,0.0406,0.737,6582700
2021/6/8 0:00,27.79,7.972,0.025,0.0417,0.829,7172090
2021/6/8 4:00,27.54,7.559,0.025,0.0433,0.749,9782860
2021/6/8 8:00,27.52,7.37,0.025,0.0506,0.858,1.21E+07
2021/6/8 12:00,28.15,8.2,0.025,0.0452,0.79,1.30E+07
2021/6/8 16:00,29.26,9.8,0.025,0.0351,0.79,2.00E+07
2021/6/8 20:00,28.92,9.484,0.025,0.0353,0.378,1.15E+07
2021/6/9 0:00,28.51,8.372,0.025,0.0431,0.654,8633940
2021/6/9 4:00,28.23,7.631,0.025,0.0428,0.697,7197360
2021/6/9 8:00,28.13,7.589,0.025,0.0358,0.516,7112110
2021/6/9 12:00,28.83,8.593,0.025,0.0439,0.712,9100510
2021/6/9 16:00,29.63,9.327,0.025,0.0354,0.698,4377840
2021/6/9 20:00,29.18,8.343,0.025,0.0329,0.329,4929980
2021/6/10 0:00,28.73,7.38,0.025,0.0359,0.745,5252370
2021/6/10 4:00,28.57,7.151,0.025,0.0373,0.382,6397700
2021/6/10 8:00,28.53,6.995,0.025,0.0389,0.501,6779110
2021/6/10 12:00,28.69,7.26,0.025,0.0388,0.747,7006560
2021/6/10 16:00,29,7.876,0.025,0.0397,0.468,7416910
2021/6/10 20:00,28.93,7.653,0.025,0.0365,0.311,4954770
2021/6/11 0:00,28.79,7.202,0.025,0.0383,0.446,8340080
2021/6/11 4:00,28.67,6.834,0.025,0.0366,0.362,8826300
2021/6/11 8:00,29.02,7.456,0.025,0.0286,0.419,8612920
2021/6/11 12:00,29.93,8.043,0.025,0.034,0.375,3434950
2021/6/11 16:00,30.85,8.47,0.025,0.0309,0.643,3932260
2021/6/11 20:00,29.69,7.701,0.025,0.0282,0.452,4318400
2021/6/12 0:00,29.29,7.249,0.025,0.0325,0.298,4016040
2021/6/12 4:00,29.26,6.814,0.025,0.0302,0.81,4278650
2021/6/12 8:00,29.25,7.068,0.025,0.0273,0.305,4033460
2021/6/12 12:00,29.71,7.493,0.025,0.0316,0.528,4088700
2021/6/12 16:00,30.16,7.763,0.025,0.0298,0.238,4239250
2021/6/12 20:00,29.85,7.245,0.025,0.0271,0.066,4554290
2021/6/13 0:00,29.68,6.864,0.025,0.0267,0.19,4317210
2021/6/13 4:00,29.44,6.663,0.025,0.0342,0.185,4883490
2021/6/13 8:00,29.35,6.504,0.025,0.0296,0.227,4813530
2021/6/13 12:00,29.71,7.134,0.025,0.0324,0.34,5677510
2021/6/13 16:00,29.71,7.315,0.025,0.0289,0.412,4948720
2021/6/13 20:00,29.49,7.096,0.025,0.0299,0.244,5149180
2021/6/14 0:00,29.29,6.79,0.025,0.0271,0.13,4987280
2021/6/14 4:00,29.26,6.63,0.025,0.032,0.214,5321430
2021/6/14 8:00,29.26,6.548,0.025,0.0286,0.372,5058300
2021/6/14 12:00,29.37,6.957,0.025,0.0303,0.144,5545640
2021/6/14 16:00,30.21,7.653,0.025,0.0282,0.136,6162560
2021/6/14 20:00,30.14,7.201,0.025,0.0282,0.136,5290830
2021/6/15 0:00,29.94,6.989,0.025,0.0297,0.306,5678740
2021/6/15 12:00,29.82,6.882,0.025,0.0304,0.303,7338900
2021/6/15 16:00,30.55,7.824,0.025,0.0362,0.435,7653040
2021/6/15 20:00,30.53,7.262,0.025,0.0374,0.54,7038270
2021/6/16 0:00,30.53,6.781,0.025,0.0374,0.54,7689240
2021/6/16 4:00,30.14,6.562,0.025,0.0425,1.111,7621350
2021/6/16 8:00,29.83,6.727,0.025,0.0336,0.351,7532660
2021/6/16 12:00,30.14,7.471,0.025,0.0364,0.351,1.04E+07
2021/6/16 16:00,30.71,8.384,0.025,0.0341,0.242,5822540
2021/6/16 20:00,30.55,8.456,0.025,0.036,0.23,4415530
2021/6/17 0:00,29.95,7.228,0.025,0.0352,0.255,6644910
2021/6/17 4:00,29.71,6.895,0.025,0.0301,0.333,6372970
2021/6/17 8:00,29.48,6.761,0.025,0.0413,0.219,7507170
2021/6/17 12:00,29.28,6.906,0.025,0.0413,0.219,8191250
2021/6/17 16:00,29.95,8.396,0.025,0.0367,0.326,5.58E+07
2021/6/17 20:00,29.72,7.88,0.025,0.0381,0.352,1.08E+07
2021/6/18 0:00,29.48,7.087,0.025,0.0375,0.324,8240810
2021/6/18 4:00,29.29,6.801,0.025,0.0375,0.384,6985610
2021/6/18 8:00,29.26,6.721,0.025,0.0324,0.396,8026720
2021/6/18 12:00,29.28,7.289,0.025,0.0385,0.388,1.65E+07
2021/6/18 16:00,29.26,7.506,0.025,0.0355,0.411,1.18E+07
2021/6/18 20:00,28.93,7.305,0.025,0.0384,0.301,1.03E+07
2021/6/19 0:00,28.56,7.033,0.025,0.0428,0.578,1.15E+07
2021/6/19 4:00,28.25,6.828,0.025,0.04,0.268,1.32E+07
2021/6/19 8:00,28.16,6.711,0.025,0.0364,0.304,7589470
2021/6/19 12:00,28.06,7.076,0.025,0.0379,0.267,9030940
2021/6/19 16:00,27.9,7.413,0.025,0.0383,0.234,9148780
2021/6/19 20:00,27.79,7.38,0.025,0.0413,0.296,9588170
2021/6/20 0:00,27.57,7.12,0.025,0.0413,0.296,8392510
2021/6/20 4:00,27.51,6.927,0.025,0.0365,0.209,1.05E+07
2021/6/20 8:00,27.51,6.826,0.025,0.0357,0.33,1.33E+07
2021/6/20 12:00,28.36,8.412,0.025,0.0363,0.326,1.19E+07
2021/6/20 16:00,28.93,8.6,0.025,0.0363,0.257,5849270
2021/6/20 20:00,28.65,8.699,0.025,0.0363,0.257,7120070
2021/6/21 4:00,27.7,7.134,0.025,0.036,0.184,4669540
2021/6/21 8:00,27.7,7.259,0.025,0.0366,0.229,6355880
2021/6/21 12:00,28.92,8.018,0.025,0.0401,0.247,3509650
2021/6/21 16:00,30.53,8.632,0.025,0.0386,0.307,3476410
2021/6/21 20:00,29.47,8.763,0.025,0.0415,0.219,3365530
2021/6/22 0:00,28.26,7.59,0.025,0.0415,0.219,3535900
2021/6/22 4:00,27.98,7.085,0.025,0.0392,0.157,3936940
2021/6/22 8:00,27.91,7.274,0.025,0.0333,0.237,3534940
2021/6/22 12:00,29.26,7.768,0.025,0.0383,0.19,3790470
2021/6/22 16:00,30.78,8.276,0.025,0.036,0.215,8441270
2021/6/22 20:00,29.48,7.703,0.025,0.0374,0.257,2757470
2021/6/23 0:00,28.74,7.134,0.025,0.0359,0.258,3376120
2021/6/23 4:00,28.42,6.836,0.025,0.0332,0.182,3673120
2021/6/23 8:00,28.56,6.889,0.025,0.0317,0.275,1.26E+07
2021/6/23 12:00,31.01,7.496,0.025,0.1177,0.26,3111210
2021/6/23 16:00,31.26,7.684,0.025,0.047,0.326,6267220
2021/6/23 20:00,29.72,7.038,0.025,0.0349,0.411,3107070
2021/6/24 0:00,29.28,6.705,0.025,0.0379,0.276,3220640
2021/6/24 4:00,28.93,6.528,0.0307,0.0338,0.433,4067160
2021/6/24 8:00,28.77,6.512,0.0437,0.0277,0.41,3025630
2021/6/24 12:00,29.35,6.706,0.0475,0.0322,0.361,3234900
2021/6/24 16:00,29.95,6.167,0.0539,0.0291,0.516,3207290
2021/6/24 20:00,29.71,5.965,0.0567,0.0363,0.305,3347190
2021/6/25 0:00,29.28,5.906,0.0619,0.0432,0.767,3286610
2021/6/25 4:00,29.04,5.728,0.0731,0.0445,0.666,3662970
2021/6/25 8:00,29.01,5.715,0.0745,0.043,0.637,2824130
2021/6/25 12:00,29.49,5.905,0.0734,0.0602,0.56,3437010
2021/6/25 16:00,30.14,6.013,0.0536,0.0451,0.154,4042360
2021/6/25 20:00,29.71,6.125,0.0275,0.0445,0.493,4827200
2021/6/26 0:00,29.29,6.027,0.0262,0.052,0.536,4742500
2021/6/26 4:00,29.01,5.92,0.0275,0.0533,0.467,4974210
2021/6/26 8:00,28.76,5.771,0.025,0.0541,0.589,7512040
2021/6/26 12:00,28.91,5.906,0.025,0.0564,0.647,7492680
2021/6/26 16:00,29.26,6.271,0.025,0.0552,0.522,1.04E+07
2021/6/26 20:00,29.26,5.893,0.025,0.0468,0.285,5295040
2021/6/27 0:00,28.93,5.799,0.025,0.0475,0.477,5375000
2021/6/27 4:00,28.83,5.649,0.0294,0.0456,0.143,5576030
2021/6/27 8:00,28.74,5.598,0.0294,0.0447,0.159,6561300
2021/6/27 12:00,28.9,5.846,0.025,0.0431,0.104,6058900
2021/6/27 16:00,28.95,6.168,0.025,0.0434,0.167,6277720
2021/6/27 20:00,28.93,6.001,0.025,0.0453,0.202,8765000
2021/6/28 0:00,28.92,5.781,0.025,0.0443,0.21,6490790
2021/6/28 4:00,28.82,5.626,0.025,0.0448,0.207,5808550
2021/6/28 8:00,28.74,5.767,0.025,0.042,0.241,7091960
2021/6/28 12:00,29.77,6.666,0.025,0.0433,0.107,1.69E+07
2021/6/28 16:00,30.54,7.028,0.025,0.0423,0.246,7050700
2021/6/28 20:00,30.14,6.421,0.025,0.0424,0.241,5605760
2021/6/29 0:00,29.72,6.086,0.025,0.038,0.253,5088330
2021/6/29 4:00,29.48,5.872,0.025,0.0382,0.242,5440520
2021/6/29 8:00,29.34,6.017,0.025,0.0407,0.219,6089020
2021/6/29 12:00,30.55,6.745,0.025,0.0387,0.171,1.36E+07
2021/6/29 16:00,32.58,8.05,0.025,0.0386,0.23,8457210
2021/6/29 20:00,31.23,8.071,0.025,0.0383,0.263,6856890
2021/6/30 0:00,30.53,6.426,0.025,0.0483,0.092,5868000
2021/6/30 4:00,30.17,5.992,0.025,0.0441,0.131,6080030
2021/6/30 8:00,29.95,5.93,0.025,0.0405,0.161,6207250
2021/6/30 12:00,30.64,6.728,0.025,0.0427,0.132,7226750
2021/6/30 16:00,30.89,7.288,0.025,0.0419,0.118,6470740
2021/6/30 20:00,30.7,6.739,0.025,0.0486,0.473,6457220
2021/7/1 0:00,30.53,6.363,0.025,0.0486,0.473,5532630
2021/7/1 4:00,30.17,6.146,0.025,0.0395,0.108,4698110
2021/7/1 8:00,30.14,6.23,0.025,0.0367,0.105,5360040
2021/7/1 12:00,30.86,7.041,0.025,0.0376,0.172,4818030
2021/7/1 20:00,30.93,6.798,0.025,0.042,0.111,4965260
2021/7/2 0:00,30.78,6.357,0.025,0.0455,0.431,4728480
2021/7/2 4:00,30.63,6.03,0.025,0.0403,0.389,4431570
2021/7/2 8:00,30.53,5.89,0.025,0.0399,0.05,4912850
2021/7/2 12:00,30.54,6.207,0.025,0.0376,0.058,5701020
2021/7/2 16:00,30.55,6.447,0.025,0.043,0.369,6356450
2021/7/2 20:00,30.53,6.279,0.025,0.0435,0.05,5149320
2021/7/3 0:00,30.31,6.047,0.025,0.044,0.05,5295270
2021/7/3 4:00,30.16,5.837,0.025,0.0558,0.405,4876560
2021/7/3 8:00,29.95,5.762,0.025,0.0495,0.521,5331920
2021/7/3 12:00,30.27,5.972,0.025,0.0617,0.468,5987480
2021/7/3 16:00,30.17,5.958,0.025,0.0643,0.477,6145460
2021/7/3 20:00,29.94,5.823,0.025,0.0532,0.447,5331420
2021/7/4 0:00,29.71,5.613,0.025,0.0556,0.459,6062770
2021/7/4 4:00,29.59,5.36,0.025,0.0478,0.389,5405610
2021/7/4 8:00,29.32,5.356,0.025,0.0439,0.471,6327900
2021/7/4 12:00,29.27,5.734,0.025,0.048,0.448,5687490
2021/7/4 16:00,29.26,6.067,0.025,0.0464,0.474,6819830
2021/7/4 20:00,29.05,5.868,0.025,0.0464,0.404,5633600
2021/7/5 0:00,28.92,5.651,0.025,0.0409,0.438,5187680
2021/7/5 4:00,28.89,5.635,0.025,0.0383,0.05,5641080
2021/7/5 8:00,28.9,5.654,0.025,0.0368,0.108,6120280
2021/7/5 12:00,31.11,7.537,0.0275,0.0278,0.108,5724780
2021/7/5 16:00,32.74,8.73,0.025,0.0301,0.39,4123050
2021/7/5 20:00,30.53,7.898,0.0252,0.0297,0.3,5041660
2021/7/6 0:00,29.71,6.921,0.0292,0.0296,0.272,3968960
2021/7/6 4:00,29.49,6.583,0.0296,0.0269,0.307,4477420
2021/7/6 8:00,29.61,6.783,0.026,0.027,0.343,4373840
2021/7/6 12:00,31.09,7.73,0.025,0.0261,0.309,6458070
2021/7/6 16:00,32.2,8.829,0.025,0.029,0.467,8086790
2021/7/6 20:00,31.72,8.638,0.025,0.0263,0.336,4753660
2021/7/7 0:00,31.17,7.759,0.025,0.0268,0.328,4299620
2021/7/7 4:00,30.79,6.85,0.0295,0.0249,0.343,4471230
2021/7/7 8:00,30.91,7.215,0.0269,0.0268,0.408,5220460
2021/7/7 12:00,32.94,7.904,0.025,0.0287,0.421,7017170
2021/7/7 16:00,34.09,8.593,0.025,0.0275,0.398,6716370
2021/7/7 20:00,32.15,7.491,0.0402,0.0314,0.351,4621350
2021/7/8 0:00,31.82,7.491,0.0475,0.0283,0.39,3607790
2021/7/8 4:00,31.61,6.782,0.0501,0.0295,0.346,4045320
2021/7/8 8:00,31.46,6.717,0.0398,0.0281,0.301,4292100
2021/7/8 12:00,31.91,6.946,0.0359,0.0315,0.304,7730210
2021/7/8 16:00,31.32,6.642,0.0415,0.0549,0.694,5146130
2021/7/8 20:00,30.99,6.604,0.0352,0.0745,0.708,5369170
2021/7/9 0:00,30.62,6.459,0.0417,0.0659,0.668,5403350
2021/7/9 4:00,30.36,6.334,0.0546,0.0493,0.581,3963290
2021/7/9 8:00,30.36,6.334,0.0606,0.0347,0.601,3963290
2021/7/9 12:00,31.17,6.897,0.0524,0.0437,0.727,7370720
2021/7/9 16:00,31.01,6.646,0.0544,0.0527,0.708,4983680
2021/7/9 20:00,30.71,6.394,0.0564,0.0712,0.701,5302200
2021/7/10 0:00,30.54,6.207,0.0739,0.0595,0.648,4537380
2021/7/10 4:00,30.18,6.319,0.066,0.0683,0.672,4957540
2021/7/10 8:00,30.14,6.469,0.0586,0.0586,0.697,5043440
2021/7/10 12:00,31.16,6.964,0.0734,0.053,0.677,6228290
2021/7/10 16:00,31.26,7.075,0.0734,0.0511,0.689,5528880
2021/7/10 20:00,30.77,6.454,0.094,0.0595,0.744,4849390
2021/7/11 0:00,30.63,6.313,0.0925,0.052,0.712,4239650
2021/7/11 4:00,30.54,6.197,0.11,0.0431,0.699,3179470
2021/7/11 8:00,30.54,6.26,0.1089,0.0389,0.729,3634700
2021/7/11 12:00,31.81,7.041,0.0864,0.0467,0.725,4840190
2021/7/11 16:00,34.08,9.006,0.0722,0.0448,0.906,7071270
2021/7/11 20:00,32.99,9.601,0.059,0.0385,0.693,1.01E+07
2021/7/12 0:00,31.55,7.328,0.0533,0.0349,0.685,7447440
2021/7/12 4:00,31.29,6.66,0.0557,0.0383,0.625,6134470
2021/7/12 8:00,31.32,6.953,0.0358,0.0358,0.659,7638800
2021/7/12 12:00,33.3,8.937,0.025,0.0426,0.676,1.49E+07
2021/7/12 16:00,33.89,10.179,0.0253,0.0372,0.301,9948890
2021/7/12 20:00,33.32,9.42,0.0272,0.0348,0.643,6208190
2021/7/13 0:00,32.93,8.303,0.0276,0.0344,0.544,7598140
2021/7/13 4:00,32.38,7.166,0.0365,0.0327,0.867,6943920
2021/7/13 8:00,32.28,7.04,0.0351,0.0362,0.609,7683110
2021/7/13 12:00,32.76,7.719,0.0283,0.037,0.674,1.09E+07
2021/7/13 16:00,33.3,8.517,0.0303,0.0339,0.669,1.24E+07
2021/7/13 20:00,33.12,7.956,0.0286,0.0347,0.67,1.03E+07
2021/7/14 0:00,32.94,7.351,0.0337,0.0327,0.219,7840040
2021/7/14 4:00,32.76,7.032,0.0331,0.0387,0.601,7898870
2021/7/14 8:00,32.66,6.969,0.0319,0.0371,0.648,8798110
2021/7/14 12:00,33.89,8.014,0.025,0.0394,0.598,1.50E+07
2021/7/14 16:00,35.68,9.16,0.0252,0.0374,1.007,1.12E+07
2021/7/14 20:00,34.28,8.328,0.025,0.0375,0.583,7517730
2021/7/15 0:00,33.51,6.896,0.0327,0.0403,0.559,7742290
2021/7/15 4:00,33.32,6.519,0.0321,0.0396,0.603,7559470
2021/7/15 8:00,33.3,6.336,0.0336,0.0394,0.6,5922840
2021/7/15 12:00,34.01,6.688,0.025,0.0338,0.531,6891380
2021/7/15 16:00,34.27,6.956,0.025,0.0323,0.549,7969200
2021/7/15 20:00,34.1,6.409,0.0281,0.0323,0.563,7508890
2021/7/16 0:00,33.71,6.233,0.0354,0.0328,0.499,6386830
2021/7/16 4:00,33.34,6.089,0.0378,0.0403,0.63,6546920
2021/7/16 8:00,33.05,6.145,0.0408,0.0459,0.581,5438990
2021/7/16 12:00,33.3,6.328,0.0358,0.0438,0.575,6534150
2021/7/16 16:00,33.3,6.534,0.0321,0.0388,0.234,7460960
2021/7/16 20:00,32.92,6.484,0.032,0.0578,0.652,7279550
2021/7/17 0:00,32.38,6.276,0.0416,0.0492,0.586,5949650
2021/7/17 4:00,31.92,6.233,0.0429,0.0536,0.573,6138170
2021/7/17 8:00,31.77,6.28,0.0475,0.0548,0.582,5037880
2021/7/17 12:00,31.73,6.287,0.0725,0.0524,0.68,3931920
2021/7/17 16:00,31.73,6.461,0.0849,0.0456,0.715,4413550
2021/7/17 20:00,31.09,6.633,0.067,0.0465,0.689,4168890
2021/7/18 0:00,30.87,6.627,0.0704,0.042,0.646,4135250
2021/7/18 4:00,30.64,6.596,0.0599,0.0517,0.647,5543300
2021/7/18 8:00,30.56,6.727,0.0443,0.0579,0.678,6430360
2021/7/18 12:00,30.89,6.689,0.1187,0.0576,0.699,4068040
2021/7/18 16:00,31.72,7.004,0.0935,0.0497,0.619,5046970
2021/7/18 20:00,31.18,6.689,0.0957,0.0561,0.639,4257560
2021/7/19 0:00,30.86,6.601,0.0856,0.0647,0.656,4523620
2021/7/19 4:00,30.61,6.549,0.0749,0.0676,0.678,5261700
2021/7/19 8:00,30.45,6.599,0.0697,0.0736,0.617,5286660
2021/7/19 12:00,31,7.102,0.0577,0.0708,0.701,7811940
2021/7/19 16:00,31.73,8.294,0.0424,0.0708,0.701,1.54E+07
2021/7/20 0:00,31.19,7.418,0.0398,0.0665,0.805,1.24E+07
2021/7/20 4:00,30.87,6.879,0.0368,0.0788,0.716,1.17E+07
2021/7/20 8:00,30.78,7.065,0.0274,0.0717,0.723,1.23E+07
2021/7/20 12:00,31.72,8.386,0.025,0.0702,0.782,1.82E+07
2021/7/20 16:00,32.02,8.794,0.0272,0.0677,0.694,1.33E+07
2021/7/20 20:00,31.73,7.821,0.025,0.0829,0.715,1.22E+07
2021/7/21 0:00,31.37,7.111,0.0277,0.0831,0.63,9400770
2021/7/21 4:00,31.09,6.603,0.0374,0.0831,0.693,1.07E+07
2021/7/21 8:00,30.91,6.726,0.033,0.0689,0.752,1.34E+07
2021/7/21 12:00,31.73,7.765,0.0261,0.0627,0.591,1.41E+07
2021/7/21 16:00,32.12,8.802,0.0266,0.0556,0.685,1.52E+07
2021/7/21 20:00,31.4,7.485,0.0297,0.0813,0.643,1.26E+07
2021/7/22 0:00,31.06,7.279,0.0276,0.0691,0.687,1.13E+07
2021/7/22 4:00,30.78,7.066,0.0286,0.0669,0.65,1.15E+07
2021/7/22 8:00,30.71,7.155,0.0291,0.0631,0.597,1.44E+07
2021/7/22 12:00,30.93,8.006,0.0278,0.0608,0.542,1.40E+07
2021/7/22 16:00,31.29,8.895,0.0264,0.0628,0.591,1.26E+07
2021/7/22 20:00,31.1,8.395,0.025,0.0679,0.556,1.09E+07
2021/7/23 0:00,30.87,7.785,0.0284,0.0713,0.662,1.23E+07
2021/7/23 4:00,30.71,7.285,0.025,0.0712,0.653,9616410
2021/7/23 8:00,30.56,7.266,0.025,0.0662,0.687,9952220
2021/7/23 12:00,30.79,7.308,0.025,0.0552,0.537,7458290
2021/7/23 16:00,31.19,7.404,0.025,0.059,0.582,7622090
2021/7/23 20:00,30.94,7.206,0.025,0.074,0.612,9006580
2021/7/24 0:00,30.64,6.925,0.025,0.0619,0.644,9204300
2021/7/24 4:00,30.36,6.818,0.025,0.0656,0.555,6504280
2021/7/24 8:00,30.15,6.81,0.025,0.0607,0.649,6175030
2021/7/24 12:00,30.09,6.89,0.025,0.0618,0.56,5755350
2021/7/24 16:00,30.09,7.092,0.025,0.064,0.599,8076100
2021/7/24 20:00,29.93,6.918,0.0338,0.0652,0.569,6766520
2021/7/25 0:00,29.6,6.877,0.0359,0.0658,0.559,6218130
2021/7/27 12:00,27.62,7.028,0.025,0.1879,0.804,1.95E+07
2021/7/27 16:00,27.62,7.12,0.025,0.2007,0.556,1.09E+07
2021/7/27 20:00,27.62,6.999,0.025,0.3044,0.854,2.53E+07
2021/7/28 0:00,27.56,7.094,0.025,0.2757,0.755,1.74E+07
2021/7/28 4:00,27.52,7.111,0.025,0.2528,0.437,1.24E+07
2021/7/28 8:00,27.53,7.116,0.025,0.2057,0.487,8370070
2021/7/28 12:00,27.79,7.118,0.025,0.1537,0.508,7557040
2021/7/28 16:00,28.37,7.145,0.025,0.1284,0.456,7583230
2021/7/28 20:00,28.45,7.102,0.025,0.1602,0.466,7063510
2021/7/29 0:00,28.29,7.144,0.025,0.1322,0.449,6914110
2021/7/29 4:00,28.28,7.029,0.025,0.1213,0.384,6607340
2021/7/29 8:00,28.46,7.002,0.025,0.1113,0.456,6948950
2021/7/29 12:00,32.22,8.046,0.025,0.1113,0.734,9.81E+07
2021/7/29 16:00,30.08,7.323,0.025,,0.639,6109190
2021/7/29 20:00,29.82,7.2,0.0252,0.0771,0.672,5021800
2021/7/30 4:00,29.53,6.97,0.0329,0.0687,0.707,4081440
2021/7/30 8:00,29.72,7.019,0.0347,0.0685,0.732,4489210
2021/7/30 12:00,32.13,8.047,0.0347,0.0685,0.791,5464470
2021/7/30 16:00,31.8,7.316,0.0277,0.0655,0.869,4097040
2021/7/30 20:00,32.31,8.702,0.0294,0.0647,0.816,6797900
2021/7/31 0:00,29.86,6.752,0.0321,0.0647,0.816,5101670
2021/7/31 4:00,29.72,6.515,0.0296,0.0711,0.83,5194480
2021/7/31 8:00,29.84,6.651,0.0287,0.0666,0.964,6942680
2021/7/31 12:00,32.22,8.618,0.025,0.0644,1.002,7255510
2021/7/31 16:00,34.37,11.217,0.025,0.0555,0.797,1.31E+07
2021/7/31 20:00,30.86,7.695,0.025,0.0596,0.81,6203320
2021/8/1 0:00,30.41,6.842,0.025,0.0608,0.78,4425870
2021/8/1 4:00,30.33,6.801,0.025,0.0562,0.844,5895530
2021/8/1 8:00,30.41,7.031,0.025,0.0555,0.914,6991460
2021/8/1 12:00,33.37,9.846,0.025,0.0587,0.974,1.03E+07
2021/8/1 16:00,34.72,12.562,0.025,0.0601,1.001,1.33E+07
2021/8/1 20:00,32.21,9.819,0.025,0.0504,0.827,9226760
2021/8/2 0:00,31.37,8.523,0.025,0.0463,0.687,8316680
2021/8/2 4:00,31.36,8.388,0.025,0.0439,0.714,8570090
2021/8/2 8:00,31.18,8.289,0.025,0.0418,0.833,1.08E+07
2021/8/2 12:00,32.13,10.536,0.025,0.0519,0.804,1.40E+07
2021/8/2 16:00,32.5,11.186,0.025,0.0447,0.768,1.61E+07
2021/8/2 20:00,31.74,9.199,0.025,0.037,0.735,9750230
2021/8/3 0:00,31.43,8.633,0.025,0.037,0.744,1.06E+07
2021/8/3 4:00,31,7.647,0.025,0.0354,0.719,9506090
2021/8/3 8:00,30.72,7.058,0.0259,0.0391,0.781,8249440
2021/8/3 12:00,30.85,7.207,0.025,0.0419,0.777,8422830
2021/8/3 16:00,31.16,7.517,0.025,0.0398,0.833,8208820
2021/8/3 20:00,31.18,7.266,0.025,0.0354,0.74,6920230
2021/8/4 0:00,31.11,7.142,0.0274,0.0379,0.76,6771040
2021/8/4 4:00,31,6.668,0.0419,0.0317,0.708,6186380
2021/8/4 8:00,30.97,6.806,0.0344,0.0351,0.782,7602080
2021/8/4 12:00,31.73,7.159,0.0398,0.0423,0.729,8000690
2021/8/4 16:00,31.93,7.523,0.032,0.0411,0.787,7888040
2021/8/4 20:00,31.71,6.815,0.0453,0.0487,0.743,6579820
2021/8/5 0:00,31.35,6.851,0.0385,0.0514,0.722,8019100
2021/8/5 4:00,31.09,6.566,0.0455,0.0495,0.698,5743660
2021/8/5 8:00,30.94,6.656,0.043,0.0437,0.696,5831610
2021/8/5 12:00,31.73,7.149,0.0387,0.0493,0.679,7771530
2021/8/5 16:00,31.93,7.643,0.0312,0.0485,0.703,8035210
2021/8/5 20:00,31.73,7.256,0.0353,0.0476,0.699,9072370
2021/8/6 0:00,31.35,6.86,0.038,0.0588,0.744,5532170
2021/8/6 4:00,31.07,6.662,0.0449,0.0538,0.658,5664460
2021/8/6 8:00,31,6.78,0.0449,0.0465,0.797,7544880
2021/8/6 12:00,31.84,7.728,0.0322,0.0471,0.652,6986630
2021/8/6 16:00,32.5,8.357,0.025,0.0514,0.763,8222980
2021/8/6 20:00,31.92,7.424,0.0311,0.0524,0.716,8500520
2021/8/7 0:00,31.73,6.955,0.0348,0.0602,0.977,7614800
2021/8/7 4:00,31.39,6.584,0.0371,0.0637,1.312,1.11E+07
2021/8/7 8:00,31.38,6.663,0.0398,0.061,1.185,8823020
2021/8/7 12:00,32.87,9.328,0.0309,0.0639,1.228,1.37E+07
2021/8/7 16:00,32.48,8.399,0.025,0.0632,1.131,9645900
