ndci,ndvi,evi,ndwi,b1,b2,b5,density_mean,density_lower,density_upper
0.014000000432133675,0.0007140306988731027,-0.013536378741264343,-0.0004457519971765578,5598.0,5606.0,5611.0,3338266.6666666665,3001586.8034836333,3674946.5298496997
0.00401606410741806,0.003829194698482752,-0.05360623821616173,0.05525738000869751,8585.0,8651.0,7745.0,3388013.3333333335,2733813.8173236833,4042212.8493429837
0.1479744166135788,-0.41911765933036804,24.60431671142578,0.5566502213478088,1158.0,474.0,135.0,2927846.6666666665,2202330.8401252856,3653362.4932080475
0.004894143436104059,-0.00438308110460639,0.052952077239751816,0.1705745905637741,9166.0,9086.0,6438.0,6255598.333333333,5472792.434009826,7038404.23265684
0.002191380597651005,0.005781042855232954,-0.06688962876796722,0.0702979788184166,8255.0,8351.0,7254.0,4172431.6666666665,3147413.524903653,5197449.80842968
0.06517691165208817,-0.2549281716346741,2.40390682220459,0.301809698343277,1878.0,1115.0,598.0,3345445.0,2718700.1617869716,3972189.8382130284
0.037192560732364655,-0.24655918776988983,0.9993624687194824,0.3195592164993286,1585.0,958.0,494.0,5698598.333333333,3288600.82772468,8108595.838941986
-0.0026007802225649357,-0.001168907037936151,0.009771589189767838,0.05225890874862671,6852.0,6836.0,6157.0,5600670.0,4594606.753205332,6606733.246794668
0.01528516598045826,0.002349256072193384,-0.06949806958436966,0.023795241490006447,7644.0,7680.0,7323.0,6274366.666666667,5155059.288390459,7393674.044942875
0.009014084935188293,-0.0012040381552651525,0.018523795530200005,0.022955795750021935,5405.0,5392.0,5150.0,5991833.333333333,5300999.716307335,6682666.950359331
-0.02639791928231716,0.011602138169109821,-0.07485911250114441,0.05614154413342476,7582.0,7760.0,6935.0,6114313.333333333,5353451.771310935,6875174.895355731
0.012757490389049053,0.01342281885445118,-0.46820133924484253,0.05025212839245796,8820.0,9060.0,8193.0,5583221.666666667,5177603.701018748,5988839.632314586
-0.024274621158838272,0.01869465410709381,-0.11685116589069366,0.036542631685733795,5984.0,6212.0,5774.0,3573586.6666666665,3362829.716358076,3784343.616975257
0.11200357228517532,-0.35031846165657043,2.324598550796509,0.2895069420337677,1060.0,510.0,281.0,2705146.6666666665,2439378.646912663,2970914.6864206702
0.10184787213802338,-0.33973127603530884,1.2782859802246094,0.1569506675004959,1047.0,516.0,376.0,2835275.0,2204975.3162676618,3465574.6837323382
0.02570737525820732,0.02170301228761673,0.737994372844696,0.02934560924768448,9421.0,9839.0,9278.0,6197685.0,5490620.836509282,6904749.163490718
0.04070473834872246,-0.20141342282295227,0.7798722982406616,0.22530120611190796,1530.0,1017.0,643.0,5117598.333333333,4146062.051903586,6089134.61476308
-0.01309328991919756,0.01369530986994505,-0.07242660969495773,0.060748256742954254,4069.0,4182.0,3703.0,6413696.666666667,5258666.449441199,7568726.883892135
0.017858413979411125,0.02664702758193016,-2.0600414276123047,0.051786817610263824,7269.0,7667.0,6912.0,7107341.666666667,6254014.861368036,7960668.471965298
-0.0005979430861771107,0.014294222928583622,-0.130818709731102,0.07228308916091919,8275.0,8515.0,7367.0,4719345.0,4113354.8993695974,5325335.100630403
0.022503016516566277,0.024639703333377838,6.84501838684082,0.00862970668822527,7343.0,7714.0,7582.0,2480141.6666666665,1788763.689930418,3171519.643402915
0.01904064416885376,0.012211354449391365,-1.610687017440796,0.04548986628651619,8534.0,8745.0,7984.0,2398205.0,1499065.3365439917,3297344.6634560083
0.054823629558086395,-0.2967551648616791,1.0944299697875977,0.3127753436565399,1099.0,596.0,312.0,4163971.6666666665,3695019.2042142493,4632924.129119083
-0.016217665746808052,-0.017921147868037224,0.084311343729496,0.012265405617654324,3550.0,3425.0,3342.0,4789331.666666667,3378025.603406611,6200637.729926723
0.005647625308483839,-0.010704224929213524,0.10501105338335037,0.09136109054088593,5382.0,5268.0,4386.0,4932628.333333333,4725229.405344296,5140027.26132237
0.04588492214679718,-0.24459394812583923,1.0035488605499268,0.20367534458637238,1295.0,786.0,520.0,6351140.0,5573321.963085068,7128958.036914932
0.011054709553718567,0.004081632476300001,-0.07455167919397354,0.053350307047367096,9028.0,9102.0,8180.0,6289638.0,5784536.365691729,6794739.634308271
0.018273675814270973,0.002086158376187086,-0.06722689419984818,0.07683685421943665,9567.0,9607.0,8236.0,4751925.0,3062177.1085345345,6441672.891465466
-0.016883116215467453,-0.10972048342227936,0.24374420940876007,0.20599038898944855,2660.0,2134.0,1405.0,3782203.3333333335,2917301.614397289,4647105.052269378
0.016478460282087326,0.01429489254951477,-0.4662126898765564,0.02283770591020584,6137.0,6315.0,6033.0,11164111.666666666,5753100.652163958,16575122.681169374
-0.025885557755827904,0.00402193795889616,-0.015718776732683182,0.10815173387527466,2724.0,2746.0,2210.0,8246391.666666667,7296694.248171717,9196089.085161617
0.0357099324464798,-0.007540395017713308,0.5855018496513367,0.015056922100484371,4209.0,4146.0,4023.0,6784075.0,5674399.202482806,7893750.797517194
0.10443776845932007,-0.14194464683532715,-1.2515645027160645,0.14651493728160858,1609.0,1209.0,900.0,4260476.666666667,3879203.5424547843,4641749.79087855
0.07969843596220016,-0.055463116616010666,-1.6420360803604126,0.11161880195140839,1903.0,1703.0,1361.0,4626938.333333333,4165250.303079074,5088626.363587592
0.004398826975375414,0.04464031755924225,-0.4823348820209503,0.03260258585214615,3360.0,3674.0,3442.0,6775271.666666667,6205505.398376993,7345037.934956341
0.03503251448273659,-0.05039096623659134,1.045045018196106,0.06634145975112915,2418.0,2186.0,1914.0,7930890.0,6917272.090354248,8944507.909645751
-0.02569069154560566,-0.01706484705209732,0.08864757418632507,0.18977536261081696,9536.0,9216.0,6276.0,7517410.0,4092832.192398326,10941987.807601674
0.016777778044342995,0.010939989238977432,-0.5273937582969666,0.048353344202041626,9312.0,9518.0,8640.0,5354913.333333333,3866381.184848927,6843445.481817739
0.02065613679587841,-0.22145329415798187,0.4711078405380249,0.26760563254356384,1412.0,900.0,520.0,5363381.666666667,2916758.372302537,7810004.961030797
0.02216748706996441,0.009565217420458794,-0.634789764881134,0.04065561294555664,7973.0,8127.0,7492.0,5542245.0,4263222.490390537,6821267.509609463
0.11983181536197662,-0.16099071502685547,-1.5639097690582275,0.054987832903862,1500.0,1084.0,971.0,5803876.666666667,4885757.106648569,6721996.226684765
-0.002411208814010024,-0.011804826557636261,0.1164746955037117,0.11161933094263077,7714.0,7534.0,6021.0,10198953.333333334,8446585.543255113,11951321.123411555
0.012687877751886845,-0.027563394978642464,0.11234945058822632,0.09347879886627197,2330.0,2205.0,1828.0,12975018.333333334,7092658.392438145,18857378.27422852
0.10508797317743301,-0.2172236442565918,1.103853702545166,0.20713578164577484,947.0,609.0,400.0,15616666.666666666,11335538.289967623,19897795.04336571
0.18426723778247833,-0.27331605553627014,-1.3482427597045898,0.4403080940246582,983.0,561.0,218.0,17933333.333333332,14817953.905755084,21048712.76091158
0.09709104895591736,-0.11476694047451019,-1.0368010997772217,0.32163742184638977,1423.0,1130.0,580.0,21966666.666666668,19188501.580779143,24744831.752554193
0.0026367076206952333,0.005929304286837578,-0.06312211602926254,0.04730812460184097,8718.0,8822.0,8025.0,27916666.666666668,18132959.09858299,37700374.234750345
0.2387387454509735,0.14143508672714233,0.6822729110717773,0.2429990917444229,1035.0,1376.0,838.0,12043383.333333334,6852013.970629258,17234752.69603741
-0.03778248652815819,0.02681923843920231,-0.1319725513458252,0.04190856218338013,5443.0,5743.0,5281.0,10962400.0,9405808.98400297,12518991.01599703
-0.017218543216586113,0.09308510273694992,-0.413833886384964,0.10243085026741028,2728.0,3288.0,2677.0,12574070.0,7712885.652477598,17435254.3475224
0.24623656272888184,-0.1681063175201416,-0.9829059839248657,0.31512606143951416,879.0,626.0,326.0,12200531.666666666,5074293.099410644,19326770.23392269
0.16651418805122375,-0.1666666716337204,0.9009009003639221,0.3039117455482483,910.0,650.0,347.0,32233333.333333332,20172969.88201986,44293696.78464681
0.006896551698446274,-0.006557377055287361,0.09185303747653961,0.09334797412157059,7061.0,6969.0,5779.0,14004158.333333334,5743830.734023992,22264485.932642676
0.003700807923451066,-0.017608799040317535,0.17882074415683746,0.0653744712471962,9622.0,9289.0,8149.0,18465016.666666668,13745782.530637061,23184250.802696273
0.005857641343027353,0.0013451079139485955,-0.01787101849913597,0.061368707567453384,8538.0,8561.0,7571.0,24536823.333333332,13332510.515665457,35741136.15100121
0.003365082899108529,-0.009027539752423763,0.10194864124059677,0.2533603012561798,8830.0,8672.0,5166.0,16950000.0,12558914.636827625,21341085.363172375
-0.007082476746290922,0.042231254279613495,-0.3118745684623718,0.03382616490125656,4241.0,4615.0,4313.0,14854815.0,5766262.735910226,23943367.264089774
0.015424774959683418,0.012427696026861668,-0.3262176811695099,0.0472748801112175,8622.0,8839.0,8041.0,25616666.666666668,18231442.03606507,33001891.297268264
0.20749413967132568,0.06326530873775482,1.5048543214797974,0.42935529351234436,918.0,1042.0,416.0,44000000.0,23942390.012765724,64057609.98723428
0.007550457492470741,0.01140088401734829,-0.15732546150684357,0.04436759650707245,6937.0,7097.0,6494.0,27000000.0,17151251.910352595,36848748.089647405
-0.01011287234723568,0.001856025424785912,-0.013144305907189846,0.12129980325698853,7529.0,7557.0,5922.0,22205451.666666668,13652422.869327052,30758480.464006282
-0.006673257332295179,-0.00031381408916786313,0.0023513920605182648,0.06963937729597092,7969.0,7964.0,6927.0,17410903.333333336,10153593.828301508,24668212.83836516
0.10276172310113907,0.16445782780647278,-6.162528038024902,0.15887290239334106,1387.0,1933.0,1403.0,12616355.0,6654764.787275967,18577945.212724034
0.18714120984077454,-0.07563025504350662,-0.7349246144294739,0.714628279209137,832.0,715.0,119.0,27816666.666666668,15852591.979875753,39780741.353457585
0.004824344534426928,0.0022077762987464666,-0.02682163566350937,0.08347145467996597,8135.0,8171.0,6912.0,26200000.0,23856180.894352127,28543819.105647873
0.3480176329612732,0.7472863793373108,3.391864538192749,0.24341453611850739,454.0,3139.0,1910.0,33355406.666666668,14383258.901079819,52327554.43225352
0.06531204283237457,0.06059137359261513,-0.9286775588989258,0.058027077466249466,1938.0,2188.0,1948.0,7514964.1228070175,3932104.3274532403,11097823.918160794
-0.014217476360499859,-0.0034904014319181442,0.020369363948702812,0.10182029008865356,8625.0,8565.0,6982.0,10415193.684210526,8565065.285696281,12265322.08272477
0.018986698240041733,0.0035666972398757935,-0.04433747008442879,0.053938355296850204,4889.0,4924.0,4420.0,17830663.157894734,15980534.759380491,19680791.55640898
-0.003939509391784668,-0.006551677826792002,0.03684210404753685,0.04692123457789421,3764.0,3715.0,3382.0,23423480.701754387,20679164.366023887,26167797.037484888
0.1622481495141983,-0.2631579041481018,-4.0966386795043945,0.3910827934741974,936.0,546.0,239.0,30446538.333333332,18017694.238864917,42875382.42780174
0.24171186983585358,0.10992671549320221,3.3132529258728027,0.24143069982528687,668.0,833.0,509.0,27000000.0,14064098.990277741,39935901.00972226
-0.012888377532362938,0.028911167755723,-0.1720549464225769,0.07372263073921204,4165.0,4413.0,3807.0,20000000.0,16958945.62144421,23041054.37855579
0.16246215999126434,-0.2898799180984497,-1.0879827737808228,0.39081746339797974,1128.0,621.0,272.0,20776465.0,7943860.962841177,33609069.037158825
-0.01014749240130186,0.0019895099103450775,-0.013232816942036152,0.0629996806383133,8277.0,8310.0,7325.0,11956975.0,9630135.925129957,14283814.074870043
0.00765971327200532,0.014886939898133278,-0.17555513978004456,0.025199154391884804,6121.0,6306.0,5996.0,5166021.666666667,3880369.535893272,6451673.797440061
0.07812859863042831,0.1510574072599411,-3.301886796951294,0.11847347766160965,1967.0,2667.0,2102.0,4757195.0,3238266.6018722123,6276123.398127788
0.14141838252544403,-0.0116658890619874,0.5760368704795837,0.21934369206428528,1084.0,1059.0,678.0,7795031.666666667,4755728.319733907,10834335.013599427
0.010258514434099197,0.04642781242728233,-0.25740480422973633,0.07327680289745331,2249.0,2468.0,2131.0,16085171.666666666,11220669.292160165,20949674.041173168
0.007231703959405422,-0.015015015378594398,0.11473152786493301,0.06045909970998764,3380.0,3280.0,2906.0,16093831.666666666,10406895.765340306,21780767.567993026
-0.034410446882247925,0.028526460751891136,-0.12418636679649353,0.03055391274392605,4938.0,5228.0,4918.0,11746341.666666666,7972620.752474224,15520062.580859108
0.005709154065698385,0.0003827507025562227,-0.004582951311022043,0.08880094438791275,7835.0,7841.0,6562.0,15667236.666666666,8773233.409371324,22561239.92396201
-0.007762253284454346,0.004791853949427605,-0.035296712070703506,0.08199629187583923,6646.0,6710.0,5693.0,6680790.0,4785840.148707425,8575739.851292575
0.013385471887886524,-0.012553631328046322,0.08312289416790009,0.04139433428645134,3186.0,3107.0,2860.0,20166666.666666668,13501769.994966164,26831563.33836717
-0.0011602611048147082,0.009344419464468956,-0.07023559510707855,0.06506211310625076,6732.0,6859.0,6021.0,18627613.333333332,10843768.595204128,26411458.071462534
0.001865355297923088,-0.006278339773416519,0.04704652354121208,0.04483359307050705,5770.0,5698.0,5209.0,16716666.666666666,16040695.529873254,17392637.803460076
0.004787038080394268,0.0003635041939560324,-0.004913200158625841,0.1612630933523178,8250.0,8256.0,5963.0,28300000.0,13817912.047406055,42782087.952593945
-0.005773012526333332,0.0053324769251048565,-0.040046319365501404,0.07236842066049576,7741.0,7824.0,6768.0,18850000.0,13800510.96974489,23899489.03025511
-0.0019823391921818256,-0.014581546187400818,0.12326496839523315,0.15512783825397491,8280.0,8042.0,5882.0,19946063.333333332,11672384.638214389,28219742.028452277
-0.01609395444393158,-0.003990781959146261,0.023254290223121643,0.0888533890247345,8931.0,8860.0,7414.0,24400035.0,10602675.267077027,38197394.73292297
0.01042250357568264,-0.0013931457651779056,0.01863446645438671,0.11512134224176407,8985.0,8960.0,7110.0,17043748.333333332,10242686.566382667,23844810.100283995
-0.0025758969131857157,0.0316057913005352,-0.26228269934654236,0.031136197969317436,5316.0,5663.0,5321.0,7345136.666666667,4693232.331986827,9997041.001346506
0.22863484919071198,-0.2901751697063446,-2.8306093215942383,0.3827893137931824,847.0,466.0,208.0,4645908.333333333,3981946.894237024,5309869.772429642
0.07442747801542282,-0.05466892942786217,1.9975186586380005,-0.06231054291129112,1553.0,1392.0,1577.0,7482413.333333333,6239259.45101639,8725567.215650275
-0.02294117584824562,-0.03854239732027054,0.09900990128517151,0.08716323226690292,1482.0,1372.0,1152.0,11505975.0,9881422.688815018,13130527.311184982
0.00963992066681385,0.006993995048105717,-0.07986447215080261,0.03612706437706947,7028.0,7127.0,6630.0,16083333.333333334,13393336.968197417,18773329.69846925
-0.019783899188041687,0.001515030744485557,-0.007409718353301287,0.048851773142814636,6261.0,6280.0,5695.0,14983333.333333334,13228491.675392525,16738174.991274143
0.016255013644695282,0.01467815786600113,-0.5521783232688904,0.03481425344944,7317.0,7535.0,7028.0,16483333.333333334,10067530.142946508,22899136.52372016
0.004603399429470301,-0.0837642177939415,0.321786105632782,0.0855182558298111,2620.0,2215.0,1866.0,18066666.666666668,16729965.187485754,19403368.14584758
0.03673302009701729,-0.004224757198244333,0.05089058354496956,0.012239639647305012,2377.0,2357.0,2300.0,17050000.0,15907413.57730221,18192586.42269779
-0.012255907990038395,-0.005088442005217075,0.031141098588705063,0.10242985934019089,8296.0,8212.0,6686.0,18033333.333333332,16706246.230774581,19360420.435892083
0.005581395234912634,-0.004957506898790598,0.04541522637009621,0.044609665870666504,4257.0,4215.0,3855.0,19766666.666666668,17718073.34983246,21815259.983500876
-0.02362777106463909,-0.012284214608371258,0.06541787087917328,0.17648576200008392,9353.0,9126.0,6388.0,17083333.333333332,15113936.967833374,19052729.69883329
0.027986347675323486,0.019505850970745087,-0.06820662319660187,0.23815539479255676,1885.0,1960.0,1206.0,13300000.0,12322616.827100718,14277383.172899282
0.04648760333657265,0.0028105678502470255,-0.01765536703169346,0.08449847996234894,1774.0,1784.0,1506.0,14533333.333333334,11899500.40182247,17167166.264844198
0.08433734625577927,0.02622794546186924,-0.07172665745019913,0.3267571032047272,1021.0,1076.0,546.0,20500000.0,9246914.141741682,31753085.85825832
0.005826934706419706,-0.008190052583813667,0.10627815127372742,0.07799328118562698,9294.0,9143.0,7820.0,18383333.333333332,13370069.495162522,23396597.17150414
0.0013071895809844136,0.015093579888343811,-0.06578947603702545,0.08240343630313873,2447.0,2522.0,2138.0,57016666.666666664,43510913.92035724,70522419.41297609
-0.04804765060544014,0.06569942831993103,-0.22554270923137665,0.051593732088804245,3413.0,3893.0,3511.0,74733333.33333333,44265506.163604856,105201160.5030618
-0.01762203685939312,0.038486625999212265,-0.1389324963092804,0.06773976981639862,2211.0,2388.0,2085.0,34283333.333333336,22359355.63384992,46207311.03281675
0.17744755744934082,-0.08177172392606735,-0.29241546988487244,0.032072763890028,1270.0,1078.0,1011.0,54283333.333333336,45232827.14245588,63333839.52421079
0.014788202941417694,-0.004638833459466696,0.07662834972143173,0.07018169015645981,6064.0,6008.0,5220.0,49550000.0,40728149.08310053,58371850.91689947
0.0029525323770940304,0.00022784233442507684,-0.002266203286126256,0.10914603620767593,6582.0,6585.0,5289.0,53633333.333333336,47019160.133974925,60247506.53269175
0.00713481055572629,0.07731769979000092,-0.5923638343811035,0.03175995871424675,2518.0,2940.0,2759.0,36083333.333333336,30973928.314699125,41192738.35196754
0.08490203320980072,-0.11543340235948563,-23.947368621826172,0.10454065352678299,1319.0,1046.0,848.0,33100000.0,27850516.469848357,38349483.53015164
0.008543901145458221,0.03254938870668411,-0.18956826627254486,0.07607842981815338,2571.0,2744.0,2356.0,32916666.666666668,30185100.392326776,35648232.941006556
0.08585502952337265,-0.23652561008930206,2.3854446411132812,0.17397260665893555,1388.0,857.0,603.0,30916666.666666668,25710436.202651035,36122897.130682305
0.0,-2.3898305892944336,1.8359375,-0.32786884903907776,-100.0,41.0,81.0,33233333.333333332,25823830.48601325,40642836.180653416
5.772672011516988e-05,-0.003935640677809715,0.03941114991903305,0.19323302805423737,8673.0,8605.0,5818.0,19066666.666666668,18004321.755109638,20129011.578223698
-0.018685728311538696,-0.007418201304972172,0.03590434044599533,0.1421385556459427,7605.0,7493.0,5628.0,19583333.333333332,18977280.823690444,20189385.84297622
0.009427960030734539,0.009353302419185638,-0.11211995780467987,0.04515745863318443,8632.0,8795.0,8035.0,25616666.666666668,23255745.6222906,27977587.711042736
-0.03833619877696037,-0.004623472224920988,0.017770204693078995,0.11381998658180237,7931.0,7858.0,6252.0,16983333.333333332,13584210.086899858,20382456.579766806
0.0033495225943624973,-0.004710632376372814,0.04855210706591606,0.07808656245470047,5972.0,5916.0,5059.0,19366666.666666668,15403242.737228328,23330090.59610501
0.04203590005636215,-0.11816484481096268,0.7009493708610535,0.21633553504943848,2096.0,1653.0,1065.0,10404778.333333334,9303669.74941969,11505886.917246979
0.11926605552434921,-0.27898359298706055,3.7642858028411865,0.368844211101532,1208.0,681.0,314.0,6388095.0,4475895.644147318,8300294.355852682
0.007532281335443258,-0.06607034057378769,0.2984389364719391,0.12598039209842682,2622.0,2297.0,1783.0,7368468.333333333,5011041.363118589,9725895.303548077
0.1364673674106598,-0.22680412232875824,1.1253197193145752,0.2195121943950653,952.0,600.0,384.0,11096601.666666666,7075877.518983694,15117325.814349638
-0.0381811186671257,0.019367588683962822,-0.08670264482498169,0.0520089752972126,4962.0,5158.0,4648.0,8721143.333333334,8333584.837383403,9108701.829283265
0.03725006803870201,-0.005627009551972151,0.7924528121948242,0.004330175928771496,3753.0,3711.0,3679.0,7416333.333333333,5762046.539423499,9070620.127243167
0.07058823853731155,-0.15736040472984314,1.6294349431991577,0.10944026708602905,912.0,664.0,533.0,7683108.333333333,6840534.574175786,8525682.09249088
-0.062309153378009796,0.03149190545082092,-0.09545648097991943,0.0585898719727993,5505.0,5863.0,5214.0,18813136.666666668,11800433.522100285,25825839.81123305
0.008286860771477222,-0.00902852974832058,0.14223016798496246,0.184801384806633,9779.0,9604.0,6608.0,5614046.666666667,4531879.60181088,6696213.731522454
-0.014211567118763924,0.003442121436819434,-0.019915910437703133,0.10921645909547806,7817.0,7871.0,6321.0,6574105.0,4032817.777194233,9115392.222805766
